snapshot_date,warehouse_code,sku,units_on_hand,units_in_transit
2025-01-20,WH-03,MP-1012,869,224
2025-01-20,WH-01,MP-1013,337,111
2025-01-20,WH-02,MP-1013,137,22
2025-01-20,WH-03,MP-1013,226,50
2025-01-20,WH-01,MP-1014,659,152
2025-01-20,WH-02,MP-1014,334,12
2025-01-20,WH-03,MP-1014,386,62
2025-01-20,WH-01,MP-1015,615,99
2025-01-20,WH-02,MP-1015,198,51
2025-01-20,WH-03,MP-1015,316,77
2025-01-20,WH-01,MP-1016,1112,137
2025-01-20,WH-02,MP-1016,372,25
2025-01-20,WH-03,MP-1016,621,223
2025-01-20,WH-01,MP-1017,916,20
2025-01-20,WH-02,MP-1017,206,69
2025-01-20,WH-03,MP-1017,529,49
2025-01-20,WH-01,MP-1018,1191,407
2025-01-20,WH-02,MP-1018,398,36
2025-01-20,WH-03,MP-1018,513,258
2025-01-20,WH-01,MP-1019,520,150
2025-01-20,WH-02,MP-1019,139,46
2025-01-20,WH-03,MP-1019,335,32
2025-01-20,WH-01,MP-1020,1270,339
2025-01-20,WH-02,MP-1020,594,24
2025-01-20,WH-03,MP-1020,617,34
2025-01-20,WH-01,MP-1021,208,6
2025-01-20,WH-02,MP-1021,121,8
2025-01-20,WH-03,MP-1021,184,62
2025-01-20,WH-01,MP-1022,436,101
2025-01-20,WH-02,MP-1022,101,3
2025-01-20,WH-03,MP-1022,220,7
2025-01-20,WH-01,MP-1023,93,174
2025-01-20,WH-02,MP-1023,228,22
2025-01-20,WH-03,MP-1023,56,121
2025-01-20,WH-01,MP-1024,41,19
2025-01-20,WH-02,MP-1024,228,24
2025-01-20,WH-03,MP-1024,25,45
2025-01-20,WH-01,MP-1025,85,50
2025-01-20,WH-02,MP-1025,228,6
2025-01-20,WH-03,MP-1025,48,29
2025-01-20,WH-01,MP-1026,44,60
2025-01-20,WH-02,MP-1026,228,38
2025-01-20,WH-03,MP-1026,27,8
2025-01-20,WH-01,MP-1027,253,51
2025-01-20,WH-02,MP-1027,144,24
2025-01-20,WH-03,MP-1027,110,6
2025-01-20,WH-01,MP-1028,255,9
2025-01-20,WH-02,MP-1028,119,27
2025-01-20,WH-03,MP-1028,80,31
2025-01-20,WH-01,MP-1029,480,24
2025-01-20,WH-02,MP-1029,172,6
2025-01-20,WH-03,MP-1029,172,25
2025-01-20,WH-01,MP-1030,514,96
2025-01-20,WH-02,MP-1030,186,0
2025-01-20,WH-03,MP-1030,195,39
2025-01-20,WH-01,MP-1031,395,15
2025-01-20,WH-02,MP-1031,149,42
2025-01-20,WH-03,MP-1031,180,51
2025-01-20,WH-01,MP-1032,533,111
2025-01-20,WH-02,MP-1032,177,46
2025-01-20,WH-03,MP-1032,321,41
2025-01-20,WH-01,MP-1033,266,75
2025-01-20,WH-02,MP-1033,138,20
2025-01-20,WH-03,MP-1033,152,34
2025-01-20,WH-01,MP-1034,1018,221
2025-01-20,WH-02,MP-1034,291,113
2025-01-20,WH-03,MP-1034,492,7
2025-01-20,WH-01,MP-1035,818,18
2025-01-20,WH-02,MP-1035,220,98
2025-01-20,WH-03,MP-1035,552,59
2025-01-20,WH-01,MP-1036,1086,115
2025-01-20,WH-02,MP-1036,332,104
2025-01-20,WH-03,MP-1036,428,36
2025-01-20,WH-01,MP-1037,1469,489
2025-01-20,WH-02,MP-1037,470,88
2025-01-20,WH-03,MP-1037,1205,381
2025-01-20,WH-01,MP-1038,987,467
2025-01-20,WH-02,MP-1038,492,128
2025-01-20,WH-03,MP-1038,805,162
2025-01-20,WH-01,MP-1039,435,68
2025-01-20,WH-02,MP-1039,189,5
2025-01-20,WH-03,MP-1039,323,24
2025-01-20,WH-01,MP-1040,687,110
2025-01-20,WH-02,MP-1040,254,55
2025-01-20,WH-03,MP-1040,576,53
2025-01-20,WH-01,MP-1041,233,30
2025-01-20,WH-02,MP-1041,135,33
2025-01-20,WH-03,MP-1041,145,16
2025-01-20,WH-01,MP-1042,646,3
2025-01-20,WH-02,MP-1042,264,28
2025-01-20,WH-03,MP-1042,259,30
2025-01-20,WH-01,MP-1043,702,229
2025-01-20,WH-02,MP-1043,491,111
2025-01-20,WH-03,MP-1043,466,27
2025-01-20,WH-01,MP-1044,575,180
2025-01-20,WH-02,MP-1044,145,71
2025-01-20,WH-03,MP-1044,231,4
2025-01-20,WH-01,MP-1045,371,76
2025-01-20,WH-02,MP-1045,134,46
2025-01-20,WH-03,MP-1045,133,19
2025-01-20,WH-01,MP-1046,434,93
2025-01-20,WH-02,MP-1046,222,56
2025-01-20,WH-03,MP-1046,308,81
2025-01-20,WH-01,MP-1047,1123,284
2025-01-20,WH-02,MP-1047,728,39
2025-01-20,WH-03,MP-1047,613,167
2025-01-20,WH-01,MP-1048,698,174
2025-01-20,WH-02,MP-1048,288,91
2025-01-20,WH-03,MP-1048,357,39
2025-01-20,WH-01,MP-1049,353,93
2025-01-20,WH-02,MP-1049,117,38
2025-01-20,WH-03,MP-1049,105,1
2025-01-20,WH-01,MP-1050,572,38
2025-01-20,WH-02,MP-1050,129,27
2025-01-20,WH-03,MP-1050,245,54
2025-01-20,WH-01,MP-1051,1070,244
2025-01-20,WH-02,MP-1051,328,112
2025-01-20,WH-03,MP-1051,709,177
2025-01-20,WH-01,MP-1052,544,57
2025-01-20,WH-02,MP-1052,296,19
2025-01-20,WH-03,MP-1052,210,62
2025-01-20,WH-01,MP-1053,296,7
2025-01-20,WH-02,MP-1053,177,44
2025-01-20,WH-03,MP-1053,125,65
2025-01-20,WH-01,MP-1054,371,72
2025-01-20,WH-02,MP-1054,110,18
2025-01-20,WH-03,MP-1054,107,21
2025-01-20,WH-01,MP-1055,638,167
2025-01-20,WH-02,MP-1055,176,17
2025-01-20,WH-03,MP-1055,145,65
2025-01-20,WH-01,MP-1056,683,34
2025-01-20,WH-02,MP-1056,290,73
2025-01-20,WH-03,MP-1056,395,70
2025-01-20,WH-01,MP-1057,387,32
2025-01-20,WH-02,MP-1057,112,13
2025-01-20,WH-03,MP-1057,182,70
2025-01-20,WH-01,MP-1058,286,95
2025-01-20,WH-02,MP-1058,54,2
2025-01-20,WH-03,MP-1058,114,29
2025-01-20,WH-01,MP-1059,466,62
2025-01-20,WH-02,MP-1059,178,13
2025-01-20,WH-03,MP-1059,221,61
2025-01-20,WH-01,MP-1060,67,1
2025-01-20,WH-02,MP-1060,22,9
2025-01-20,WH-03,MP-1060,56,21
2025-01-20,WH-01,MP-1061,122,16
2025-01-20,WH-02,MP-1061,67,11
2025-01-20,WH-03,MP-1061,98,52
2025-01-20,WH-01,MP-1062,116,11
2025-01-20,WH-02,MP-1062,68,11
2025-01-20,WH-03,MP-1062,91,41
2025-01-20,WH-01,MP-1063,286,95
2025-01-20,WH-02,MP-1063,87,7
2025-01-20,WH-03,MP-1063,238,74
2025-01-20,WH-01,MP-1064,297,25
2025-01-20,WH-02,MP-1064,115,1
2025-01-20,WH-03,MP-1064,277,16
2025-01-20,WH-01,MP-1065,218,11
2025-01-20,WH-02,MP-1065,123,29
2025-01-20,WH-03,MP-1065,183,24
2025-01-20,WH-01,MP-1066,282,100
2025-01-20,WH-02,MP-1066,71,23
2025-01-20,WH-03,MP-1066,150,52
2025-01-20,WH-01,MP-1067,244,64
2025-01-20,WH-02,MP-1067,123,35
2025-01-20,WH-03,MP-1067,162,11
2025-01-20,WH-01,MP-1068,124,45
2025-01-20,WH-02,MP-1068,46,6
2025-01-20,WH-03,MP-1068,86,19
2025-01-20,WH-01,MP-1069,126,30
2025-01-20,WH-02,MP-1069,41,16
2025-01-20,WH-03,MP-1069,55,0
2025-01-20,WH-01,MP-1070,105,20
2025-01-20,WH-02,MP-1070,40,6
2025-01-20,WH-03,MP-1070,114,24
2025-01-20,WH-01,MP-1071,116,36
2025-01-20,WH-02,MP-1071,37,3
2025-01-20,WH-03,MP-1071,83,26
2025-01-20,WH-01,MP-1072,171,58
2025-01-20,WH-02,MP-1072,111,24
2025-01-20,WH-03,MP-1072,175,13
2025-01-20,WH-01,MP-1073,165,68
2025-01-20,WH-02,MP-1073,63,9
2025-01-20,WH-03,MP-1073,189,55
2025-01-20,WH-01,MP-1074,253,34
2025-01-20,WH-02,MP-1074,70,7
2025-01-20,WH-03,MP-1074,160,5
2025-01-20,WH-01,MP-1075,334,145
2025-01-20,WH-02,MP-1075,123,21
2025-01-20,WH-03,MP-1075,338,47
2025-01-20,WH-01,MP-1076,363,128
2025-01-20,WH-02,MP-1076,177,58
2025-01-20,WH-03,MP-1076,289,78
2025-01-20,WH-01,MP-1077,664,27
2025-01-20,WH-02,MP-1077,245,26
2025-01-20,WH-03,MP-1077,382,91
2025-01-20,WH-01,MP-1078,367,23
2025-01-20,WH-02,MP-1078,135,27
2025-01-20,WH-03,MP-1078,172,8
2025-01-20,WH-01,MP-1079,466,171
2025-01-20,WH-02,MP-1079,213,53
2025-01-20,WH-03,MP-1079,251,72
2025-01-20,WH-01,MP-1080,823,169
2025-01-20,WH-02,MP-1080,273,69
2025-01-20,WH-03,MP-1080,391,127
2025-01-20,WH-01,MP-1081,628,69
2025-01-20,WH-02,MP-1081,142,10
2025-01-20,WH-03,MP-1081,399,46
2025-01-20,WH-01,MP-1082,145,7
2025-01-20,WH-02,MP-1082,47,11
2025-01-20,WH-03,MP-1082,97,37
2025-01-20,WH-01,MP-1083,178,6
2025-01-20,WH-02,MP-1083,50,0
2025-01-20,WH-03,MP-1083,96,4
2025-01-20,WH-01,MP-1084,27,52
2025-01-20,WH-02,MP-1084,228,5
2025-01-20,WH-03,MP-1084,16,15
2025-01-20,WH-01,MP-1085,44,5
2025-01-20,WH-02,MP-1085,228,32
2025-01-20,WH-03,MP-1085,28,2
2025-01-20,WH-01,MP-1086,13,26
2025-01-20,WH-02,MP-1086,228,7
2025-01-20,WH-03,MP-1086,7,16
2025-01-20,WH-01,MP-1087,11,2
2025-01-20,WH-02,MP-1087,228,6
2025-01-20,WH-03,MP-1087,7,7
2025-01-20,WH-01,MP-1088,126,12
2025-01-20,WH-02,MP-1088,35,6
2025-01-20,WH-03,MP-1088,33,6
2025-01-20,WH-01,MP-1089,119,4
2025-01-20,WH-02,MP-1089,69,10
2025-01-20,WH-03,MP-1089,90,15
2025-01-20,WH-01,MP-1090,179,38
2025-01-20,WH-02,MP-1090,82,20
2025-01-20,WH-03,MP-1090,79,34
2025-01-20,WH-01,MP-1091,98,14
2025-01-20,WH-02,MP-1091,45,6
2025-01-20,WH-03,MP-1091,38,2
2025-01-20,WH-01,MP-1092,58,14
2025-01-20,WH-02,MP-1092,46,6
2025-01-20,WH-03,MP-1092,54,14
2025-01-20,WH-01,MP-1093,72,28
2025-01-20,WH-02,MP-1093,34,9
2025-01-20,WH-03,MP-1093,34,15
2025-01-20,WH-01,MP-1094,173,32
2025-01-20,WH-02,MP-1094,51,8
2025-01-20,WH-03,MP-1094,62,10
2025-01-20,WH-01,MP-1095,75,10
2025-01-20,WH-02,MP-1095,24,9
2025-01-20,WH-03,MP-1095,23,2
2025-01-20,WH-01,MP-1096,165,20
2025-01-20,WH-02,MP-1096,71,17
2025-01-20,WH-03,MP-1096,96,17
2025-01-20,WH-01,MP-1097,231,16
2025-01-20,WH-02,MP-1097,114,1
2025-01-20,WH-03,MP-1097,133,17
2025-01-20,WH-01,MP-1098,458,98
2025-01-20,WH-02,MP-1098,252,54
2025-01-20,WH-03,MP-1098,351,5
2025-01-20,WH-01,MP-1099,303,4
2025-01-20,WH-02,MP-1099,115,60
2025-01-20,WH-03,MP-1099,316,32
2025-01-20,WH-01,MP-1100,323,77
2025-01-20,WH-02,MP-1100,84,9
2025-01-20,WH-03,MP-1100,185,61
2025-01-20,WH-01,MP-1101,336,105
2025-01-20,WH-02,MP-1101,164,24
2025-01-20,WH-03,MP-1101,300,80
2025-01-20,WH-01,MP-1102,457,14
2025-01-20,WH-02,MP-1102,142,9
2025-01-20,WH-03,MP-1102,175,19
2025-01-20,WH-01,MP-1103,621,59
2025-01-20,WH-02,MP-1103,272,77
2025-01-20,WH-03,MP-1103,242,91
2025-01-20,WH-01,MP-1104,125,36
2025-01-20,WH-02,MP-1104,35,11
2025-01-20,WH-03,MP-1104,73,4
2025-01-20,WH-01,MP-1105,151,92
2025-01-20,WH-02,MP-1105,74,21
2025-01-20,WH-03,MP-1105,140,30
2025-01-20,WH-01,MP-1106,299,15
2025-01-20,WH-02,MP-1106,138,11
2025-01-20,WH-03,MP-1106,95,10
2025-01-20,WH-01,MP-1107,168,13
2025-01-20,WH-02,MP-1107,65,17
2025-01-20,WH-03,MP-1107,87,25
2025-01-20,WH-01,MP-1108,418,97
2025-01-20,WH-02,MP-1108,124,57
2025-01-20,WH-03,MP-1108,179,2
2025-01-20,WH-01,MP-1109,474,27
2025-01-20,WH-02,MP-1109,162,3
2025-01-20,WH-03,MP-1109,170,14
2025-01-20,WH-01,MP-1110,384,33
2025-01-20,WH-02,MP-1110,96,31
2025-01-20,WH-03,MP-1110,174,2
2025-01-20,WH-01,MP-1111,286,69
2025-01-20,WH-02,MP-1111,100,11
2025-01-20,WH-03,MP-1111,133,19
2025-01-20,WH-01,MP-1112,241,20
2025-01-20,WH-02,MP-1112,81,27
2025-01-20,WH-03,MP-1112,99,6
2025-01-20,WH-01,MP-1113,135,49
2025-01-20,WH-02,MP-1113,54,23
2025-01-20,WH-03,MP-1113,64,31
2025-01-20,WH-01,MP-1114,414,42
2025-01-20,WH-02,MP-1114,195,96
2025-01-20,WH-03,MP-1114,431,31
2025-01-20,WH-01,MP-1115,676,182
2025-01-20,WH-02,MP-1115,219,13
2025-01-20,WH-03,MP-1115,314,65
2025-01-20,WH-01,MP-1116,896,313
2025-01-20,WH-02,MP-1116,234,29
2025-01-20,WH-03,MP-1116,604,176
2025-01-20,WH-01,MP-1117,643,137
2025-01-20,WH-02,MP-1117,162,54
2025-01-20,WH-03,MP-1117,309,11
2025-01-20,WH-01,MP-1118,121,35
2025-01-20,WH-02,MP-1118,52,23
2025-01-20,WH-03,MP-1118,89,13
2025-01-20,WH-01,MP-1119,176,59
2025-01-20,WH-02,MP-1119,44,1
2025-01-20,WH-03,MP-1119,95,4
2025-01-20,WH-01,MP-1120,141,6
2025-01-20,WH-02,MP-1120,26,7
2025-01-20,WH-03,MP-1120,43,17
2025-01-20,WH-01,MP-1121,323,55
2025-01-20,WH-02,MP-1121,123,17
2025-01-20,WH-03,MP-1121,131,51
2025-01-20,WH-01,MP-1122,217,25
2025-01-20,WH-02,MP-1122,71,10
2025-01-20,WH-03,MP-1122,134,34
2025-01-20,WH-01,MP-1123,86,18
2025-01-20,WH-02,MP-1123,56,2
2025-01-20,WH-03,MP-1123,41,15
2025-01-20,WH-01,MP-1124,151,16
2025-01-20,WH-02,MP-1124,52,23
2025-01-20,WH-03,MP-1124,110,10
2025-01-20,WH-01,MP-1125,436,105
2025-01-20,WH-02,MP-1125,151,22
2025-01-20,WH-03,MP-1125,216,4
2025-01-20,WH-01,MP-1126,118,6
2025-01-20,WH-02,MP-1126,34,7
2025-01-20,WH-03,MP-1126,54,16
2025-01-20,WH-01,MP-1127,204,56
2025-01-20,WH-02,MP-1127,79,19
2025-01-20,WH-03,MP-1127,72,7
2025-01-20,WH-01,MP-1128,331,28
2025-01-20,WH-02,MP-1128,69,6
2025-01-20,WH-03,MP-1128,139,27
2025-01-20,WH-01,MP-1129,477,111
2025-01-20,WH-02,MP-1129,117,3
2025-01-20,WH-03,MP-1129,214,45
2025-01-20,WH-01,MP-1130,240,60
2025-01-20,WH-02,MP-1130,99,7
2025-01-20,WH-03,MP-1130,147,10
2025-01-20,WH-01,MP-1131,169,26
2025-01-20,WH-02,MP-1131,110,19
2025-01-20,WH-03,MP-1131,82,32
2025-01-23,WH-01,MP-1001,771,171
2025-01-23,WH-02,MP-1001,303,72
2025-01-23,WH-03,MP-1001,853,253
2025-01-23,WH-01,MP-1002,639,211
2025-01-23,WH-02,MP-1002,263,47
2025-01-23,WH-03,MP-1002,690,320
2025-01-23,WH-01,MP-1003,246,74
2025-01-23,WH-02,MP-1003,86,20
2025-01-23,WH-03,MP-1003,271,85
2025-01-23,WH-01,MP-1004,432,127
2025-01-23,WH-02,MP-1004,124,39
2025-01-23,WH-03,MP-1004,475,183
2025-01-23,WH-01,MP-1005,368,87
2025-01-23,WH-02,MP-1005,148,52
2025-01-23,WH-03,MP-1005,247,37
2025-01-23,WH-01,MP-1006,778,130
2025-01-23,WH-02,MP-1006,252,31
2025-01-23,WH-03,MP-1006,759,179
2025-01-23,WH-01,MP-1007,246,50
2025-01-23,WH-02,MP-1007,144,45
2025-01-23,WH-03,MP-1007,195,61
2025-01-23,WH-01,MP-1008,1271,421
2025-01-23,WH-02,MP-1008,584,120
2025-01-23,WH-03,MP-1008,881,73
2025-01-23,WH-01,MP-1009,547,27
2025-01-23,WH-02,MP-1009,111,22
2025-01-23,WH-03,MP-1009,366,51
2025-01-23,WH-01,MP-1010,318,142
2025-01-23,WH-02,MP-1010,115,14
2025-01-23,WH-03,MP-1010,372,45
2025-01-23,WH-01,MP-1011,736,59
2025-01-23,WH-02,MP-1011,128,72
2025-01-23,WH-03,MP-1011,256,114
2025-01-23,WH-01,MP-1012,1742,615
2025-01-23,WH-02,MP-1012,756,94
2025-01-23,WH-03,MP-1012,1043,316
2025-01-23,WH-01,MP-1013,340,92
2025-01-23,WH-02,MP-1013,110,39
2025-01-23,WH-03,MP-1013,374,42
2025-01-23,WH-01,MP-1014,1051,255
2025-01-23,WH-02,MP-1014,321,102
2025-01-23,WH-03,MP-1014,388,73
2025-01-23,WH-01,MP-1015,752,58
2025-01-23,WH-02,MP-1015,177,84
2025-01-23,WH-03,MP-1015,483,84
2025-01-23,WH-01,MP-1016,868,50
2025-01-23,WH-02,MP-1016,518,73
2025-01-23,WH-03,MP-1016,541,79
2025-01-23,WH-01,MP-1017,605,9
2025-01-23,WH-02,MP-1017,211,15
2025-01-23,WH-03,MP-1017,416,129
2025-01-23,WH-01,MP-1018,864,354
2025-01-23,WH-02,MP-1018,256,102
2025-01-23,WH-03,MP-1018,478,84
2025-01-23,WH-01,MP-1019,449,116
2025-01-23,WH-02,MP-1019,181,6
2025-01-23,WH-03,MP-1019,218,14
2025-01-23,WH-01,MP-1020,1489,300
2025-01-23,WH-02,MP-1020,361,53
2025-01-23,WH-03,MP-1020,707,154
2025-01-23,WH-01,MP-1021,223,71
2025-01-23,WH-02,MP-1021,90,38
2025-01-23,WH-03,MP-1021,182,42
2025-01-23,WH-01,MP-1022,553,67
2025-01-23,WH-02,MP-1022,184,11
2025-01-23,WH-03,MP-1022,224,52
2025-01-23,WH-01,MP-1023,93,198
2025-01-23,WH-02,MP-1023,228,56
2025-01-23,WH-03,MP-1023,56,69
2025-01-23,WH-01,MP-1024,41,60
2025-01-23,WH-02,MP-1024,228,8
2025-01-23,WH-03,MP-1024,25,53
2025-01-23,WH-01,MP-1025,85,174
2025-01-23,WH-02,MP-1025,228,35
2025-01-23,WH-03,MP-1025,48,9
2025-01-23,WH-01,MP-1026,44,53
2025-01-23,WH-02,MP-1026,228,4
2025-01-23,WH-03,MP-1026,27,54
2025-01-23,WH-01,MP-1027,418,107
2025-01-23,WH-02,MP-1027,98,14
2025-01-23,WH-03,MP-1027,132,53
2025-01-23,WH-01,MP-1028,322,48
2025-01-23,WH-02,MP-1028,127,8
2025-01-23,WH-03,MP-1028,106,7
2025-01-23,WH-01,MP-1029,482,9
2025-01-23,WH-02,MP-1029,246,14
2025-01-23,WH-03,MP-1029,291,15
2025-01-23,WH-01,MP-1030,345,4
2025-01-23,WH-02,MP-1030,144,20
2025-01-23,WH-03,MP-1030,193,30
2025-01-23,WH-01,MP-1031,444,25
2025-01-23,WH-02,MP-1031,113,37
2025-01-23,WH-03,MP-1031,216,41
2025-01-23,WH-01,MP-1032,371,189
2025-01-23,WH-02,MP-1032,227,23
2025-01-23,WH-03,MP-1032,259,76
2025-01-23,WH-01,MP-1033,271,38
2025-01-23,WH-02,MP-1033,122,46
2025-01-23,WH-03,MP-1033,160,18
2025-01-23,WH-01,MP-1034,720,132
2025-01-23,WH-02,MP-1034,249,118
2025-01-23,WH-03,MP-1034,638,17
2025-01-23,WH-01,MP-1035,797,104
2025-01-23,WH-02,MP-1035,176,8
2025-01-23,WH-03,MP-1035,486,0
2025-01-23,WH-01,MP-1036,723,175
2025-01-23,WH-02,MP-1036,285,86
2025-01-23,WH-03,MP-1036,694,26
2025-01-23,WH-01,MP-1037,1336,452
2025-01-23,WH-02,MP-1037,529,2
2025-01-23,WH-03,MP-1037,1076,346
2025-01-23,WH-01,MP-1038,1152,126
2025-01-23,WH-02,MP-1038,517,23
2025-01-23,WH-03,MP-1038,616,208
2025-01-23,WH-01,MP-1039,430,122
2025-01-23,WH-02,MP-1039,200,32
2025-01-23,WH-03,MP-1039,316,85
2025-01-23,WH-01,MP-1040,711,167
2025-01-23,WH-02,MP-1040,293,26
2025-01-23,WH-03,MP-1040,496,142
2025-01-23,WH-01,MP-1041,266,26
2025-01-23,WH-02,MP-1041,82,5
2025-01-23,WH-03,MP-1041,182,3
2025-01-23,WH-01,MP-1042,368,63
2025-01-23,WH-02,MP-1042,168,67
2025-01-23,WH-03,MP-1042,125,7
2025-01-23,WH-01,MP-1043,857,145
2025-01-23,WH-02,MP-1043,497,95
2025-01-23,WH-03,MP-1043,319,91
2025-01-23,WH-01,MP-1044,642,16
2025-01-23,WH-02,MP-1044,242,3
2025-01-23,WH-03,MP-1044,262,18
2025-01-23,WH-01,MP-1045,493,165
2025-01-23,WH-02,MP-1045,125,38
2025-01-23,WH-03,MP-1045,171,15
2025-01-23,WH-01,MP-1046,700,71
2025-01-23,WH-02,MP-1046,281,46
2025-01-23,WH-03,MP-1046,224,72
2025-01-23,WH-01,MP-1047,1579,343
2025-01-23,WH-02,MP-1047,419,111
2025-01-23,WH-03,MP-1047,620,129
2025-01-23,WH-01,MP-1048,644,27
2025-01-23,WH-02,MP-1048,293,52
2025-01-23,WH-03,MP-1048,265,128
2025-01-23,WH-01,MP-1049,239,90
2025-01-23,WH-02,MP-1049,69,36
2025-01-23,WH-03,MP-1049,168,11
2025-01-23,WH-01,MP-1050,564,186
2025-01-23,WH-02,MP-1050,160,8
2025-01-23,WH-03,MP-1050,143,64
2025-01-23,WH-01,MP-1051,1334,7
2025-01-23,WH-02,MP-1051,305,131
2025-01-23,WH-03,MP-1051,442,179
2025-01-23,WH-01,MP-1052,478,158
2025-01-23,WH-02,MP-1052,296,56
2025-01-23,WH-03,MP-1052,281,41
2025-01-23,WH-01,MP-1053,395,94
2025-01-23,WH-02,MP-1053,164,14
2025-01-23,WH-03,MP-1053,142,3
2025-01-23,WH-01,MP-1054,251,30
2025-01-23,WH-02,MP-1054,111,23
2025-01-23,WH-03,MP-1054,141,32
2025-01-23,WH-01,MP-1055,627,77
2025-01-23,WH-02,MP-1055,180,40
2025-01-23,WH-03,MP-1055,163,31
2025-01-23,WH-01,MP-1056,632,18
2025-01-23,WH-02,MP-1056,332,19
2025-01-23,WH-03,MP-1056,294,4
2025-01-23,WH-01,MP-1057,516,129
2025-01-23,WH-02,MP-1057,180,60
2025-01-23,WH-03,MP-1057,176,73
2025-01-23,WH-01,MP-1058,193,26
2025-01-23,WH-02,MP-1058,68,9
2025-01-23,WH-03,MP-1058,163,32
2025-01-23,WH-01,MP-1059,376,96
2025-01-23,WH-02,MP-1059,153,39
2025-01-23,WH-03,MP-1059,159,33
2025-01-23,WH-01,MP-1060,88,13
2025-01-23,WH-02,MP-1060,42,2
2025-01-23,WH-03,MP-1060,54,0
2025-01-23,WH-01,MP-1061,154,35
2025-01-23,WH-02,MP-1061,45,20
2025-01-23,WH-03,MP-1061,101,32
2025-01-23,WH-01,MP-1062,145,60
2025-01-23,WH-02,MP-1062,50,25
2025-01-23,WH-03,MP-1062,132,3
2025-01-23,WH-01,MP-1063,316,34
2025-01-23,WH-02,MP-1063,141,20
2025-01-23,WH-03,MP-1063,155,2
2025-01-23,WH-01,MP-1064,351,34
2025-01-23,WH-02,MP-1064,139,16
2025-01-23,WH-03,MP-1064,201,1
2025-01-23,WH-01,MP-1065,237,80
2025-01-23,WH-02,MP-1065,99,11
2025-01-23,WH-03,MP-1065,298,85
2025-01-23,WH-01,MP-1066,193,46
2025-01-23,WH-02,MP-1066,81,24
2025-01-23,WH-03,MP-1066,162,17
2025-01-23,WH-01,MP-1067,265,77
2025-01-23,WH-02,MP-1067,62,14
2025-01-23,WH-03,MP-1067,188,26
2025-01-23,WH-01,MP-1068,97,41
2025-01-23,WH-02,MP-1068,31,3
2025-01-23,WH-03,MP-1068,99,33
2025-01-23,WH-01,MP-1069,105,2
2025-01-23,WH-02,MP-1069,40,2
2025-01-23,WH-03,MP-1069,86,15
2025-01-23,WH-01,MP-1070,151,43
2025-01-23,WH-02,MP-1070,43,8
2025-01-23,WH-03,MP-1070,99,19
2025-01-23,WH-01,MP-1071,68,37
2025-01-23,WH-02,MP-1071,58,8
2025-01-23,WH-03,MP-1071,105,9
2025-01-23,WH-01,MP-1072,246,73
2025-01-23,WH-02,MP-1072,69,4
2025-01-23,WH-03,MP-1072,125,46
2025-01-23,WH-01,MP-1073,256,43
2025-01-23,WH-02,MP-1073,61,4
2025-01-23,WH-03,MP-1073,149,23
2025-01-23,WH-01,MP-1074,227,31
2025-01-23,WH-02,MP-1074,85,22
2025-01-23,WH-03,MP-1074,169,43
2025-01-23,WH-01,MP-1075,410,91
2025-01-23,WH-02,MP-1075,121,23
2025-01-23,WH-03,MP-1075,328,2
2025-01-23,WH-01,MP-1076,441,168
2025-01-23,WH-02,MP-1076,205,11
2025-01-23,WH-03,MP-1076,198,13
2025-01-23,WH-01,MP-1077,598,115
2025-01-23,WH-02,MP-1077,236,42
2025-01-23,WH-03,MP-1077,387,4
2025-01-23,WH-01,MP-1078,426,57
2025-01-23,WH-02,MP-1078,91,23
2025-01-23,WH-03,MP-1078,150,22
2025-01-23,WH-01,MP-1079,489,80
2025-01-23,WH-02,MP-1079,120,11
2025-01-23,WH-03,MP-1079,240,40
2025-01-23,WH-01,MP-1080,666,127
2025-01-23,WH-02,MP-1080,217,50
2025-01-23,WH-03,MP-1080,433,95
2025-01-23,WH-01,MP-1081,342,96
2025-01-23,WH-02,MP-1081,169,33
2025-01-23,WH-03,MP-1081,357,36
2025-01-23,WH-01,MP-1082,223,27
2025-01-23,WH-02,MP-1082,53,3
2025-01-23,WH-03,MP-1082,103,19
2025-01-23,WH-01,MP-1083,178,25
2025-01-23,WH-02,MP-1083,64,18
2025-01-23,WH-03,MP-1083,75,25
2025-01-23,WH-01,MP-1084,27,56
2025-01-23,WH-02,MP-1084,228,19
2025-01-23,WH-03,MP-1084,16,32
2025-01-23,WH-01,MP-1085,44,65
2025-01-23,WH-02,MP-1085,228,19
2025-01-23,WH-03,MP-1085,28,49
2025-01-23,WH-01,MP-1086,13,1
2025-01-23,WH-02,MP-1086,228,4
2025-01-23,WH-03,MP-1086,7,7
2025-01-23,WH-01,MP-1087,11,25
2025-01-23,WH-02,MP-1087,228,9
2025-01-23,WH-03,MP-1087,7,5
2025-01-23,WH-01,MP-1088,91,7
2025-01-23,WH-02,MP-1088,45,7
2025-01-23,WH-03,MP-1088,33,17
2025-01-23,WH-01,MP-1089,134,15
2025-01-23,WH-02,MP-1089,61,2
2025-01-23,WH-03,MP-1089,80,6
2025-01-23,WH-01,MP-1090,205,32
2025-01-23,WH-02,MP-1090,62,13
2025-01-23,WH-03,MP-1090,72,7
2025-01-23,WH-01,MP-1091,107,18
2025-01-23,WH-02,MP-1091,27,12
2025-01-23,WH-03,MP-1091,44,20
2025-01-23,WH-01,MP-1092,81,6
2025-01-23,WH-02,MP-1092,35,10
2025-01-23,WH-03,MP-1092,39,14
