session_id,clinic_code,practitioner_id,session_date,start_time,end_time,slot_minutes,slots_offered,sessional_cost_zar
SE-401396,LUM-SAN,PR-3003,2024-11-04,08:00,17:00,20,27,3679
SE-401397,LUM-SAN,PR-3004,2024-11-04,08:00,17:00,20,27,4117
SE-401398,LUM-SAN,PR-3005,2024-11-04,08:00,17:00,20,27,4234
SE-401399,LUM-SAN,PR-3006,04/11/2024,08:00,17:00,30,18,3134
SE-401400,LUM-SAN,PR-3007,2024-11-04,08:00,17:00,45,12,6711
SE-401401,LUM-PTA,PR-3008,04/11/2024,08:00,17:00,20,27,3803
SE-401402,LUM-PTA,PR-3009,2024-11-04,08:00,17:00,25,21,8221
SE-401403,LUM-PTA,PR-3011,2024-11-04,08:00,17:00,20,27,4519
SE-401404,LUM-PTA,PR-3012,2024-11-04,08:00,17:00,20,27,4073
SE-401405,LUM-PTA,PR-3013,04/11/2024,08:00,17:00,30,18,5678
SE-401406,LUM-UMH,PR-3014,2024-11-04,08:00,17:00,20,27,3616
SE-401407,LUM-UMH,PR-3015,2024-11-04,08:00,17:00,30,18,4817
SE-401408,LUM-UMH,PR-3016,2024-11-04,08:00,17:00,30,18,3166
SE-401409,LUM-UMH,PR-3017,2024-11-04,08:00,17:00,25,21,7465
SE-401410,LUM-UMH,PR-3018,2024-11-04,08:00,17:00,20,27,3765
SE-401411,LUM-CLR,PR-3019,2024-11-04,08:00,17:00,20,27,4416
SE-401412,LUM-CLR,PR-3020,04/11/2024,08:00,17:00,30,18,3302
SE-401413,LUM-CLR,PR-3021,2024-11-04,08:00,17:00,20,27,4210
SE-401414,LUM-CLR,PR-3022,2024-11-04,08:00,17:00,20,27,4199
SE-401415,LUM-CLR,PR-3023,04/11/2024,08:00,17:00,20,27,3940
SE-401416,LUM-CLR,PR-3024,2024-11-04,08:00,17:00,20,27,4215
SE-401417,LUM-GQE,PR-3025,2024-11-04,08:00,17:00,20,27,3480
SE-401418,LUM-GQE,PR-3026,2024-11-04,08:00,17:00,20,27,4421
SE-401419,LUM-GQE,PR-3027,2024-11-04,08:00,17:00,30,18,5152
SE-401420,LUM-GQE,PR-3028,04/11/2024,08:00,17:00,20,27,4210
SE-401421,LUM-BFN,PR-3029,2024-11-04,08:00,17:00,30,18,4817
SE-401422,LUM-BFN,PR-3030,2024-11-04,08:00,17:00,30,18,2885
SE-401423,LUM-BFN,PR-3031,2024-11-04,08:00,17:00,30,18,3256
SE-401424,LUM-BFN,PR-3032,2024-11-04,08:00,17:00,30,18,2779
SE-401425,LUM-SAN,PR-3001,2024-11-05,08:00,17:00,20,27,4207
SE-401426,LUM-SAN,PR-3003,05/11/2024,08:00,17:00,20,27,3679
SE-401427,LUM-SAN,PR-3004,2024-11-05,08:00,17:00,20,27,4117
SE-401428,LUM-SAN,PR-3005,2024-11-05,08:00,17:00,20,27,4234
SE-401429,LUM-SAN,PR-3006,2024-11-05,08:00,17:00,30,18,3134
SE-401430,LUM-SAN,PR-3007,05/11/2024,08:00,17:00,45,12,6711
SE-401431,LUM-PTA,PR-3008,2024-11-05,08:00,17:00,20,27,3803
SE-401432,LUM-PTA,PR-3009,2024-11-05,08:00,17:00,25,21,8221
SE-401433,LUM-PTA,PR-3010,2024-11-05,08:00,17:00,30,18,5602
SE-401434,LUM-PTA,PR-3012,05/11/2024,08:00,17:00,20,27,4073
SE-401435,LUM-PTA,PR-3013,2024-11-05,08:00,17:00,30,18,5678
SE-401436,LUM-UMH,PR-3014,2024-11-05,08:00,17:00,20,27,3616
SE-401437,LUM-UMH,PR-3015,2024-11-05,08:00,17:00,30,18,4817
SE-401438,LUM-UMH,PR-3016,05/11/2024,08:00,17:00,30,18,3166
SE-401439,LUM-UMH,PR-3017,05/11/2024,08:00,17:00,25,21,7465
SE-401440,LUM-UMH,PR-3018,2024-11-05,08:00,17:00,20,27,3765
SE-401441,LUM-CLR,PR-3019,2024-11-05,08:00,17:00,20,27,4416
SE-401442,LUM-CLR,PR-3020,2024-11-05,08:00,17:00,30,18,3302
SE-401443,LUM-CLR,PR-3021,2024-11-05,08:00,17:00,20,27,4210
SE-401444,LUM-CLR,PR-3023,2024-11-05,08:00,17:00,20,27,3940
SE-401445,LUM-CLR,PR-3024,2024-11-05,08:00,17:00,20,27,4215
SE-401446,LUM-GQE,PR-3025,2024-11-05,08:00,17:00,20,27,3480
SE-401447,LUM-GQE,PR-3026,2024-11-05,08:00,17:00,20,27,4421
SE-401448,LUM-GQE,PR-3027,2024-11-05,08:00,17:00,30,18,5152
SE-401449,LUM-GQE,PR-3028,2024-11-05,08:00,17:00,20,27,4210
SE-401450,LUM-BFN,PR-3029,2024-11-05,08:00,17:00,30,18,4817
SE-401451,LUM-BFN,PR-3030,2024-11-05,08:00,17:00,30,18,2885
SE-401452,LUM-BFN,PR-3032,2024-11-05,08:00,17:00,30,18,2779
SE-401453,LUM-SAN,PR-3001,2024-11-06,08:00,17:00,20,27,4207
SE-401454,LUM-SAN,PR-3002,2024-11-06,08:00,17:00,30,18,5987
SE-401455,LUM-SAN,PR-3003,2024-11-06,08:00,17:00,20,27,3679
SE-401456,LUM-SAN,PR-3004,2024-11-06,08:00,17:00,20,27,4117
SE-401457,LUM-SAN,PR-3005,06/11/2024,08:00,17:00,20,27,4234
SE-401458,LUM-SAN,PR-3006,2024-11-06,08:00,17:00,30,18,3134
SE-401459,LUM-SAN,PR-3007,2024-11-06,08:00,17:00,45,12,6711
SE-401460,LUM-PTA,PR-3008,2024-11-06,08:00,17:00,20,27,3803
SE-401461,LUM-PTA,PR-3009,2024-11-06,08:00,17:00,25,21,8221
SE-401462,LUM-PTA,PR-3010,2024-11-06,08:00,17:00,30,18,5602
SE-401463,LUM-PTA,PR-3011,2024-11-06,08:00,17:00,20,27,4519
SE-401464,LUM-PTA,PR-3012,06/11/2024,08:00,17:00,20,27,4073
SE-401465,LUM-UMH,PR-3014,06/11/2024,08:00,17:00,20,27,3616
SE-401466,LUM-UMH,PR-3015,06/11/2024,08:00,17:00,30,18,4817
SE-401467,LUM-UMH,PR-3016,2024-11-06,08:00,17:00,30,18,3166
SE-401468,LUM-UMH,PR-3017,2024-11-06,08:00,17:00,25,21,7465
SE-401469,LUM-UMH,PR-3018,06/11/2024,08:00,17:00,20,27,3765
SE-401470,LUM-CLR,PR-3019,06/11/2024,08:00,17:00,20,27,4416
SE-401471,LUM-CLR,PR-3020,2024-11-06,08:00,17:00,30,18,3302
SE-401472,LUM-CLR,PR-3021,2024-11-06,08:00,17:00,20,27,4210
SE-401473,LUM-CLR,PR-3022,2024-11-06,08:00,17:00,20,27,4199
SE-401474,LUM-GQE,PR-3025,06/11/2024,08:00,17:00,20,27,3480
SE-401475,LUM-GQE,PR-3026,2024-11-06,08:00,17:00,20,27,4421
SE-401476,LUM-GQE,PR-3027,2024-11-06,08:00,17:00,30,18,5152
SE-401477,LUM-GQE,PR-3028,2024-11-06,08:00,17:00,20,27,4210
SE-401478,LUM-BFN,PR-3029,2024-11-06,08:00,17:00,30,18,4817
SE-401479,LUM-BFN,PR-3030,06/11/2024,08:00,17:00,30,18,2885
SE-401480,LUM-BFN,PR-3031,06/11/2024,08:00,17:00,30,18,3256
SE-401481,LUM-BFN,PR-3032,2024-11-06,08:00,17:00,30,18,2779
SE-401482,LUM-SAN,PR-3001,07/11/2024,08:00,17:00,20,27,4207
SE-401483,LUM-SAN,PR-3003,2024-11-07,08:00,17:00,20,27,3679
SE-401484,LUM-SAN,PR-3004,2024-11-07,08:00,17:00,20,27,4117
SE-401485,LUM-SAN,PR-3005,2024-11-07,08:00,17:00,20,27,4234
SE-401486,LUM-SAN,PR-3006,2024-11-07,08:00,17:00,30,18,3134
SE-401487,LUM-PTA,PR-3008,2024-11-07,08:00,17:00,20,27,3803
SE-401488,LUM-PTA,PR-3009,2024-11-07,08:00,17:00,25,21,8221
SE-401489,LUM-PTA,PR-3010,2024-11-07,08:00,17:00,30,18,5602
SE-401490,LUM-PTA,PR-3012,07/11/2024,08:00,17:00,20,27,4073
SE-401491,LUM-PTA,PR-3013,2024-11-07,08:00,17:00,30,18,5678
SE-401492,LUM-UMH,PR-3014,2024-11-07,08:00,17:00,20,27,3616
SE-401493,LUM-UMH,PR-3015,2024-11-07,08:00,17:00,30,18,4817
SE-401494,LUM-UMH,PR-3016,07/11/2024,08:00,17:00,30,18,3166
SE-401495,LUM-UMH,PR-3017,2024-11-07,08:00,17:00,25,21,7465
SE-401496,LUM-UMH,PR-3018,07/11/2024,08:00,17:00,20,27,3765
SE-401497,LUM-CLR,PR-3019,2024-11-07,08:00,17:00,20,27,4416
SE-401498,LUM-CLR,PR-3020,2024-11-07,08:00,17:00,30,18,3302
SE-401499,LUM-CLR,PR-3021,07/11/2024,08:00,17:00,20,27,4210
SE-401500,LUM-CLR,PR-3022,07/11/2024,08:00,17:00,20,27,4199
SE-401501,LUM-CLR,PR-3024,2024-11-07,08:00,17:00,20,27,4215
SE-401502,LUM-GQE,PR-3026,2024-11-07,08:00,17:00,20,27,4421
SE-401503,LUM-GQE,PR-3027,2024-11-07,08:00,17:00,30,18,5152
SE-401504,LUM-BFN,PR-3029,07/11/2024,08:00,17:00,30,18,4817
SE-401505,LUM-BFN,PR-3030,2024-11-07,08:00,17:00,30,18,2885
SE-401506,LUM-BFN,PR-3031,2024-11-07,08:00,17:00,30,18,3256
SE-401507,LUM-BFN,PR-3032,07/11/2024,08:00,17:00,30,18,2779
SE-401508,LUM-SAN,PR-3001,08/11/2024,08:00,17:00,20,27,4207
SE-401509,LUM-SAN,PR-3002,2024-11-08,08:00,17:00,30,18,5987
SE-401510,LUM-SAN,PR-3003,2024-11-08,08:00,17:00,20,27,3679
SE-401511,LUM-SAN,PR-3004,08/11/2024,08:00,17:00,20,27,4117
SE-401512,LUM-SAN,PR-3005,2024-11-08,08:00,17:00,20,27,4234
SE-401513,LUM-SAN,PR-3006,2024-11-08,08:00,17:00,30,18,3134
SE-401514,LUM-PTA,PR-3008,08/11/2024,08:00,17:00,20,27,3803
SE-401515,LUM-PTA,PR-3009,2024-11-08,08:00,17:00,25,21,8221
SE-401516,LUM-PTA,PR-3010,2024-11-08,08:00,17:00,30,18,5602
SE-401517,LUM-PTA,PR-3011,2024-11-08,08:00,17:00,20,27,4519
SE-401518,LUM-PTA,PR-3012,2024-11-08,08:00,17:00,20,27,4073
SE-401519,LUM-PTA,PR-3013,2024-11-08,08:00,17:00,30,18,5678
SE-401520,LUM-UMH,PR-3014,08/11/2024,08:00,17:00,20,27,3616
SE-401521,LUM-UMH,PR-3015,2024-11-08,08:00,17:00,30,18,4817
SE-401522,LUM-UMH,PR-3016,2024-11-08,08:00,17:00,30,18,3166
SE-401523,LUM-UMH,PR-3017,2024-11-08,08:00,17:00,25,21,7465
SE-401524,LUM-UMH,PR-3018,08/11/2024,08:00,17:00,20,27,3765
SE-401525,LUM-CLR,PR-3020,2024-11-08,08:00,17:00,30,18,3302
SE-401526,LUM-CLR,PR-3021,08/11/2024,08:00,17:00,20,27,4210
SE-401527,LUM-CLR,PR-3023,2024-11-08,08:00,17:00,20,27,3940
SE-401528,LUM-CLR,PR-3024,08/11/2024,08:00,17:00,20,27,4215
SE-401529,LUM-GQE,PR-3025,2024-11-08,08:00,17:00,20,27,3480
SE-401530,LUM-GQE,PR-3026,2024-11-08,08:00,17:00,20,27,4421
SE-401531,LUM-GQE,PR-3027,08/11/2024,08:00,17:00,30,18,5152
SE-401532,LUM-GQE,PR-3028,2024-11-08,08:00,17:00,20,27,4210
SE-401533,LUM-BFN,PR-3029,08/11/2024,08:00,17:00,30,18,4817
SE-401534,LUM-BFN,PR-3030,2024-11-08,08:00,17:00,30,18,2885
SE-401535,LUM-BFN,PR-3031,2024-11-08,08:00,17:00,30,18,3256
SE-401536,LUM-BFN,PR-3032,2024-11-08,08:00,17:00,30,18,2779
SE-401537,LUM-SAN,PR-3002,2024-11-09,08:00,13:00,30,10,3326.11
SE-401538,LUM-SAN,PR-3004,2024-11-09,08:00,13:00,20,15,2287.22
SE-401539,LUM-SAN,PR-3007,09/11/2024,08:00,13:00,45,6,3728.33
SE-401540,LUM-PTA,PR-3008,2024-11-09,08:00,13:00,20,15,2112.78
SE-401541,LUM-PTA,PR-3009,09/11/2024,08:00,13:00,25,12,4567.22
SE-401542,LUM-PTA,PR-3011,2024-11-09,08:00,13:00,20,15,2510.56
SE-401543,LUM-UMH,PR-3014,2024-11-09,08:00,13:00,20,15,2008.89
SE-401544,LUM-CLR,PR-3021,2024-11-09,08:00,13:00,20,15,2338.89
SE-401545,LUM-CLR,PR-3022,2024-11-09,08:00,13:00,20,15,2332.78
SE-401546,LUM-GQE,PR-3026,2024-11-09,08:00,13:00,20,15,2456.11
SE-401547,LUM-BFN,PR-3029,2024-11-09,08:00,13:00,30,10,2676.11
SE-401548,LUM-BFN,PR-3031,2024-11-09,08:00,13:00,30,10,1808.89
SE-401549,LUM-SAN,PR-3001,2024-11-11,08:00,17:00,20,27,4207
SE-401550,LUM-SAN,PR-3002,2024-11-11,08:00,17:00,30,18,5987
SE-401551,LUM-SAN,PR-3003,2024-11-11,08:00,17:00,20,27,3679
SE-401552,LUM-SAN,PR-3004,2024-11-11,08:00,17:00,20,27,4117
SE-401553,LUM-SAN,PR-3005,11/11/2024,08:00,17:00,20,27,4234
SE-401554,LUM-SAN,PR-3006,2024-11-11,08:00,17:00,30,18,3134
SE-401555,LUM-SAN,PR-3007,11/11/2024,08:00,17:00,45,12,6711
SE-401556,LUM-PTA,PR-3008,2024-11-11,08:00,17:00,20,27,3803
SE-401557,LUM-PTA,PR-3009,2024-11-11,08:00,17:00,25,21,8221
SE-401558,LUM-PTA,PR-3010,2024-11-11,08:00,17:00,30,18,5602
SE-401559,LUM-PTA,PR-3011,2024-11-11,08:00,17:00,20,27,4519
SE-401560,LUM-PTA,PR-3012,2024-11-11,08:00,17:00,20,27,4073
SE-401561,LUM-PTA,PR-3013,11/11/2024,08:00,17:00,30,18,5678
SE-401562,LUM-UMH,PR-3014,2024-11-11,08:00,17:00,20,27,3616
SE-401563,LUM-UMH,PR-3015,11/11/2024,08:00,17:00,30,18,4817
SE-401564,LUM-UMH,PR-3016,11/11/2024,08:00,17:00,30,18,3166
SE-401565,LUM-UMH,PR-3017,11/11/2024,08:00,17:00,25,21,7465
SE-401566,LUM-UMH,PR-3018,2024-11-11,08:00,17:00,20,27,3765
SE-401567,LUM-CLR,PR-3020,11/11/2024,08:00,17:00,30,18,3302
SE-401568,LUM-CLR,PR-3021,2024-11-11,08:00,17:00,20,27,4210
SE-401569,LUM-CLR,PR-3022,2024-11-11,08:00,17:00,20,27,4199
SE-401570,LUM-CLR,PR-3023,2024-11-11,08:00,17:00,20,27,3940
SE-401571,LUM-CLR,PR-3024,2024-11-11,08:00,17:00,20,27,4215
SE-401572,LUM-GQE,PR-3026,2024-11-11,08:00,17:00,20,27,4421
SE-401573,LUM-GQE,PR-3027,2024-11-11,08:00,17:00,30,18,5152
SE-401574,LUM-GQE,PR-3028,2024-11-11,08:00,17:00,20,27,4210
SE-401575,LUM-BFN,PR-3029,2024-11-11,08:00,17:00,30,18,4817
SE-401576,LUM-BFN,PR-3030,2024-11-11,08:00,17:00,30,18,2885
SE-401577,LUM-BFN,PR-3031,2024-11-11,08:00,17:00,30,18,3256
SE-401578,LUM-BFN,PR-3032,11/11/2024,08:00,17:00,30,18,2779
SE-401579,LUM-SAN,PR-3001,2024-11-12,08:00,17:00,20,27,4207
SE-401580,LUM-SAN,PR-3002,2024-11-12,08:00,17:00,30,18,5987
SE-401581,LUM-SAN,PR-3003,2024-11-12,08:00,17:00,20,27,3679
SE-401582,LUM-SAN,PR-3005,2024-11-12,08:00,17:00,20,27,4234
SE-401583,LUM-SAN,PR-3006,2024-11-12,08:00,17:00,30,18,3134
SE-401584,LUM-SAN,PR-3007,12/11/2024,08:00,17:00,45,12,6711
SE-401585,LUM-PTA,PR-3008,2024-11-12,08:00,17:00,20,27,3803
SE-401586,LUM-PTA,PR-3009,2024-11-12,08:00,17:00,25,21,8221
SE-401587,LUM-PTA,PR-3011,12/11/2024,08:00,17:00,20,27,4519
SE-401588,LUM-PTA,PR-3012,2024-11-12,08:00,17:00,20,27,4073
SE-401589,LUM-PTA,PR-3013,2024-11-12,08:00,17:00,30,18,5678
SE-401590,LUM-UMH,PR-3015,2024-11-12,08:00,17:00,30,18,4817
SE-401591,LUM-UMH,PR-3016,2024-11-12,08:00,17:00,30,18,3166
SE-401592,LUM-UMH,PR-3017,2024-11-12,08:00,17:00,25,21,7465
SE-401593,LUM-UMH,PR-3018,2024-11-12,08:00,17:00,20,27,3765
SE-401594,LUM-CLR,PR-3019,12/11/2024,08:00,17:00,20,27,4416
SE-401595,LUM-CLR,PR-3020,2024-11-12,08:00,17:00,30,18,3302
SE-401596,LUM-CLR,PR-3021,2024-11-12,08:00,17:00,20,27,4210
SE-401597,LUM-CLR,PR-3022,2024-11-12,08:00,17:00,20,27,4199
SE-401598,LUM-CLR,PR-3023,12/11/2024,08:00,17:00,20,27,3940
SE-401599,LUM-GQE,PR-3025,2024-11-12,08:00,17:00,20,27,3480
SE-401600,LUM-GQE,PR-3026,2024-11-12,08:00,17:00,20,27,4421
SE-401601,LUM-GQE,PR-3027,12/11/2024,08:00,17:00,30,18,5152
SE-401602,LUM-GQE,PR-3028,12/11/2024,08:00,17:00,20,27,4210
SE-401603,LUM-BFN,PR-3029,2024-11-12,08:00,17:00,30,18,4817
SE-401604,LUM-BFN,PR-3030,2024-11-12,08:00,17:00,30,18,2885
SE-401605,LUM-BFN,PR-3031,2024-11-12,08:00,17:00,30,18,3256
SE-401606,LUM-BFN,PR-3032,12/11/2024,08:00,17:00,30,18,2779
SE-401607,LUM-SAN,PR-3001,2024-11-13,08:00,17:00,20,27,4207
SE-401608,LUM-SAN,PR-3002,13/11/2024,08:00,17:00,30,18,5987
SE-401609,LUM-SAN,PR-3004,2024-11-13,08:00,17:00,20,27,4117
SE-401610,LUM-SAN,PR-3005,2024-11-13,08:00,17:00,20,27,4234
SE-401611,LUM-SAN,PR-3006,2024-11-13,08:00,17:00,30,18,3134
SE-401612,LUM-SAN,PR-3007,13/11/2024,08:00,17:00,45,12,6711
SE-401613,LUM-PTA,PR-3008,13/11/2024,08:00,17:00,20,27,3803
SE-401614,LUM-PTA,PR-3009,2024-11-13,08:00,17:00,25,21,8221
SE-401615,LUM-PTA,PR-3011,2024-11-13,08:00,17:00,20,27,4519
SE-401616,LUM-PTA,PR-3012,2024-11-13,08:00,17:00,20,27,4073
SE-401617,LUM-PTA,PR-3013,2024-11-13,08:00,17:00,30,18,5678
SE-401618,LUM-UMH,PR-3014,13/11/2024,08:00,17:00,20,27,3616
SE-401619,LUM-UMH,PR-3015,2024-11-13,08:00,17:00,30,18,4817
SE-401620,LUM-UMH,PR-3016,2024-11-13,08:00,17:00,30,18,3166
SE-401621,LUM-UMH,PR-3017,2024-11-13,08:00,17:00,25,21,7465
SE-401622,LUM-UMH,PR-3018,2024-11-13,08:00,17:00,20,27,3765
SE-401623,LUM-CLR,PR-3019,2024-11-13,08:00,17:00,20,27,4416
SE-401624,LUM-CLR,PR-3020,2024-11-13,08:00,17:00,30,18,3302
SE-401625,LUM-CLR,PR-3021,2024-11-13,08:00,17:00,20,27,4210
SE-401626,LUM-CLR,PR-3022,2024-11-13,08:00,17:00,20,27,4199
SE-401627,LUM-CLR,PR-3023,2024-11-13,08:00,17:00,20,27,3940
SE-401628,LUM-CLR,PR-3024,2024-11-13,08:00,17:00,20,27,4215
SE-401629,LUM-GQE,PR-3025,2024-11-13,08:00,17:00,20,27,3480
SE-401630,LUM-GQE,PR-3026,13/11/2024,08:00,17:00,20,27,4421
SE-401631,LUM-GQE,PR-3027,2024-11-13,08:00,17:00,30,18,5152
SE-401632,LUM-GQE,PR-3028,2024-11-13,08:00,17:00,20,27,4210
SE-401633,LUM-BFN,PR-3029,2024-11-13,08:00,17:00,30,18,4817
SE-401634,LUM-BFN,PR-3030,2024-11-13,08:00,17:00,30,18,2885
SE-401635,LUM-BFN,PR-3031,2024-11-13,08:00,17:00,30,18,3256
SE-401636,LUM-BFN,PR-3032,2024-11-13,08:00,17:00,30,18,2779
SE-401637,LUM-SAN,PR-3001,2024-11-14,08:00,17:00,20,27,4207
SE-401638,LUM-SAN,PR-3002,2024-11-14,08:00,17:00,30,18,5987
SE-401639,LUM-SAN,PR-3003,2024-11-14,08:00,17:00,20,27,3679
SE-401640,LUM-SAN,PR-3004,14/11/2024,08:00,17:00,20,27,4117
SE-401641,LUM-SAN,PR-3005,14/11/2024,08:00,17:00,20,27,4234
SE-401642,LUM-SAN,PR-3006,2024-11-14,08:00,17:00,30,18,3134
SE-401643,LUM-SAN,PR-3007,2024-11-14,08:00,17:00,45,12,6711
SE-401644,LUM-PTA,PR-3008,2024-11-14,08:00,17:00,20,27,3803
SE-401645,LUM-PTA,PR-3009,14/11/2024,08:00,17:00,25,21,8221
SE-401646,LUM-PTA,PR-3010,14/11/2024,08:00,17:00,30,18,5602
SE-401647,LUM-PTA,PR-3011,2024-11-14,08:00,17:00,20,27,4519
SE-401648,LUM-PTA,PR-3012,2024-11-14,08:00,17:00,20,27,4073
SE-401649,LUM-PTA,PR-3013,2024-11-14,08:00,17:00,30,18,5678
SE-401650,LUM-UMH,PR-3014,2024-11-14,08:00,17:00,20,27,3616
SE-401651,LUM-UMH,PR-3015,2024-11-14,08:00,17:00,30,18,4817
SE-401652,LUM-UMH,PR-3016,2024-11-14,08:00,17:00,30,18,3166
SE-401653,LUM-UMH,PR-3017,2024-11-14,08:00,17:00,25,21,7465
SE-401654,LUM-UMH,PR-3018,2024-11-14,08:00,17:00,20,27,3765
SE-401655,LUM-CLR,PR-3019,14/11/2024,08:00,17:00,20,27,4416
SE-401656,LUM-CLR,PR-3020,2024-11-14,08:00,17:00,30,18,3302
SE-401657,LUM-CLR,PR-3021,2024-11-14,08:00,17:00,20,27,4210
SE-401658,LUM-CLR,PR-3022,2024-11-14,08:00,17:00,20,27,4199
SE-401659,LUM-CLR,PR-3023,2024-11-14,08:00,17:00,20,27,3940
SE-401660,LUM-CLR,PR-3024,14/11/2024,08:00,17:00,20,27,4215
SE-401661,LUM-GQE,PR-3025,14/11/2024,08:00,17:00,20,27,3480
SE-401662,LUM-GQE,PR-3026,2024-11-14,08:00,17:00,20,27,4421
SE-401663,LUM-GQE,PR-3027,14/11/2024,08:00,17:00,30,18,5152
SE-401664,LUM-GQE,PR-3028,14/11/2024,08:00,17:00,20,27,4210
SE-401665,LUM-BFN,PR-3031,2024-11-14,08:00,17:00,30,18,3256
SE-401666,LUM-BFN,PR-3032,14/11/2024,08:00,17:00,30,18,2779
SE-401667,LUM-SAN,PR-3001,2024-11-15,08:00,17:00,20,27,4207
SE-401668,LUM-SAN,PR-3002,15/11/2024,08:00,17:00,30,18,5987
SE-401669,LUM-SAN,PR-3003,15/11/2024,08:00,17:00,20,27,3679
SE-401670,LUM-SAN,PR-3004,15/11/2024,08:00,17:00,20,27,4117
SE-401671,LUM-SAN,PR-3005,2024-11-15,08:00,17:00,20,27,4234
SE-401672,LUM-SAN,PR-3006,15/11/2024,08:00,17:00,30,18,3134
SE-401673,LUM-SAN,PR-3007,15/11/2024,08:00,17:00,45,12,6711
SE-401674,LUM-PTA,PR-3008,15/11/2024,08:00,17:00,20,27,3803
SE-401675,LUM-PTA,PR-3009,15/11/2024,08:00,17:00,25,21,8221
SE-401676,LUM-PTA,PR-3010,2024-11-15,08:00,17:00,30,18,5602
SE-401677,LUM-PTA,PR-3011,2024-11-15,08:00,17:00,20,27,4519
SE-401678,LUM-PTA,PR-3012,2024-11-15,08:00,17:00,20,27,4073
SE-401679,LUM-PTA,PR-3013,2024-11-15,08:00,17:00,30,18,5678
SE-401680,LUM-UMH,PR-3014,2024-11-15,08:00,17:00,20,27,3616
SE-401681,LUM-UMH,PR-3015,15/11/2024,08:00,17:00,30,18,4817
SE-401682,LUM-UMH,PR-3016,2024-11-15,08:00,17:00,30,18,3166
SE-401683,LUM-UMH,PR-3018,2024-11-15,08:00,17:00,20,27,3765
SE-401684,LUM-CLR,PR-3019,15/11/2024,08:00,17:00,20,27,4416
SE-401685,LUM-CLR,PR-3020,2024-11-15,08:00,17:00,30,18,3302
SE-401686,LUM-CLR,PR-3021,15/11/2024,08:00,17:00,20,27,4210
SE-401687,LUM-CLR,PR-3022,2024-11-15,08:00,17:00,20,27,4199
SE-401688,LUM-CLR,PR-3023,2024-11-15,08:00,17:00,20,27,3940
SE-401689,LUM-GQE,PR-3025,2024-11-15,08:00,17:00,20,27,3480
SE-401690,LUM-GQE,PR-3026,2024-11-15,08:00,17:00,20,27,4421
SE-401691,LUM-GQE,PR-3027,2024-11-15,08:00,17:00,30,18,5152
SE-401692,LUM-GQE,PR-3028,2024-11-15,08:00,17:00,20,27,4210
SE-401693,LUM-BFN,PR-3029,15/11/2024,08:00,17:00,30,18,4817
SE-401694,LUM-BFN,PR-3030,2024-11-15,08:00,17:00,30,18,2885
SE-401695,LUM-BFN,PR-3031,2024-11-15,08:00,17:00,30,18,3256
SE-401696,LUM-BFN,PR-3032,2024-11-15,08:00,17:00,30,18,2779
SE-401697,LUM-SAN,PR-3002,16/11/2024,08:00,13:00,30,10,3326.11
SE-401698,LUM-SAN,PR-3004,2024-11-16,08:00,13:00,20,15,2287.22
SE-401699,LUM-PTA,PR-3010,2024-11-16,08:00,13:00,30,10,3112.22
SE-401700,LUM-CLR,PR-3020,16/11/2024,08:00,13:00,30,10,1834.44
SE-401701,LUM-CLR,PR-3021,2024-11-16,08:00,13:00,20,15,2338.89
SE-401702,LUM-CLR,PR-3024,2024-11-16,08:00,13:00,20,15,2341.67
SE-401703,LUM-GQE,PR-3025,2024-11-16,08:00,13:00,20,15,1933.33
SE-401704,LUM-GQE,PR-3026,16/11/2024,08:00,13:00,20,15,2456.11
SE-401705,LUM-SAN,PR-3002,2024-11-18,08:00,17:00,30,18,5987
SE-401706,LUM-SAN,PR-3003,2024-11-18,08:00,17:00,20,27,3679
SE-401707,LUM-SAN,PR-3005,2024-11-18,08:00,17:00,20,27,4234
SE-401708,LUM-SAN,PR-3006,2024-11-18,08:00,17:00,30,18,3134
SE-401709,LUM-SAN,PR-3007,2024-11-18,08:00,17:00,45,12,6711
SE-401710,LUM-PTA,PR-3008,2024-11-18,08:00,17:00,20,27,3803
SE-401711,LUM-PTA,PR-3010,18/11/2024,08:00,17:00,30,18,5602
SE-401712,LUM-PTA,PR-3011,2024-11-18,08:00,17:00,20,27,4519
SE-401713,LUM-PTA,PR-3012,2024-11-18,08:00,17:00,20,27,4073
SE-401714,LUM-UMH,PR-3014,18/11/2024,08:00,17:00,20,27,3616
SE-401715,LUM-UMH,PR-3015,2024-11-18,08:00,17:00,30,18,4817
SE-401716,LUM-UMH,PR-3016,2024-11-18,08:00,17:00,30,18,3166
SE-401717,LUM-UMH,PR-3017,2024-11-18,08:00,17:00,25,21,7465
SE-401718,LUM-UMH,PR-3018,18/11/2024,08:00,17:00,20,27,3765
SE-401719,LUM-CLR,PR-3019,2024-11-18,08:00,17:00,20,27,4416
SE-401720,LUM-CLR,PR-3022,2024-11-18,08:00,17:00,20,27,4199
SE-401721,LUM-CLR,PR-3023,18/11/2024,08:00,17:00,20,27,3940
SE-401722,LUM-CLR,PR-3024,18/11/2024,08:00,17:00,20,27,4215
SE-401723,LUM-GQE,PR-3025,18/11/2024,08:00,17:00,20,27,3480
SE-401724,LUM-GQE,PR-3026,2024-11-18,08:00,17:00,20,27,4421
SE-401725,LUM-GQE,PR-3027,2024-11-18,08:00,17:00,30,18,5152
SE-401726,LUM-GQE,PR-3028,2024-11-18,08:00,17:00,20,27,4210
