payment_id,loan_id,instalment_no,due_date,paid_date,amount_due_zar,amount_paid_zar,payment_method,status,failure_reason
RP-924825,LN-503448,4,2025-05-19,2025-05-21,1856.08,1856.08,Debit order,Paid,
RP-924826,LN-503449,4,2025-05-06,2025-05-14,4106.31,4106.31,Debit order,Paid,
RP-924827,LN-503450,4,14/05/2025,2025-05-14,2236.34,887.26,Debit order,Partial,
RP-924828,LN-503451,4,2025-05-28,2025-05-30,2068.17,2068.17,Debit order,Paid,
RP-924829,LN-503452,4,2025-05-27,2025-05-28,2541.6,2541.6,Debit order,Paid,
RP-924830,LN-503453,4,2025-05-07,2025-05-14,4106.31,4106.31,Debit order,Paid,
RP-924831,LN-503454,4,2025-05-08,2025-05-11,1229.69,1229.69,Debit order,Paid,
RP-924832,LN-503456,4,2025-05-27,2025-05-27,4106.31,4106.31,Debit order,Paid,
RP-924833,LN-503457,4,12/05/2025,2025-05-19,3315.73,3315.73,Debit order,Paid,
RP-924834,LN-503458,4,2025-05-15,2025-05-20,4011.7,4011.7,Debit order,Paid,
RP-924835,LN-503460,4,04/05/2025,2025-05-05,3345.76,3345.76,Debit order,Paid,
RP-924836,LN-503461,4,2025-05-03,2025-05-08,2625.21,2625.21,Debit order,Paid,
RP-924837,LN-503462,4,2025-05-25,2025-05-25,1617.72,1617.72,Debit order,Paid,
RP-924838,LN-503463,4,2025-05-19,2025-05-21,1514.21,"1,514.21",Debit order,paid,
RP-924839,LN-503464,4,2025-05-24,2025-05-27,2040.72,2040.72,Debit order,Paid,
RP-924840,LN-503465,4,2025-05-05,,4078.96,0,Debit order,Failed,No authority
RP-924841,LN-503466,4,2025-05-20,,1931.59,0,Cash,Failed,Insufficient funds
RP-924842,LN-503467,4,01/05/2025,2025-05-10,10222.92,10222.92,Debit order,PAID,
RP-924843,LN-503468,4,2025-05-05,2025-05-14,5588.16,5588.16,Cash,Paid,
RP-924844,LN-503469,4,22/05/2025,2025-05-28,3040.65,3040.65,Debit order,PAID,
RP-924845,LN-503470,4,2025-05-22,2025-05-23,4492.52,4492.52,EFT,Paid,
RP-924846,LN-503471,4,2025-05-27,,1180.82,0,Debit order,Failed,Payment stopped
RP-924847,LN-503473,4,2025-05-03,2025-05-06,788.05,788.05,Debit order,Paid,
RP-924848,LN-503474,4,2025-05-16,2025-05-21,1590,1590,Debit order,Paid,
RP-924849,LN-503475,4,2025-05-20,2025-05-24,2679.44,2679.44,Debit order,Paid,
RP-924850,LN-503476,4,24/05/2025,2025-05-24,4051.73,8103.46,EFT,Paid,
RP-924851,LN-503477,4,2025-05-18,2025-05-19,4140.98,4140.98,Debit order,Paid,
RP-924852,LN-503478,4,2025-05-04,2025-05-08,4827.59,"4,827.59",Debit order,Paid,
RP-924853,LN-503479,4,2025-05-20,2025-05-26,2225.25,2225.25,Debit order,paid,
RP-924854,LN-503480,4,2025-05-19,2025-05-19,4536.13,4536.13,Debit order,Paid,
RP-924855,LN-503481,4,2025-05-15,2025-05-23,2173.69,"2,173.69",Debit order,Paid,
RP-924856,LN-503482,4,2025-05-11,2025-05-14,1559.11,1559.11,Debit order,Paid,
RP-924857,LN-503483,4,2025-05-26,,1147.35,0,Debit order,Failed,Account closed
RP-924858,LN-503484,4,23/05/2025,2025-05-23,2600.51,2600.51,EFT,Paid,
RP-924859,LN-503485,4,2025-05-15,2025-05-18,5538.15,5538.15,Debit order,Paid,
RP-924860,LN-503486,4,2025-05-03,2025-05-04,3923.38,3923.38,Debit order,Paid,
RP-924861,LN-503487,4,18/05/2025,2025-05-21,1276.9,1276.9,EFT,Paid,
RP-924862,LN-503488,4,2025-05-09,2025-05-09,1175.45,1175.45,Debit order,Paid,
RP-924863,LN-503489,4,11/05/2025,2025-05-19,926.99,926.99,Debit order,Paid,
RP-924864,LN-503490,4,2025-05-27,2025-05-27,2502.27,2502.27,EFT,Paid,
RP-924865,LN-503491,4,2025-05-01,2025-05-09,4024.6,"4,024.60",Debit order,Paid,
RP-924866,LN-503492,4,2025-05-13,2025-05-15,1212.67,1212.67,EFT,paid,
RP-924867,LN-503493,4,11/05/2025,2025-05-12,2971.46,2971.46,Debit order,paid,
RP-924868,LN-503494,4,2025-05-22,2025-05-28,2847.42,1277.72,Debit order,Partial,
RP-924869,LN-503495,4,2025-05-04,2025-05-13,4569.57,4569.57,Debit order,Paid,
RP-924870,LN-503496,4,2025-05-22,2025-05-28,1867.68,3735.36,Debit order,PAID,
RP-924871,LN-503497,4,20/05/2025,,1096.83,0,Debit order,failed,No authority
RP-924872,LN-503498,4,04/05/2025,2025-05-09,2004.71,2004.71,Debit order,Paid,
RP-924873,LN-503499,4,03/05/2025,2025-05-05,2667.75,2667.75,Debit order,Paid,
RP-924874,LN-503500,4,17/05/2025,2025-05-24,3632.39,3632.39,Debit order,Paid,
RP-924875,LN-503501,4,2025-05-12,2025-05-14,2433.48,4866.96,Debit order,Paid,
RP-924876,LN-503502,4,2025-05-20,,2817.23,0,Debit order,Failed,Insufficient funds
RP-924877,LN-503503,4,2025-05-12,2025-05-19,2499.59,2499.59,Debit order,Paid,
RP-924878,LN-503504,4,19/05/2025,2025-05-28,4106.31,"4,106.31",Debit order,Paid,
RP-924879,LN-503505,4,2025-05-22,2025-05-31,2001.31,2001.31,Debit order,PAID,
RP-924880,LN-503506,4,2025-05-26,2025-05-26,1041.57,"1,041.57",Debit order,Paid,
RP-924881,LN-503507,4,2025-05-04,2025-05-09,3510.35,3510.35,Debit order,Paid,
RP-924882,LN-503508,4,2025-05-21,2025-05-28,6732.45,6732.45,Debit order,Paid,
RP-924883,LN-503509,4,2025-05-17,2025-05-18,3062.34,"3,062.34",Debit order,PAID,
RP-924884,LN-503510,4,2025-05-01,2025-05-01,5260.74,5260.74,Debit order,Paid,
RP-924885,LN-503511,4,2025-05-10,2025-05-17,2094.59,2094.59,Debit order,Paid,
RP-924886,LN-503512,4,2025-05-05,2025-05-05,1578.18,1578.18,Debit order,Paid,
RP-924887,LN-503513,4,2025-05-24,2025-05-25,2284.75,2284.75,Debit order,Paid,
RP-924888,LN-503514,4,2025-05-16,2025-05-19,3865.89,3865.89,Debit order,Paid,
RP-924889,LN-503515,4,01/05/2025,2025-05-09,2607.74,2607.74,EFT,Paid,
RP-924890,LN-503516,4,2025-05-16,2025-05-25,1040.97,1040.97,Debit order,Paid,
RP-924891,LN-503517,4,2025-05-13,2025-05-15,1868.31,1868.31,Debit order,Paid,
RP-924892,LN-503518,4,03/05/2025,2025-05-03,863.56,863.56,Debit order,paid,
RP-924893,LN-503519,4,2025-05-22,2025-05-31,3227.37,3227.37,Debit order,Paid,
RP-924894,LN-503520,4,26/05/2025,2025-06-04,2820.58,2820.58,Debit order,Paid,
RP-924895,LN-503521,4,07/05/2025,2025-05-13,2627.78,2627.78,Debit order,Paid,
RP-924896,LN-503522,4,2025-05-19,,3276.26,0,Debit order,Failed,Debit order disputed
RP-924897,LN-503523,4,2025-05-13,,4751.88,0,EFT,Failed,Insufficient funds
RP-924898,LN-503524,4,2025-05-06,2025-05-13,4051.73,4051.73,Debit order,PAID,
RP-924899,LN-503525,4,2025-05-02,2025-05-04,2080.49,4160.98,Debit order,Paid,
RP-924900,LN-503526,4,2025-05-26,2025-05-29,2668.13,2668.13,Debit order,Paid,
RP-924901,LN-503527,4,2025-05-06,2025-05-09,1431.49,1431.49,Debit order,Paid,
RP-924902,LN-503528,4,2025-05-19,2025-05-25,2997.94,1628.68,Debit order,Partial,
RP-924903,LN-503529,4,2025-05-17,2025-05-23,4078.96,4078.96,EFT,Paid,
RP-924904,LN-503530,4,08/05/2025,2025-05-10,3345.76,3345.76,Debit order,Paid,
RP-924905,LN-503531,4,2025-05-24,2025-05-26,10250.72,10250.72,Debit order,Paid,
RP-924906,LN-503532,4,19/05/2025,2025-05-27,886.04,886.04,Debit order,Paid,
RP-924907,LN-503533,4,2025-05-03,,1756.39,0,Debit order,Failed,Debit order disputed
RP-924908,LN-503534,4,2025-05-22,2025-05-29,1073.35,1073.35,Debit order,Paid,
RP-924909,LN-503535,4,19/05/2025,,5642.01,0,Debit order,Failed,No authority
RP-924910,LN-503536,4,2025-05-04,2025-05-05,918.7,918.7,Debit order,Paid,
RP-924911,LN-503537,4,22/05/2025,2025-05-29,2347.98,2347.98,Debit order,Paid,
RP-924912,LN-503538,4,2025-05-13,2025-05-18,2317.08,2317.08,Debit order,Paid,
RP-924913,LN-503539,4,2025-05-22,2025-05-31,1538.48,1538.48,Debit order,PAID,
RP-924914,LN-503540,4,13/05/2025,2025-05-19,5615.05,5615.05,Debit order,Paid,
RP-924915,LN-503541,4,2025-05-12,,5940.98,0,Debit order,Failed,Debit order disputed
RP-924916,LN-503542,4,06/05/2025,2025-05-08,2403,2403,Debit order,PAID,
RP-924917,LN-503543,4,2025-05-07,2025-05-16,3345.76,3345.76,Debit order,Paid,
RP-924918,LN-503544,4,2025-05-17,2025-05-20,4078.96,4078.96,Debit order,PAID,
RP-924919,LN-503545,4,2025-05-09,2025-05-17,3458.51,3458.51,Debit order,Paid,
RP-924920,LN-503546,4,2025-05-20,2025-05-28,10195.17,10195.17,Debit order,Paid,
RP-924921,LN-503547,4,2025-05-22,2025-05-30,3997.58,3997.58,Debit order,Paid,
RP-924922,LN-503548,4,2025-05-20,2025-05-22,1602.73,1602.73,Debit order,Paid,
RP-924923,LN-503549,4,2025-05-17,2025-05-20,2281.14,2281.14,Debit order,Paid,
RP-924924,LN-503551,4,02/05/2025,2025-05-04,5642.01,3661.49,Debit order,Partial,
RP-924925,LN-503552,4,2025-05-17,2025-05-21,1202.89,1202.89,Debit order,paid,
RP-924926,LN-503553,4,2025-05-22,2025-05-30,4160.81,4160.81,Debit order,Paid,
RP-924927,LN-503554,4,2025-05-24,2025-05-29,4402.91,"4,402.91",Debit order,PAID,
RP-924928,LN-503555,4,2025-05-17,2025-05-22,3289.82,1579.47,Cash,Partial,
RP-924929,LN-503556,4,02/05/2025,2025-05-06,3289.82,3289.82,Cash,Paid,
RP-924930,LN-503557,4,2025-05-06,2025-05-11,1607.33,1607.33,Debit order,Paid,
RP-924931,LN-503558,4,2025-05-20,2025-05-23,5615.05,5615.05,EFT,Paid,
RP-924932,LN-503559,4,2025-05-28,2025-06-03,1220.87,1220.87,Debit order,Paid,
RP-924933,LN-503560,4,2025-05-08,2025-05-08,2889.14,2889.14,Debit order,Paid,
RP-924934,LN-503561,4,2025-05-17,,2599.52,0,Debit order,Failed,Payment stopped
RP-924935,LN-503562,4,2025-05-10,2025-05-15,5016.46,10032.92,Debit order,Paid,
RP-924936,LN-503563,4,2025-05-14,2025-05-23,1141.47,471.66,Debit order,Partial,
RP-924937,LN-503564,4,2025-05-04,,839.98,0,Debit order,Failed,Debit order disputed
RP-924938,LN-503565,4,03/05/2025,2025-05-04,6971.99,6971.99,EFT,Paid,
RP-924939,LN-503566,4,2025-05-08,2025-05-08,1408.66,1408.66,EFT,PAID,
RP-924940,LN-503568,4,2025-05-21,2025-05-27,1706.84,1706.84,Debit order,Paid,
RP-924941,LN-503569,4,2025-05-04,2025-05-06,2540.32,2540.32,Cash,Paid,
RP-924942,LN-503570,4,2025-05-01,2025-05-01,3345.76,6691.52,Debit order,Paid,
RP-924943,LN-503571,4,2025-05-05,2025-05-14,2764.45,2764.45,Debit order,Paid,
RP-924944,LN-503572,4,05/05/2025,2025-05-07,2668.13,2668.13,Debit order,Paid,
RP-924945,LN-503573,4,2025-05-22,2025-05-28,2040.12,2040.12,Debit order,Paid,
RP-924946,LN-503574,4,05/05/2025,2025-05-13,1692.73,3385.46,Debit order,Paid,
RP-924947,LN-503575,4,2025-05-19,2025-05-25,10222.92,10222.92,Debit order,Paid,
RP-924948,LN-503576,4,2025-05-05,,7276.47,0,Debit order,Failed,No authority
RP-924949,LN-503577,4,2025-05-12,2025-05-16,3425.76,3425.76,Debit order,Paid,
RP-924950,LN-503579,4,2025-05-22,,4471.08,0,Debit order,Failed,Payment stopped
RP-924951,LN-503580,4,2025-05-14,2025-05-19,1468.58,1468.58,Debit order,Paid,
RP-924952,LN-503581,4,2025-05-09,2025-05-12,1980.11,1980.11,Debit order,Paid,
RP-924953,LN-503582,4,28/05/2025,2025-06-02,1212.67,1212.67,Debit order,Paid,
RP-924954,LN-503583,4,2025-05-03,2025-05-07,2507.86,2507.86,Debit order,paid,
RP-924955,LN-503584,4,2025-05-02,2025-05-11,1431.49,1431.49,Debit order,Paid,
RP-924956,LN-503585,4,2025-05-01,2025-05-07,879.04,879.04,Debit order,paid,
RP-924957,LN-503586,4,22/05/2025,2025-05-23,3902.93,3902.93,Debit order,Paid,
RP-924958,LN-503587,4,2025-05-24,2025-05-26,1776.68,1776.68,Debit order,paid,
RP-924959,LN-503588,4,2025-05-15,,1141.28,0,EFT,Failed,Payment stopped
RP-924960,LN-503589,4,2025-05-08,2025-05-16,2060.01,2060.01,Debit order,Paid,
RP-924961,LN-503590,4,2025-05-27,2025-05-27,1489.04,1489.04,Debit order,Paid,
RP-924962,LN-503591,4,2025-05-16,2025-05-21,2600.51,2600.51,Debit order,Paid,
RP-924963,LN-503592,4,2025-05-18,2025-05-18,3530.62,2048.05,Debit order,Partial,
RP-924964,LN-503593,4,02/05/2025,2025-05-08,1785.8,"1,785.80",Debit order,paid,
RP-924965,LN-503594,4,2025-05-14,2025-05-20,2569.66,2569.66,Debit order,Paid,
RP-924966,LN-503595,4,04/05/2025,,1880.58,0,Debit order,Failed,No authority
RP-924967,LN-503596,4,2025-05-27,2025-06-01,4526.09,4526.09,Debit order,Paid,
RP-924968,LN-503597,4,2025-05-22,2025-05-26,1202.89,1202.89,Debit order,Paid,
RP-924969,LN-503598,4,2025-05-19,2025-05-22,1947.72,"1,947.72",Debit order,Paid,
RP-924970,LN-503599,4,2025-05-01,,2987.53,0,Debit order,Failed,Payment stopped
RP-924971,LN-503600,4,11/05/2025,2025-05-18,8566.64,8566.64,EFT,Paid,
RP-924972,LN-503601,4,2025-05-02,2025-05-09,1493.23,1493.23,Debit order,Paid,
RP-924973,LN-503602,4,2025-05-21,2025-05-22,647.35,647.35,EFT,Paid,
RP-924974,LN-503603,4,2025-05-27,2025-06-01,2545.5,2545.5,Debit order,Paid,
RP-924975,LN-503604,4,2025-05-15,,1656.26,0,Debit order,FAILED,Insufficient funds
RP-924976,LN-503605,4,2025-05-12,,5588.16,0,Debit order,Failed,Debit order disputed
RP-924977,LN-503606,4,2025-05-13,2025-05-17,1961.22,1961.22,Debit order,Paid,
RP-924978,LN-503607,4,2025-05-24,2025-05-31,2201.76,2201.76,Debit order,Paid,
RP-924979,LN-503608,4,2025-05-23,,3884.39,0,Debit order,Failed,No authority
RP-924980,LN-503609,4,2025-05-10,,1396.58,0,EFT,Failed,No authority
RP-924981,LN-503610,4,05/05/2025,2025-05-08,1179.24,1179.24,Debit order,Paid,
RP-924982,LN-503611,4,27/05/2025,2025-06-01,2380.45,2380.45,Debit order,Paid,
RP-924983,LN-503612,4,28/05/2025,2025-05-30,2106.51,2106.51,Debit order,Paid,
RP-924984,LN-503613,4,21/05/2025,2025-05-29,4078.96,4078.96,Debit order,Paid,
RP-924985,LN-503614,4,2025-05-02,2025-05-10,1440.43,1440.43,Debit order,Paid,
RP-924986,LN-503615,4,2025-05-18,,2192.58,0,Debit order,Failed,Payment stopped
RP-924987,LN-503616,4,2025-05-26,2025-06-04,3521.19,3521.19,Debit order,Paid,
RP-924988,LN-503617,4,2025-05-28,2025-06-02,4078.96,4078.96,Debit order,Paid,
RP-924989,LN-503618,4,2025-05-13,2025-05-22,5615.05,5615.05,Debit order,Paid,
RP-924990,LN-503619,4,23/05/2025,2025-05-28,5642.01,5642.01,Debit order,Paid,
RP-924991,LN-503620,4,2025-05-27,2025-06-03,5561.35,5561.35,Debit order,Paid,
RP-924992,LN-503621,4,2025-05-21,,3289.82,0,Debit order,FAILED,Debit order disputed
RP-924993,LN-503622,4,2025-05-04,2025-05-08,2670.02,843.05,Debit order,Partial,
RP-924994,LN-503623,4,2025-05-06,2025-05-08,1236.66,1236.66,Debit order,Paid,
RP-924995,LN-503624,4,2025-05-26,2025-05-31,767.35,250.87,Cash,PARTIAL,
RP-924996,LN-503625,4,2025-05-26,2025-06-01,1317.15,1317.15,Debit order,Paid,
RP-924997,LN-503626,4,06/05/2025,2025-05-13,679.45,679.45,Debit order,Paid,
RP-924998,LN-503627,4,12/05/2025,2025-05-16,1500.18,1500.18,EFT,Paid,
RP-924999,LN-503628,4,06/05/2025,2025-05-06,916.92,916.92,EFT,Paid,
RP-925000,LN-503629,4,2025-05-17,2025-05-18,1237.79,564.93,EFT,Partial,
RP-925001,LN-503630,4,2025-05-17,,2421.23,0,Debit order,failed,Payment stopped
RP-925002,LN-503631,4,2025-05-28,2025-06-01,4680.68,4680.68,Debit order,Paid,
RP-925003,LN-503632,4,2025-05-08,2025-05-10,1598.86,1598.86,Debit order,Paid,
RP-925004,LN-503633,4,2025-05-28,2025-05-31,5615.05,5615.05,EFT,paid,
RP-925005,LN-503634,4,2025-05-26,,4106.31,0,Debit order,Failed,Debit order disputed
RP-925006,LN-503635,4,2025-05-16,2025-05-25,954.94,954.94,Debit order,Paid,
RP-925007,LN-503636,4,27/05/2025,2025-06-05,5615.05,5615.05,Debit order,PAID,
RP-925008,LN-503637,4,2025-05-07,2025-05-11,1461.96,"1,461.96",Debit order,Paid,
RP-925009,LN-503638,4,2025-05-01,2025-05-08,2724.94,2724.94,Debit order,Paid,
RP-925010,LN-503639,4,13/05/2025,,5588.16,0,Debit order,Failed,Debit order disputed
RP-925011,LN-503640,4,2025-05-05,,4106.31,0,Debit order,Failed,Insufficient funds
RP-925012,LN-503641,4,2025-05-09,2025-05-18,2930.61,2930.61,Debit order,Paid,
RP-925013,LN-503642,4,2025-05-09,2025-05-11,10250.72,10250.72,EFT,Paid,
RP-925014,LN-503643,4,12/05/2025,2025-05-13,1347.48,1347.48,Debit order,Paid,
RP-925015,LN-503644,4,2025-05-16,2025-05-23,3229.4,3229.4,Debit order,paid,
RP-925016,LN-503645,4,2025-05-26,2025-05-30,657.39,657.39,Debit order,Paid,
RP-925017,LN-503646,4,2025-05-22,2025-05-28,2822.82,2822.82,Debit order,Paid,
RP-925018,LN-503647,4,17/05/2025,2025-05-17,799.62,799.62,Debit order,Paid,
RP-925019,LN-503648,4,2025-05-03,2025-05-07,753.71,753.71,EFT,Paid,
RP-925020,LN-503649,4,2025-05-25,2025-06-01,4078.96,4078.96,Cash,Paid,
RP-925021,LN-503650,4,2025-05-25,2025-06-03,908.97,908.97,EFT,Paid,
RP-925022,LN-503651,4,2025-05-28,2025-05-29,5588.16,5588.16,Debit order,Paid,
RP-925023,LN-503652,4,2025-05-15,,2122.05,0,EFT,Failed,Insufficient funds
RP-925024,LN-503653,4,26/05/2025,2025-05-26,592.85,592.85,Debit order,Paid,
RP-925025,LN-503654,4,2025-05-28,2025-06-06,3410.55,3410.55,EFT,Paid,
RP-925026,LN-503655,4,2025-05-02,2025-05-02,3110.41,3110.41,EFT,Paid,
RP-925027,LN-503656,4,2025-05-09,,4884.46,0,Debit order,Failed,No authority
RP-925028,LN-503657,4,2025-05-19,2025-05-26,4024.6,4024.6,Debit order,Paid,
RP-925029,LN-503658,4,16/05/2025,2025-05-16,1235.27,"1,235.27",Debit order,Paid,
RP-925030,LN-503659,4,2025-05-23,2025-05-30,9789.38,9789.38,EFT,Paid,
RP-925031,LN-503660,4,2025-05-12,2025-05-12,2220.54,4441.08,Debit order,Paid,
RP-925032,LN-503661,4,10/05/2025,2025-05-15,4078.96,4078.96,Debit order,Paid,
RP-925033,LN-503662,4,2025-05-06,2025-05-15,10278.54,10278.54,Debit order,Paid,
RP-925034,LN-503663,4,2025-05-16,2025-05-23,5438.12,5438.12,Debit order,Paid,
RP-925035,LN-503664,4,05/05/2025,2025-05-12,1493.23,1493.23,Debit order,Paid,
RP-925036,LN-503665,4,2025-05-04,2025-05-10,4291.81,4291.81,EFT,Paid,
RP-925037,LN-503666,4,2025-05-10,2025-05-16,5642.01,5642.01,Debit order,Paid,
RP-925038,LN-503667,4,2025-05-02,2025-05-10,2587.81,2587.81,Debit order,Paid,
RP-925039,LN-503668,4,2025-05-27,2025-06-01,732.07,732.07,Debit order,Paid,
RP-925040,LN-503669,4,2025-05-15,2025-05-24,2499.59,610.08,Debit order,Partial,
RP-925041,LN-503670,4,12/05/2025,2025-05-15,3625.17,3625.17,Debit order,Paid,
RP-925042,LN-503671,4,2025-05-26,2025-05-27,2787.67,"2,787.67",Debit order,PAID,
RP-925043,LN-503672,4,2025-05-13,2025-05-21,2445.28,2445.28,EFT,Paid,
RP-925044,LN-503673,4,2025-05-20,,753.71,0,Debit order,Failed,Debit order disputed
RP-925045,LN-503674,4,07/05/2025,2025-05-09,3056.32,3056.32,Debit order,Paid,
RP-925046,LN-503675,4,2025-05-25,2025-05-28,2411.9,2411.9,Debit order,Paid,
RP-925047,LN-503676,4,02/05/2025,2025-05-02,4637.62,4637.62,Debit order,Paid,
RP-925048,LN-503677,4,27/05/2025,2025-05-30,10066.18,10066.18,Debit order,Paid,
RP-925049,LN-503678,4,2025-05-04,2025-05-13,2115.28,2115.28,Debit order,PAID,
RP-925050,LN-503679,4,09/05/2025,2025-05-12,3226.98,1144.35,Debit order,Partial,
RP-925051,LN-503680,4,2025-05-15,,5561.35,0,Debit order,Failed,Insufficient funds
RP-925052,LN-503681,4,15/05/2025,2025-05-24,10195.17,10195.17,Debit order,Paid,
RP-925053,LN-503682,4,03/05/2025,2025-05-03,5117.4,5117.4,Debit order,Paid,
RP-925054,LN-503683,4,2025-05-14,2025-05-15,895,895,Debit order,Paid,
RP-925055,LN-503684,4,21/05/2025,2025-05-24,3318.2,3318.2,Debit order,Paid,
RP-925056,LN-503685,4,2025-05-05,2025-05-08,2928.01,2928.01,EFT,Paid,
RP-925057,LN-503686,4,2025-05-08,2025-05-17,3530.62,3530.62,Debit order,Paid,
RP-925058,LN-503687,4,09/05/2025,2025-05-11,1353.68,1353.68,EFT,Paid,
RP-925059,LN-503688,4,2025-05-12,2025-05-19,1428.61,1428.61,Debit order,Paid,
RP-925060,LN-503689,4,2025-05-17,2025-05-24,1617.88,1617.88,Debit order,Paid,
RP-925061,LN-503690,4,2025-05-15,,2192.58,0,Debit order,Failed,Account closed
RP-925062,LN-503691,4,14/05/2025,2025-05-23,5588.16,5588.16,Debit order,Paid,
RP-925063,LN-503692,4,15/05/2025,2025-05-24,7560.45,7560.45,Debit order,Paid,
RP-925064,LN-503693,4,2025-05-12,2025-05-14,1308.69,1308.69,Debit order,Paid,
RP-925065,LN-503694,4,2025-05-05,,1101.77,0,Debit order,FAILED,Insufficient funds
RP-925066,LN-503695,4,2025-05-27,2025-05-31,1062.06,1062.06,Debit order,PAID,
RP-925067,LN-503696,4,2025-05-27,2025-06-02,2356.51,2356.51,Debit order,Paid,
RP-925068,LN-503697,4,19/05/2025,2025-05-22,3262.06,3262.06,Debit order,Paid,
RP-925069,LN-503698,4,25/05/2025,2025-05-30,2228.06,1509.55,EFT,Partial,
RP-925070,LN-503699,4,09/05/2025,2025-05-17,2050.35,2050.35,Debit order,Paid,
RP-925071,LN-503700,4,2025-05-14,,3409.89,0,EFT,Failed,No authority
RP-925072,LN-503701,4,2025-05-25,2025-05-26,2314.47,2314.47,Debit order,Paid,
RP-925073,LN-503702,4,2025-05-08,2025-05-16,3317.72,3317.72,Debit order,Paid,
RP-925074,LN-503703,4,13/05/2025,2025-05-22,1607.33,1607.33,Debit order,Paid,
RP-925075,LN-503704,4,21/05/2025,2025-05-24,4760.65,4760.65,Debit order,Paid,
RP-925076,LN-503706,4,10/05/2025,2025-05-19,4051.73,4051.73,Debit order,Paid,
RP-925077,LN-503707,4,2025-05-14,2025-05-21,1753.42,3506.84,EFT,Paid,
RP-925078,LN-503708,4,05/05/2025,,2575.85,0,Debit order,Failed,Debit order disputed
RP-925079,LN-503709,4,2025-05-11,2025-05-17,1415.5,1415.5,Debit order,Paid,
RP-925080,LN-503710,4,2025-05-13,2025-05-22,1688.65,1688.65,EFT,Paid,
RP-925081,LN-503711,4,06/05/2025,,3262.06,0,Debit order,Failed,No authority
RP-925082,LN-503712,4,2025-05-13,2025-05-14,4271.38,4271.38,Debit order,Paid,
RP-925083,LN-503713,4,2025-05-04,2025-05-06,846.66,846.66,Debit order,Paid,
RP-925084,LN-503714,4,2025-05-08,2025-05-10,1947.72,1947.72,Debit order,Paid,
RP-925085,LN-503715,4,2025-05-27,2025-05-30,1708.42,1708.42,Debit order,Paid,
RP-925086,LN-503716,4,2025-05-15,2025-05-22,6566.01,6566.01,Cash,paid,
RP-925087,LN-503717,4,05/05/2025,2025-05-07,4078.96,4078.96,Debit order,Paid,
RP-925088,LN-503718,4,2025-05-01,2025-05-06,1623.88,1623.88,Debit order,Paid,
RP-925089,LN-503719,4,2025-05-03,,3714.2,0,Debit order,Failed,Payment stopped
RP-925090,LN-503720,4,20/05/2025,2025-05-26,3792.7,3792.7,Debit order,Paid,
RP-925091,LN-503721,4,2025-05-20,2025-05-25,8145.62,8145.62,Debit order,PAID,
RP-925092,LN-503722,4,2025-05-22,2025-05-27,3792.7,3792.7,Debit order,Paid,
RP-925093,LN-503724,4,26/05/2025,2025-05-27,2557.56,2557.56,Debit order,Paid,
RP-925094,LN-503725,4,07/05/2025,2025-05-15,3317.72,3317.72,Debit order,Paid,
RP-925095,LN-503726,4,2025-05-12,2025-05-20,1116.08,1116.08,Debit order,Paid,
RP-925096,LN-503727,4,08/05/2025,2025-05-17,1588.5,1588.5,Debit order,Paid,
RP-925097,LN-503728,4,07/05/2025,2025-05-08,1341.3,1341.3,Debit order,Paid,
RP-925098,LN-503729,4,2025-05-25,2025-05-26,737.85,737.85,Debit order,Paid,
RP-925099,LN-503730,4,2025-05-04,2025-05-07,2332.49,1598.65,Debit order,Partial,
RP-925100,LN-503731,4,15/05/2025,2025-05-23,1876.47,3752.94,Debit order,Paid,
RP-925101,LN-503732,4,2025-05-21,2025-05-29,2547.84,2547.84,Debit order,Paid,
RP-925102,LN-503733,4,2025-05-17,,4612.7,0,Debit order,Failed,No authority
RP-925103,LN-503734,4,2025-05-21,2025-05-21,2587.81,2587.81,Debit order,Paid,
RP-925104,LN-503735,4,2025-05-23,2025-05-23,1501.75,358.06,Debit order,Partial,
RP-925105,LN-503736,4,2025-05-04,2025-05-13,2989.43,2989.43,Debit order,Paid,
RP-925106,LN-503737,4,2025-05-11,2025-05-13,1164.73,1164.73,Debit order,Paid,
RP-925107,LN-503738,4,2025-05-07,2025-05-11,1375.99,1375.99,Debit order,Paid,
RP-925108,LN-503739,4,2025-05-06,2025-05-10,3916.63,3916.63,EFT,Paid,
RP-925109,LN-503740,4,2025-05-18,2025-05-20,2162.29,2162.29,Debit order,Paid,
RP-925110,LN-503741,4,2025-05-12,2025-05-13,2575.95,2575.95,Debit order,paid,
RP-925111,LN-503742,4,05/05/2025,2025-05-13,2553.66,2553.66,Debit order,Paid,
RP-925112,LN-503743,4,27/05/2025,,9789.38,0,Debit order,Failed,Account closed
RP-925113,LN-503744,4,2025-05-11,2025-05-19,1508.55,1508.55,Debit order,PAID,
RP-925114,LN-503745,4,2025-05-28,,1465.36,0,Debit order,Failed,Account closed
RP-925115,LN-503746,4,01/05/2025,,5588.16,0,Debit order,FAILED,Debit order disputed
