snapshot_date,loan_id,days_past_due,outstanding_balance_zar,arrears_amount_zar,arrears_bucket
2025-08-31,LN-507321,0,48751.76,0,Current
2025-08-31,LN-507322,0,46062.85,0,Current
2025-08-31,LN-507323,0,"20,946.16",0,Current
2025-08-31,LN-507324,0,26257.44,0,Current
2025-08-31,LN-507325,0,30593.4,0,Current
2025-08-31,LN-507326,0,11257.3,0,Current
2025-08-31,LN-507327,0,48657.88,0,Current
2025-08-31,LN-507328,0,15071.74,0,Current
2025-08-31,LN-507329,0,29136.88,0,Current
2025-08-31,LN-507330,0,33340.56,0,Current
2025-08-31,LN-507331,0,27675.88,0,Current
2025-08-31,LN-507332,0,28962.88,0,Current
2025-08-31,LN-507333,30,29469.92,6482,1-30
2025-08-31,LN-507334,0,48751.76,0,Current
2025-08-31,LN-507335,0,7782.16,0,Current
2025-08-31,LN-507336,0,36401.42,0,Current
2025-08-31,LN-507337,0,12416.24,0,Current
2025-08-31,LN-507338,0,43140.88,0,Current
2025-08-31,LN-507339,0,6900.7,0,Current
2025-08-31,LN-507340,0,28615.68,0,Current
2025-08-31,LN-507341,60,24513.54,3656.66,31-60
2025-08-31,LN-507342,0,44620.78,0,Current
2025-08-31,LN-507343,0,18435.58,0,Current
2025-08-31,LN-507344,0,42762.55,0,Current
2025-08-31,LN-507345,0,51401.76,0,Current
2025-08-31,LN-507346,0,9189.6,0,Current
2025-08-31,LN-507347,0,24791.16,0,Current
2025-08-31,LN-507348,0,22962.4,0,Current
2025-08-31,LN-507349,0,46155.22,0,Current
2025-08-31,LN-507350,0,21106.7,0,Current
2025-08-31,LN-507351,0,31292.26,0,Current
2025-08-31,LN-507352,0,14684.82,0,Current
2025-08-31,LN-507353,0,31720.64,0,Current
2025-08-31,LN-507354,0,38324.42,0,Current
2025-08-31,LN-507355,0,45691.26,0,Current
2025-08-31,LN-507356,0,22941.52,0,Current
2025-08-31,LN-507357,0,"15,859.74",0,Current
2025-08-31,LN-507358,0,48704.93,0,Current
2025-08-31,LN-507359,0,27707,0,Current
2025-08-31,LN-507360,0,34903,0,Current
2025-08-31,LN-507361,0,51300.64,0,Current
2025-08-31,LN-507362,0,8745.7,0,Current
2025-08-31,LN-507363,30,29686.26,2363.52,1-30
2025-08-31,LN-507364,0,33950.44,0,Current
2025-08-31,LN-507365,0,15617.95,0,Current
2025-08-31,LN-507366,0,"21,854.32",0,Current
2025-08-31,LN-507367,0,14851.64,0,Current
2025-08-31,LN-507368,0,50014.26,0,Current
2025-08-31,LN-507369,0,9735.36,0,Current
2025-08-31,LN-507370,0,10718.42,0,Current
2025-08-31,LN-507371,0,50062.24,0,Current
2025-08-31,LN-507372,0,16459.16,0,Current
2025-08-31,LN-507373,0,18951.93,0,Current
2025-08-31,LN-507374,0,14699.62,0,Current
2025-08-31,LN-507375,0,10623.04,0,Current
2025-08-31,LN-507376,0,14464.94,0,Current
2025-08-31,LN-507377,0,46155.22,0,Current
2025-08-31,LN-507378,0,18923,0,Current
2025-08-31,LN-507379,0,41053.76,0,Current
2025-08-31,LN-507380,0,29126.56,0,Current
2025-08-31,LN-507381,0,51249.56,0,Current
2025-08-31,LN-507382,0,19790.06,0,Current
2025-08-31,LN-507383,0,26583.26,0,Current
2025-08-31,LN-507384,30,46110.69,5363.75,1-30
2025-08-31,LN-507385,0,13322.12,0,Current
2025-08-31,LN-507386,0,24412.49,0,Current
2025-08-31,LN-507387,0,46109.1,0,Current
2025-08-31,LN-507388,0,"24,281.82",0,Current
2025-08-31,LN-507389,0,"30,563.84",0,Current
2025-08-31,LN-507391,0,46155.22,0,Current
2025-08-31,LN-507392,0,19770.3,0,Current
2025-08-31,LN-507393,0,35396.12,0,Current
2025-08-31,LN-507394,0,17954.82,0,Current
2025-08-31,LN-507395,0,12629.72,0,Current
2025-08-31,LN-507396,0,34903,0,Current
2025-08-31,LN-507397,0,32444.06,0,Current
2025-08-31,LN-507398,0,20689.54,0,Current
2025-08-31,LN-507399,30,23249.41,1469.92,1-30
2025-08-31,LN-507400,0,25738.34,0,Current
2025-08-31,LN-507401,0,42721.3,0,Current
2025-08-31,LN-507402,0,50062.24,0,Current
2025-08-31,LN-507403,0,21854.32,0,Current
2025-08-31,LN-507404,0,14822.2,0,Current
2025-08-31,LN-507405,0,10636.4,0,Current
2025-08-31,LN-507406,0,13310.9,0,Current
2025-08-31,LN-507407,0,28481.7,0,Current
2025-08-31,LN-507408,0,12391.3,0,Current
2025-08-31,LN-507409,30,"29,482.26",3245.21,1-30
2025-08-31,LN-507410,60,52697.52,10677.98,31-60
2025-08-31,LN-507411,0,16443.28,0,Current
2025-08-31,LN-507412,0,31712.48,0,Current
2025-08-31,LN-507413,0,22528.08,0,Current
2025-08-31,LN-507414,0,46062.86,0,Current
2025-08-31,LN-507415,0,12403.78,0,Current
2025-08-31,LN-507416,0,11780.34,0,Current
2025-08-31,LN-507417,0,34962.94,0,Current
2025-08-31,LN-507418,0,29852.16,0,Current
2025-08-31,LN-507419,0,33052.68,0,Current
2025-08-31,LN-507420,0,14072.64,0,Current
2025-08-31,LN-507421,0,15542.76,0,Current
2025-08-31,LN-507422,0,22964.64,0,Current
2025-08-31,LN-507423,0,49966.04,0,Current
2025-08-31,LN-507424,0,"16,443.28",0,Current
2025-08-31,LN-507425,0,22441.82,0,Current
2025-08-31,LN-507426,0,17112.54,0,Current
2025-08-31,LN-507427,0,27680.36,0,Current
2025-08-31,LN-507428,0,31876.46,0,Current
2025-08-31,LN-507429,0,49966.04,0,Current
2025-08-31,LN-507430,0,44164.58,0,Current
2025-08-31,LN-507431,0,46201.2,0,Current
2025-08-31,LN-507432,0,51300.64,0,Current
2025-08-31,LN-507433,0,17931.78,0,Current
2025-08-31,LN-507434,0,17970.28,0,Current
2025-08-31,LN-507435,0,7608.46,0,Current
2025-08-31,LN-507436,0,6993.28,0,Current
2025-08-31,LN-507437,0,38137.32,0,Current
2025-08-31,LN-507438,0,16474.94,0,Current
2025-08-31,LN-507439,0,30165.7,0,Current
2025-08-31,LN-507440,0,17454.62,0,Current
2025-08-31,LN-507441,0,50062.24,0,Current
2025-08-31,LN-507442,0,23937.5,0,Current
2025-08-31,LN-507443,0,"19,594.64",0,Current
2025-08-31,LN-507444,0,38089.5,0,Current
2025-08-31,LN-507445,0,34057.18,0,Current
2025-08-31,LN-507446,0,49966.04,0,Current
2025-08-31,LN-507447,0,22339.82,0,Current
2025-08-31,LN-507448,0,50014.26,0,Current
2025-08-31,LN-507449,0,17850.48,0,Current
2025-08-31,LN-507450,60,27969.24,3442.06,31-60
2025-08-31,LN-507451,0,50110,0,Current
2025-08-31,LN-507452,0,23447.32,0,Current
2025-08-31,LN-507453,0,49966.04,0,Current
2025-08-31,LN-507454,0,8737.24,0,Current
2025-08-31,LN-507455,0,50110,0,Current
2025-08-31,LN-507456,0,44985.28,0,Current
2025-08-31,LN-507457,0,38089.5,0,Current
2025-08-31,LN-507458,0,31078.9,0,Current
2025-08-31,LN-507459,0,14684.82,0,Current
2025-08-31,LN-507460,0,33099.52,0,Current
2025-08-31,LN-507461,0,38894.18,0,Current
2025-08-31,LN-507462,0,7219.24,0,Current
2025-08-31,LN-507463,0,15591.88,0,Current
2025-08-31,LN-507464,60,"21,999.34",0,31-60
2025-08-31,LN-507465,0,20128.58,0,Current
2025-08-31,LN-507466,0,24017.86,0,Current
2025-08-31,LN-507467,0,17448.82,0,Current
2025-08-31,LN-507468,0,38137.32,0,Current
2025-08-31,LN-507469,0,9129.1,0,Current
2025-08-31,LN-507470,0,46016.48,0,Current
2025-08-31,LN-507471,30,34282.95,2174.41,1-30
2025-08-31,LN-507472,0,46062.86,0,Current
2025-08-31,LN-507473,0,46062.86,0,Current
2025-08-31,LN-507474,0,25260.48,0,Current
2025-08-31,LN-507475,0,10221.8,0,Current
2025-08-31,LN-507476,0,29620.76,0,Current
2025-08-31,LN-507477,0,15975.9,0,Current
2025-08-31,LN-507478,0,14464.94,0,Current
2025-08-31,LN-507479,0,13480.74,0,Current
2025-08-31,LN-507480,0,50110,0,Current
2025-08-31,LN-507481,30,13220.67,886.04,1-30
2025-08-31,LN-507482,0,43184.18,0,Current
2025-08-31,LN-507483,0,51401.76,0,Current
2025-08-31,LN-507484,0,36280.5,0,Current
2025-08-31,LN-507485,30,34716.23,1670.6,1-30
2025-08-31,LN-507486,0,28933.83,0,Current
2025-08-31,LN-507487,0,28651.38,0,Current
2025-08-31,LN-507488,0,14240.44,0,Current
2025-08-31,LN-507489,60,27729.17,2711.64,31-60
2025-08-31,LN-507490,0,45481.92,0,Current
2025-08-31,LN-507491,0,38810.68,0,Current
2025-08-31,LN-507492,30,25031.9,1975.19,1-30
2025-08-31,LN-507493,0,19426.8,0,Current
2025-08-31,LN-507494,0,9977.92,0,Current
2025-08-31,LN-507495,0,45691.26,0,Current
2025-08-31,LN-507496,60,33381.66,6741.48,31-60
2025-08-31,LN-507497,0,50062.24,0,Current
2025-08-31,LN-507498,0,50014.26,0,Current
2025-08-31,LN-507499,60,18110.32,2185.38,31-60
2025-08-31,LN-507500,0,48704.92,0,Current
2025-08-31,LN-507501,0,46155.22,0,Current
2025-08-31,LN-507502,0,46016.48,0,Current
2025-08-31,LN-507503,0,46796.46,0,Current
2025-08-31,LN-507504,30,42681.66,9302.77,1-30
2025-08-31,LN-507505,0,48751.76,0,Current
2025-08-31,LN-507506,30,49554.77,5412.04,1-30
2025-08-31,LN-507507,0,16995.46,0,Current
2025-08-31,LN-507508,0,9106.2,0,Current
2025-08-31,LN-507509,0,31836.4,0,Current
2025-08-31,LN-507510,0,46016.48,0,Current
2025-08-31,LN-507511,0,17937.5,0,Current
2025-08-31,LN-507512,0,"32,702.64",0,Current
2025-08-31,LN-507513,0,12629.72,0,Current
2025-08-31,LN-507514,0,15542.76,0,Current
2025-08-31,LN-507515,0,47748.1,0,Current
2025-08-31,LN-507516,0,17489.68,0,Current
2025-08-31,LN-507517,30,25872.17,1642.63,1-30
2025-08-31,LN-507518,0,34443.82,0,Current
2025-08-31,LN-507519,0,12470.72,0,Current
2025-08-31,LN-507520,0,9648.78,0,Current
2025-08-31,LN-507521,0,10964.44,0,Current
2025-08-31,LN-507522,0,41241.3,0,Current
2025-08-31,LN-507523,0,38089.5,0,Current
2025-08-31,LN-507524,0,"15,991.14",0,Current
2025-08-31,LN-507525,0,33084.32,0,Current
2025-08-31,LN-507526,30,17801.19,2004.71,1-30
2025-08-31,LN-507527,60,46905.12,10250.72,31-60
2025-08-31,LN-507528,0,38185.04,0,Current
2025-08-31,LN-507529,0,13480.74,0,Current
2025-08-31,LN-507530,0,24041.8,0,Current
2025-08-31,LN-507531,0,17952.92,0,Current
2025-08-31,LN-507532,0,48704.92,0,Current
2025-08-31,LN-507533,0,30801.38,0,Current
2025-08-31,LN-507534,30,13561.77,1148.8,1-30
2025-08-31,LN-507535,0,51249.56,0,Current
2025-08-31,LN-507536,0,44371.14,0,Current
2025-08-31,LN-507537,0,30447.92,0,Current
2025-08-31,LN-507538,0,41643.04,0,Current
2025-08-31,LN-507539,0,50110,0,Current
2025-08-31,LN-507540,0,51401.76,0,Current
2025-08-31,LN-507541,0,18473.52,0,Current
2025-08-31,LN-507542,0,21964.32,0,Current
2025-08-31,LN-507543,0,17501.6,0,Current
2025-08-31,LN-507544,0,32607.16,0,Current
2025-08-31,LN-507545,0,6816.74,0,Current
2025-08-31,LN-507546,0,23288.32,0,Current
2025-08-31,LN-507547,0,20710.24,0,Current
2025-08-31,LN-507548,0,34903,0,Current
2025-08-31,LN-507549,0,25301.34,0,Current
2025-08-31,LN-507550,0,28015.48,0,Current
2025-08-31,LN-507551,0,46016.48,0,Current
2025-08-31,LN-507552,0,9470.22,0,Current
2025-08-31,LN-507553,0,9987.48,0,Current
2025-08-31,LN-507554,0,12403.78,0,Current
2025-08-31,LN-507555,0,46012.24,0,Current
2025-08-31,LN-507556,0,22024.1,0,Current
2025-08-31,LN-507557,30,28961.98,3205.7,1-30
2025-08-31,LN-507558,0,17913.8,0,Current
2025-08-31,LN-507559,0,12653.98,0,Current
2025-08-31,LN-507560,0,19750.46,0,Current
2025-08-31,LN-507561,0,18506.22,0,Current
2025-08-31,LN-507562,0,22359.88,0,Current
2025-08-31,LN-507563,0,27899.02,0,Current
2025-08-31,LN-507564,0,14557.68,0,Current
2025-08-31,LN-507565,0,23882.96,0,Current
2025-08-31,LN-507566,0,20447.62,0,Current
2025-08-31,LN-507567,0,42680.46,0,Current
2025-08-31,LN-507568,60,24564.96,3053.46,31-60
2025-08-31,LN-507569,0,48751.76,0,Current
2025-08-31,LN-507570,0,23882.96,0,Current
2025-08-31,LN-507571,60,31164.62,3765.9,31-60
2025-08-31,LN-507572,0,48657.88,0,Current
2025-08-31,LN-507573,0,46062.86,0,Current
2025-08-31,LN-507574,0,25228.46,0,Current
2025-08-31,LN-507575,0,8271.26,0,Current
2025-08-31,LN-507576,0,46062.86,0,Current
2025-08-31,LN-507577,30,50062.24,0,1-30
2025-08-31,LN-507578,0,21896.28,0,Current
2025-08-31,LN-507579,0,28192.95,0,Current
2025-08-31,LN-507580,0,21444.72,0,Current
2025-08-31,LN-507581,60,54135.26,6524.12,31-60
2025-08-31,LN-507582,0,33758,0,Current
2025-08-31,LN-507583,0,51300.64,0,Current
2025-08-31,LN-507584,0,27168.6,0,Current
2025-08-31,LN-507585,0,38041.66,0,Current
2025-08-31,LN-507586,0,32702.64,0,Current
2025-08-31,LN-507587,0,29593.78,0,Current
2025-08-31,LN-507588,0,31680.9,0,Current
2025-08-31,LN-507589,0,21565.42,0,Current
2025-08-31,LN-507590,0,22054.66,0,Current
2025-08-31,LN-507591,0,50110,0,Current
2025-08-31,LN-507592,0,25457.58,0,Current
2025-08-31,LN-507593,0,27005.94,0,Current
2025-08-31,LN-507594,0,6324.26,0,Current
2025-08-31,LN-507595,0,38155.42,0,Current
2025-08-31,LN-507596,0,6000.92,0,Current
2025-08-31,LN-507597,0,26170.64,0,Current
2025-08-31,LN-507598,0,34903,0,Current
2025-08-31,LN-507599,0,29948.88,0,Current
2025-08-31,LN-507600,0,30770.48,0,Current
2025-08-31,LN-507601,0,51351.38,0,Current
2025-08-31,LN-507602,30,11284.46,2492.95,1-30
2025-08-31,LN-507603,0,19291.28,0,Current
2025-08-31,LN-507604,0,7485.16,0,Current
2025-08-31,LN-507605,0,36899.96,0,Current
2025-08-31,LN-507606,30,37039.37,4125.15,1-30
2025-08-31,LN-507607,0,11669.94,0,Current
2025-08-31,LN-507608,0,25931.72,0,Current
2025-08-31,LN-507609,0,48657.88,0,Current
2025-08-31,LN-507610,0,21444.72,0,Current
2025-08-31,LN-507611,0,13102.56,0,Current
2025-08-31,LN-507612,0,23195.16,0,Current
2025-08-31,LN-507613,60,25067.8,3687.82,31-60
2025-08-31,LN-507614,0,"20,925.96",0,Current
2025-08-31,LN-507615,0,26203.58,0,Current
2025-08-31,LN-507616,0,36384.28,0,Current
2025-08-31,LN-507617,0,14283.22,0,Current
2025-08-31,LN-507619,0,48798.42,0,Current
2025-08-31,LN-507620,0,50110,0,Current
2025-08-31,LN-507621,0,13673.9,0,Current
2025-08-31,LN-507622,0,25956.6,0,Current
2025-08-31,LN-507623,0,19540.8,0,Current
2025-08-31,LN-507624,60,54713,6572.74,31-60
2025-08-31,LN-507625,0,10567.12,0,Current
2025-08-31,LN-507626,60,53201.38,19578.76,31-60
2025-08-31,LN-507627,0,32989.02,0,Current
2025-08-31,LN-507628,0,20502.46,0,Current
2025-08-31,LN-507629,0,18354.46,0,Current
2025-08-31,LN-507630,0,18354.46,0,Current
2025-08-31,LN-507631,0,44532.48,0,Current
2025-08-31,LN-507632,0,38358.6,0,Current
2025-08-31,LN-507633,0,13993.1,0,Current
2025-08-31,LN-507634,0,49966.04,0,Current
2025-08-31,LN-507635,60,25069.36,3221.06,31-60
2025-08-31,LN-507636,0,25771.2,0,Current
2025-08-31,LN-507637,0,29126.56,0,Current
2025-08-31,LN-507638,0,50110,0,Current
2025-08-31,LN-507639,60,21859.73,4540.82,31-60
2025-08-31,LN-507640,0,32574.34,0,Current
2025-08-31,LN-507641,0,27273.02,0,Current
2025-08-31,LN-507642,0,15071.74,0,Current
2025-08-31,LN-507643,0,27110.08,0,Current
2025-08-31,LN-507644,0,44900.42,0,Current
2025-08-31,LN-507645,60,19296.81,4230.56,31-60
2025-08-31,LN-507646,0,14240.44,0,Current
2025-08-31,LN-507647,0,14240.44,0,Current
2025-08-31,LN-507648,0,46016.48,0,Current
2025-08-31,LN-507649,0,17957.99,0,Current
2025-08-31,LN-507650,0,46016.48,0,Current
2025-08-31,LN-507651,0,17472.14,0,Current
2025-08-31,LN-507652,0,26625,0,Current
2025-08-31,LN-507653,60,23405.02,3519.68,31-60
2025-08-31,LN-507654,0,46062.86,0,Current
2025-08-31,LN-507655,30,22951.45,1816.38,1-30
2025-08-31,LN-507656,0,30208.2,0,Current
2025-08-31,LN-507657,30,19310.66,0,1-30
2025-08-31,LN-507658,0,18832.14,0,Current
2025-08-31,LN-507659,0,19310.66,0,Current
2025-08-31,LN-507660,0,"21,465.30",0,Current
2025-08-31,LN-507661,0,9877.04,0,Current
2025-08-31,LN-507662,0,24342.14,0,Current
2025-08-31,LN-507663,60,37714.13,5697.22,31-60
2025-08-31,LN-507664,0,50014.26,0,Current
2025-08-31,LN-507665,0,48704.93,0,Current
2025-08-31,LN-507666,0,42084.4,0,Current
2025-08-31,LN-507667,0,20456.42,0,Current
2025-08-31,LN-507668,0,22339.82,0,Current
2025-08-31,LN-507669,30,52212.83,4078.96,1-30
2025-08-31,LN-507670,0,21424.04,0,Current
2025-08-31,LN-507671,0,51300.64,0,Current
2025-08-31,LN-507672,0,16917.62,0,Current
2025-08-31,LN-507673,0,16490.66,0,Current
2025-08-31,LN-507674,0,30280.8,0,Current
2025-08-31,LN-507675,30,47816.67,3737.83,1-30
2025-08-31,LN-507676,0,46062.86,0,Current
2025-08-31,LN-507677,0,27786.22,0,Current
2025-08-31,LN-507678,0,42721.3,0,Current
2025-08-31,LN-507679,0,22318.25,0,Current
2025-08-31,LN-507680,0,37771.1,0,Current
2025-08-31,LN-507681,0,"9,658.46",0,Current
2025-08-31,LN-507682,0,16513.76,0,Current
2025-08-31,LN-507683,0,46186.86,0,Current
2025-08-31,LN-507684,30,21127.96,0,1-30
2025-08-31,LN-507685,0,13795.12,0,Current
2025-08-31,LN-507686,0,23310.82,0,Current
2025-08-31,LN-507687,0,26198.52,0,Current
2025-08-31,LN-507688,0,20710.24,0,Current
2025-08-31,LN-507689,0,11257.3,0,Current
2025-08-31,LN-507690,0,15211.72,0,Current
2025-08-31,LN-507691,0,40218.9,0,Current
2025-08-31,LN-507692,0,29822.1,0,Current
2025-08-31,LN-507693,0,27273.02,0,Current
2025-08-31,LN-507694,0,29920.16,0,Current
2025-08-31,LN-507695,30,44046.21,10250.72,1-30
2025-08-31,LN-507696,0,17393.86,0,Current
2025-08-31,LN-507697,0,48751.76,0,Current
2025-08-31,LN-507698,30,52259.58,4024.6,1-30
2025-08-31,LN-507699,0,48704.92,0,Current
2025-08-31,LN-507700,60,6223.06,845.2,31-60
2025-08-31,LN-507701,0,"38,137.32",0,Current
2025-08-31,LN-507702,0,25719.64,0,Current
2025-08-31,LN-507703,0,51300.64,0,Current
2025-08-31,LN-507704,0,48704.92,0,Current
2025-08-31,LN-507705,0,20427.88,0,Current
2025-08-31,LN-507706,0,41896.23,0,Current
2025-08-31,LN-507707,0,24335.64,0,Current
2025-08-31,LN-507708,60,53201.38,7690.74,31-60
2025-08-31,LN-507709,0,8260.2,0,Current
2025-08-31,LN-507710,0,30801.38,0,Current
2025-08-31,LN-507711,0,"26,664.72",0,Current
2025-08-31,LN-507712,0,22361.32,0,Current
2025-08-31,LN-507713,0,16109.36,0,Current
2025-08-31,LN-507714,0,23447.32,0,Current
2025-08-31,LN-507715,0,30280.8,0,Current
2025-08-31,LN-507716,0,6803.68,0,Current
2025-08-31,LN-507717,0,13691.06,0,Current
2025-08-31,LN-507718,0,21127.96,0,Current
2025-08-31,LN-507719,0,50014.26,0,Current
2025-08-31,LN-507720,30,21113.16,1375.99,1-30
2025-08-31,LN-507721,0,30887.48,0,Current
2025-08-31,LN-507722,0,41005.49,0,Current
2025-08-31,LN-507723,0,27097.16,0,Current
2025-08-31,LN-507724,0,46062.86,0,Current
2025-08-31,LN-507725,0,33099.52,0,Current
2025-08-31,LN-507726,0,"45,571.28",0,Current
2025-08-31,LN-507727,0,16529.66,0,Current
2025-08-31,LN-507728,60,54776.29,8157.92,31-60
2025-08-31,LN-507729,0,"36,471.08",0,Current
2025-08-31,LN-507730,0,32879.76,0,Current
2025-08-31,LN-507731,0,27376.94,0,Current
2025-08-31,LN-507732,0,30801.38,0,Current
2025-08-31,LN-507733,0,46016.48,0,Current
2025-08-31,LN-507734,0,47914.02,0,Current
2025-08-31,LN-507735,0,33115.82,0,Current
2025-08-31,LN-507736,0,21922.1,0,Current
2025-08-31,LN-507737,0,48751.76,0,Current
2025-08-31,LN-507738,0,46155.22,0,Current
2025-08-31,LN-507739,0,13322.12,0,Current
2025-08-31,LN-507740,0,20923.4,0,Current
2025-08-31,LN-507741,0,15348.34,0,Current
2025-08-31,LN-507742,0,47748.1,0,Current
2025-08-31,LN-507743,0,17467.88,0,Current
2025-08-31,LN-507744,0,29421.62,0,Current
2025-08-31,LN-507745,30,"43,235.92",3364.72,1-30
2025-08-31,LN-507746,0,37897.06,0,Current
2025-08-31,LN-507747,0,23773.36,0,Current
2025-08-31,LN-507748,0,50014.26,0,Current
2025-08-31,LN-507749,0,30136.84,0,Current
2025-08-31,LN-507750,60,25067.8,3053.46,31-60
2025-08-31,LN-507751,0,25433.18,0,Current
2025-08-31,LN-507752,0,22941.52,0,Current
2025-08-31,LN-507753,0,18933.64,0,Current
2025-08-31,LN-507754,0,29977.44,0,Current
2025-08-31,LN-507755,0,43257.24,0,Current
2025-08-31,LN-507756,0,36454.48,0,Current
2025-08-31,LN-507757,0,25428.52,0,Current
2025-08-31,LN-507758,0,32702.64,0,Current
2025-08-31,LN-507759,0,42723.46,0,Current
2025-08-31,LN-507760,0,18391.4,0,Current
2025-08-31,LN-507761,0,"46,062.86",0,Current
2025-08-31,LN-507762,0,28474.64,0,Current
2025-08-31,LN-507763,0,"48,704.92",0,Current
2025-08-31,LN-507764,0,16060.94,0,Current
2025-08-31,LN-507765,0,21630.43,0,Current
2025-08-31,LN-507766,0,16865.68,0,Current
2025-08-31,LN-507767,0,46016.48,0,Current
2025-08-31,LN-507768,0,12969.26,0,Current
2025-08-31,LN-507769,0,50014.26,0,Current
2025-08-31,LN-507770,0,44393.16,0,Current
2025-08-31,LN-507771,0,13626.86,0,Current
2025-08-31,LN-507772,60,16707.98,2129.44,31-60
2025-08-31,LN-507773,30,28651.38,0,1-30
2025-08-31,LN-507774,0,46062.86,0,Current
2025-08-31,LN-507775,0,48751.76,0,Current
2025-08-31,LN-507776,0,17989.18,0,Current
2025-08-31,LN-507777,0,47294.86,0,Current
2025-08-31,LN-507778,30,38593.89,4251.01,1-30
2025-08-31,LN-507779,0,23796.32,0,Current
2025-08-31,LN-507780,30,29342.17,2372.2,1-30
2025-08-31,LN-507781,0,14226.12,0,Current
2025-08-31,LN-507782,60,42249.76,8502.02,31-60
2025-08-31,LN-507783,0,32799.76,0,Current
2025-08-31,LN-507784,0,23576.78,0,Current
2025-08-31,LN-507785,0,50014.26,0,Current
2025-08-31,LN-507786,0,12416.24,0,Current
2025-08-31,LN-507787,0,50014.26,0,Current
2025-08-31,LN-507788,0,31445.98,0,Current
2025-08-31,LN-507789,0,26430.28,0,Current
2025-08-31,LN-507790,0,"13,673.90",0,Current
2025-08-31,LN-507791,0,18453.4,0,Current
2025-08-31,LN-507792,0,46062.86,0,Current
2025-08-31,LN-507793,0,28651.38,0,Current
2025-08-31,LN-507794,30,40541.42,1986.44,1-30
2025-08-31,LN-507795,0,"14,794.36",0,Current
2025-08-31,LN-507796,0,10221.8,0,Current
2025-08-31,LN-507797,0,5052.02,0,Current
2025-08-31,LN-507798,30,14247.71,1625.25,1-30
2025-08-31,LN-507799,0,15143.52,0,Current
2025-08-31,LN-507800,0,26236.46,0,Current
2025-08-31,LN-507801,0,32607.16,0,Current
2025-08-31,LN-507802,60,55720.74,6691.52,31-60
2025-08-31,LN-507803,0,26178.82,0,Current
2025-08-31,LN-507804,0,49966.04,0,Current
2025-08-31,LN-507805,0,18970.1,0,Current
2025-08-31,LN-507806,0,13952.89,0,Current
2025-08-31,LN-507807,0,18988.2,0,Current
2025-08-31,LN-507808,0,5334.14,0,Current
2025-08-31,LN-507809,0,12139.88,0,Current
2025-08-31,LN-507810,0,46016.48,0,Current
2025-08-31,LN-507811,0,10202.2,0,Current
2025-08-31,LN-507812,0,48704.92,0,Current
2025-08-31,LN-507813,0,28991.84,0,Current
2025-08-31,LN-507814,0,38155.42,0,Current
2025-08-31,LN-507815,0,32607.66,0,Current
2025-08-31,LN-507816,0,46201.2,0,Current
2025-08-31,LN-507817,0,6467.96,0,Current
2025-08-31,LN-507818,0,15591.88,0,Current
2025-08-31,LN-507819,0,25252.84,0,Current
2025-08-31,LN-507820,0,20209.64,0,Current
2025-08-31,LN-507821,0,20946.16,0,Current
2025-08-31,LN-507822,60,23437.06,9629.16,31-60
2025-08-31,LN-507823,0,40720.94,0,Current
2025-08-31,LN-507824,0,9981.26,0,Current
2025-08-31,LN-507825,0,18453.4,0,Current
2025-08-31,LN-507826,0,15843.94,0,Current
2025-08-31,LN-507827,0,32147.98,0,Current
2025-08-31,LN-507828,0,10663.08,0,Current
2025-08-31,LN-507829,30,52843.39,3345.76,1-30
2025-08-31,LN-507830,0,23506.98,0,Current
2025-08-31,LN-507831,30,12519.82,3115.21,1-30
2025-08-31,LN-507832,0,35803.52,0,Current
2025-08-31,LN-507833,0,"23,019.04",0,Current
2025-08-31,LN-507834,0,46016.48,0,Current
2025-08-31,LN-507835,0,38041.66,0,Current
2025-08-31,LN-507836,0,41161.88,0,Current
2025-08-31,LN-507837,0,12956.74,0,Current
2025-08-31,LN-507838,0,8754.1,0,Current
2025-08-31,LN-507839,0,49966.04,0,Current
2025-08-31,LN-507840,0,25064.58,0,Current
