trip_id,trip_date,lane_id,direction,vehicle_id,driver_id,origin_depot_code,planned_depart,actual_depart,planned_arrive,actual_arrive,distance_km,load_kg,load_m3,is_empty
TRP-508870,2025-01-04,LN-128,Outbound,VEH-2078,DRV-461,KES-DBN,04/01/2025 08:00,04/01/2025 08:02,04/01/2025 16:30,04/01/2025 16:40,163,7324,49.02,N
TRP-508871,2025-01-04,LN-129,Outbound,VEH-2121,DRV-512,KES-CPT,2025-01-04 10:00,2025-01-04 10:11,2025-01-04 18:00,2025-01-04 17:57,151,1052,6.08,N
TRP-508872,2025-01-06,LN-101,Outbound,VEH-2018,DRV-437,KES-JHB,2025-01-06 05:00,2025-01-06 05:00,2025-01-06 12:30,2025-01-06 12:33,566,31406,115.04,N
TRP-508873,2025-01-06,LN-101,Return,VEH-2001,DRV-443,KES-JHB,2025-01-06 22:00,2025-01-06 22:00,2025-01-07 05:30,2025-01-07 04:50,573,29698,100.63,N
TRP-508874,2025-01-06,LN-101,Outbound,VEH-2022,DRV-404,KES-JHB,06/01/2025 13:00,06/01/2025 13:53,06/01/2025 20:30,06/01/2025 21:54,580,18107,73.41,N
TRP-508875,2025-01-06,LN-101,Return,VEH-2022,DRV-421,KES-JHB,2025-01-06 23:00,2025-01-06 23:00,2025-01-07 06:30,2025-01-07 06:25,577,23760,82,N
TRP-508876,2025-01-06,LN-101,Outbound,VEH-2030,DRV-449,KES-JHB,06/01/2025 11:00,06/01/2025 12:12,06/01/2025 18:30,06/01/2025 19:36,579,23760,57.45,N
TRP-508877,2025-01-06,LN-101,Return,VEH-2023,DRV-427,KES-JHB,2025-01-07 01:00,2025-01-07 01:41,2025-01-07 08:30,2025-01-07 09:57,594,22115,60.03,N
TRP-508878,2025-01-06,LN-102,Outbound,VEH-2004,DRV-438,KES-JHB,2025-01-06 13:00,2025-01-06 13:38,2025-01-07 06:00,2025-01-07 06:50,1406,27144,74.48,N
TRP-508879,2025-01-06,LN-102,Return,VEH-2019,DRV-414,KES-JHB,2025-01-07 12:00,2025-01-07 12:08,2025-01-08 05:00,2025-01-08 03:09,1357,0,0,Y
TRP-508880,2025-01-06,LN-102,Outbound,VEH-2015,DRV-426,KES-JHB,06/01/2025 10:00,06/01/2025 10:29,07/01/2025 03:00,07/01/2025 03:45,1405,28896,120,N
TRP-508881,2025-01-06,LN-102,Return,VEH-2005,DRV-423,KES-JHB,2025-01-07 09:00,2025-01-07 09:00,2025-01-08 02:00,2025-01-08 02:55,1393,31999,88.34,N
TRP-508882,2025-01-06,LN-103,Outbound,VEH-2011,DRV-409,KES-JHB,2025-01-06 10:00,2025-01-06 10:56,2025-01-06 23:00,2025-01-06 23:44,1026,27961,104.91,N
TRP-508883,2025-01-06,LN-103,Return,VEH-2006,DRV-435,KES-JHB,07/01/2025 03:00,07/01/2025 03:29,07/01/2025 16:00,07/01/2025 15:33,1036,0,0,Y
TRP-508884,2025-01-06,LN-104,Outbound,VEH-2028,DRV-446,KES-JHB,06/01/2025 13:00,06/01/2025 13:14,06/01/2025 18:00,06/01/2025 18:17,394,20179,70.05,N
TRP-508885,2025-01-06,LN-104,Return,VEH-2023,DRV-412,KES-JHB,2025-01-07 01:00,2025-01-07 01:02,2025-01-07 06:00,2025-01-07 05:43,394,10716,76.2,N
TRP-508886,2025-01-06,LN-105,Outbound,VEH-2016,DRV-442,KES-JHB,06/01/2025 12:00,06/01/2025 12:44,06/01/2025 16:00,06/01/2025 16:39,326,30554,67.37,N
TRP-508887,2025-01-06,LN-105,Return,VEH-2005,DRV-428,KES-JHB,2025-01-06 20:00,2025-01-06 20:00,2025-01-07 00:00,2025-01-07 00:18,323,0,0,Y
TRP-508888,2025-01-06,LN-106,Outbound,VEH-2021,DRV-410,KES-JHB,06/01/2025 11:00,06/01/2025 11:55,06/01/2025 15:30,06/01/2025 16:38,364,23760,75.05,N
TRP-508889,2025-01-06,LN-106,Return,VEH-2023,DRV-433,KES-JHB,2025-01-07 01:00,2025-01-07 01:00,2025-01-07 05:30,2025-01-07 05:28,363,0,0,Y
TRP-508890,2025-01-06,LN-107,Outbound,VEH-2041,DRV-423,KES-JHB,06/01/2025 06:00,06/01/2025 06:40,06/01/2025 07:48,06/01/2025 08:15,116,13668,42.25,N
TRP-508891,2025-01-06,LN-107,Return,VEH-2041,DRV-421,KES-JHB,06/01/2025 13:00,06/01/2025 14:07,06/01/2025 14:48,06/01/2025 15:58,120,11968,60,N
TRP-508892,2025-01-06,LN-107,Outbound,VEH-2023,DRV-447,KES-JHB,06/01/2025 14:00,06/01/2025 14:00,06/01/2025 15:48,06/01/2025 15:36,124,19072,67.7,N
TRP-508893,2025-01-06,LN-107,Return,VEH-2025,DRV-419,KES-JHB,2025-01-06 20:00,2025-01-06 20:28,2025-01-06 21:48,2025-01-06 22:28,115,8894,80.71,N
TRP-508894,2025-01-06,LN-108,Outbound,VEH-2009,DRV-414,KES-JHB,2025-01-06 13:00,2025-01-06 14:05,2025-01-06 18:30,2025-01-06 20:16,463,18686,104.46,N
TRP-508895,2025-01-06,LN-108,Return,VEH-2020,DRV-422,KES-JHB,06/01/2025 22:00,06/01/2025 22:23,07/01/2025 03:30,07/01/2025 04:11,468,13032,115.62,N
TRP-508896,2025-01-06,LN-109,Outbound,VEH-2016,DRV-442,KES-JHB,2025-01-06 05:00,2025-01-06 05:26,2025-01-06 17:00,2025-01-06 18:35,956,8988,106.69,N
TRP-508897,2025-01-06,LN-109,Return,VEH-2015,DRV-419,KES-JHB,2025-01-07 04:00,2025-01-07 04:21,2025-01-07 16:00,2025-01-07 17:44,932,0,0,Y
TRP-508898,2025-01-06,LN-110,Outbound,VEH-2003,DRV-451,KES-JHB,2025-01-06 06:00,2025-01-06 06:36,2025-01-06 10:00,2025-01-06 10:51,303,30758,105.04,N
TRP-508899,2025-01-06,LN-110,Return,VEH-2006,DRV-404,KES-JHB,2025-01-06 23:00,2025-01-06 23:16,2025-01-07 03:00,2025-01-07 02:42,299,15045,114.47,N
TRP-508900,2025-01-06,LN-111,Outbound,VEH-2035,DRV-444,KES-JHB,2025-01-06 13:00,2025-01-06 13:06,2025-01-06 15:12,2025-01-06 15:21,163,13860,43.55,N
TRP-508901,2025-01-06,LN-111,Return,VEH-2037,DRV-411,KES-JHB,2025-01-06 19:00,2025-01-06 19:41,2025-01-06 21:12,2025-01-06 22:07,167,0,0,Y
TRP-508902,2025-01-06,LN-112,Outbound,VEH-2031,DRV-445,KES-JHB,2025-01-06 11:00,2025-01-06 11:54,2025-01-06 14:18,2025-01-06 14:57,271,21777,75.69,N
TRP-508903,2025-01-06,LN-112,Return,VEH-2025,DRV-451,KES-JHB,06/01/2025 17:00,06/01/2025 17:52,06/01/2025 20:18,06/01/2025 21:17,270,10528,71.16,N
TRP-508904,2025-01-06,LN-113,Outbound,VEH-2060,DRV-459,KES-DBN,2025-01-06 11:00,2025-01-06 11:00,2025-01-06 18:30,2025-01-06 18:58,558,33660,71.41,N
TRP-508905,2025-01-06,LN-113,Return,VEH-2055,DRV-478,KES-DBN,07/01/2025 03:00,07/01/2025 03:57,07/01/2025 10:30,07/01/2025 11:13,568,0,0,Y
TRP-508906,2025-01-06,LN-113,Outbound,VEH-2073,DRV-469,KES-DBN,2025-01-06 09:00,2025-01-06 09:25,2025-01-06 16:30,2025-01-06 17:44,555,18709,53.65,N
TRP-508907,2025-01-06,LN-113,Return,VEH-2069,DRV-475,KES-DBN,07/01/2025 04:00,07/01/2025 04:06,07/01/2025 11:30,07/01/2025 11:38,547,8963,77.2,N
TRP-508908,2025-01-06,LN-114,Outbound,VEH-2059,DRV-468,KES-DBN,2025-01-06 06:00,2025-01-06 06:43,2025-01-07 02:00,2025-01-07 04:15,1670,13017,115.3,N
TRP-508909,2025-01-07,LN-114,Return,VEH-2062,DRV-458,KES-DBN,2025-01-07 08:00,2025-01-07 08:00,2025-01-08 04:00,2025-01-08 01:07,1602,0,0,Y
TRP-508910,2025-01-06,LN-115,Outbound,VEH-2059,DRV-470,KES-DBN,06/01/2025 08:00,06/01/2025 08:00,06/01/2025 20:00,06/01/2025 18:41,1001,15896,110.23,N
TRP-508911,2025-01-06,LN-115,Return,VEH-2065,DRV-470,KES-DBN,2025-01-07 08:00,2025-01-07 08:11,2025-01-07 20:00,2025-01-07 21:10,991,0,0,Y
TRP-508912,2025-01-06,LN-116,Outbound,VEH-2084,DRV-478,KES-DBN,2025-01-06 06:00,2025-01-06 06:00,2025-01-06 07:12,2025-01-06 07:08,81,7465,38,N
TRP-508913,2025-01-06,LN-116,Return,VEH-2083,DRV-476,KES-DBN,2025-01-06 19:00,2025-01-06 19:00,2025-01-06 20:12,2025-01-06 20:09,78,0,0,Y
TRP-508914,2025-01-06,LN-117,Outbound,VEH-2069,DRV-479,KES-DBN,06/01/2025 06:00,06/01/2025 06:00,06/01/2025 08:24,06/01/2025 08:40,179,11414,74.84,N
TRP-508915,2025-01-06,LN-117,Return,VEH-2073,DRV-458,KES-DBN,2025-01-06 15:00,2025-01-06 15:00,2025-01-06 17:24,2025-01-06 16:59,179,22792,67.38,N
TRP-508916,2025-01-06,LN-118,Outbound,VEH-2055,DRV-462,KES-DBN,06/01/2025 14:00,06/01/2025 14:03,06/01/2025 21:48,06/01/2025 21:27,644,27774,101.98,N
TRP-508917,2025-01-06,LN-118,Return,VEH-2057,DRV-481,KES-DBN,2025-01-07 02:00,2025-01-07 02:16,2025-01-07 09:48,2025-01-07 11:23,634,30503,102.44,N
TRP-508918,2025-01-06,LN-119,Outbound,VEH-2097,DRV-500,KES-CPT,2025-01-06 09:00,2025-01-06 09:29,2025-01-07 02:00,2025-01-07 00:33,1410,25990,91.2,N
TRP-508919,2025-01-06,LN-119,Return,VEH-2095,DRV-503,KES-CPT,07/01/2025 08:00,07/01/2025 08:00,08/01/2025 01:00,08/01/2025 03:19,1371,12951,118.32,N
TRP-508920,2025-01-06,LN-120,Outbound,VEH-2096,DRV-502,KES-CPT,06/01/2025 06:00,06/01/2025 06:21,06/01/2025 15:00,06/01/2025 14:35,743,32669,114.43,N
TRP-508921,2025-01-06,LN-120,Return,VEH-2096,DRV-486,KES-CPT,2025-01-06 21:00,2025-01-06 21:10,2025-01-07 06:00,2025-01-07 06:45,739,31674,86.03,N
TRP-508922,2025-01-06,LN-122,Outbound,VEH-2114,DRV-496,KES-CPT,2025-01-06 14:00,2025-01-06 14:33,2025-01-06 15:30,2025-01-06 16:10,111,11500,49.75,N
TRP-508923,2025-01-06,LN-122,Return,VEH-2111,DRV-512,KES-CPT,2025-01-06 13:00,2025-01-06 13:29,2025-01-06 14:30,2025-01-06 14:51,109,10978,47.2,N
TRP-508924,2025-01-06,LN-123,Outbound,VEH-2119,DRV-487,KES-CPT,2025-01-06 11:00,2025-01-06 11:04,2025-01-06 11:54,2025-01-06 12:04,60,7162,30.06,N
TRP-508925,2025-01-06,LN-123,Return,VEH-2117,DRV-496,KES-CPT,2025-01-06 13:00,2025-01-06 14:20,2025-01-06 13:54,2025-01-06 15:13,59,7920,35.55,N
TRP-508926,2025-01-06,LN-123,Outbound,VEH-2112,DRV-494,KES-CPT,2025-01-06 13:00,2025-01-06 13:33,2025-01-06 13:54,2025-01-06 14:22,60,11058,49.75,N
TRP-508927,2025-01-06,LN-123,Return,VEH-2110,DRV-504,KES-CPT,2025-01-06 21:00,2025-01-06 21:14,2025-01-06 21:54,2025-01-06 22:04,59,9659,40.4,N
TRP-508928,2025-01-06,LN-124,Outbound,VEH-2094,DRV-502,KES-CPT,2025-01-06 11:00,2025-01-06 11:00,2025-01-06 20:30,2025-01-06 21:26,772,32635,77.83,N
TRP-508929,2025-01-06,LN-124,Return,VEH-2099,DRV-487,KES-CPT,2025-01-07 04:00,2025-01-07 04:09,2025-01-07 13:30,2025-01-07 13:12,798,0,0,Y
TRP-508930,2025-01-06,LN-126,Outbound,VEH-2035,DRV-433,KES-JHB,2025-01-06 14:00,2025-01-06 14:28,2025-01-06 23:00,2025-01-07 00:48,183,8489,47.74,N
TRP-508931,2025-01-06,LN-126,Outbound,VEH-2052,DRV-446,KES-JHB,2025-01-06 13:00,2025-01-06 13:42,2025-01-06 22:00,2025-01-06 22:28,184,825,6.76,N
TRP-508932,2025-01-06,LN-126,Outbound,VEH-2035,DRV-439,KES-JHB,2025-01-06 11:00,2025-01-06 11:58,2025-01-06 20:00,2025-01-06 21:05,185,10113,39.72,N
TRP-508933,2025-01-06,LN-126,Outbound,VEH-2039,DRV-425,KES-JHB,2025-01-06 14:00,2025-01-06 14:04,2025-01-06 23:00,2025-01-06 23:26,186,7285,35.18,N
TRP-508934,2025-01-06,LN-126,Outbound,VEH-2047,DRV-449,KES-JHB,06/01/2025 09:00,06/01/2025 09:04,06/01/2025 18:00,06/01/2025 18:10,187,3733,27.35,N
TRP-508935,2025-01-06,LN-126,Outbound,VEH-2045,DRV-449,KES-JHB,06/01/2025 06:00,06/01/2025 06:52,06/01/2025 15:00,06/01/2025 15:38,183,6279,32.94,N
TRP-508936,2025-01-06,LN-127,Outbound,VEH-2051,DRV-444,KES-JHB,2025-01-06 06:00,2025-01-06 06:01,2025-01-06 15:30,2025-01-06 16:07,211,1275,4.61,N
TRP-508937,2025-01-06,LN-127,Outbound,VEH-2033,DRV-414,KES-JHB,2025-01-06 13:00,2025-01-06 13:48,2025-01-06 22:30,2025-01-06 23:52,203,13580,29.25,N
TRP-508938,2025-01-06,LN-127,Outbound,VEH-2038,DRV-431,KES-JHB,06/01/2025 06:00,06/01/2025 06:00,06/01/2025 15:30,06/01/2025 16:02,211,3692,26.76,N
TRP-508939,2025-01-06,LN-128,Outbound,VEH-2089,DRV-478,KES-DBN,06/01/2025 11:00,06/01/2025 11:28,06/01/2025 19:30,06/01/2025 18:49,166,693,5.67,N
TRP-508940,2025-01-06,LN-128,Outbound,VEH-2084,DRV-457,KES-DBN,06/01/2025 12:00,06/01/2025 12:37,06/01/2025 20:30,06/01/2025 21:03,166,6510,30.42,N
TRP-508941,2025-01-06,LN-128,Outbound,VEH-2076,DRV-480,KES-DBN,06/01/2025 06:00,06/01/2025 06:00,06/01/2025 14:30,06/01/2025 14:33,166,11821,38.93,N
TRP-508942,2025-01-06,LN-128,Outbound,VEH-2080,DRV-455,KES-DBN,06/01/2025 14:00,06/01/2025 14:00,06/01/2025 22:30,06/01/2025 22:24,167,9366,30.87,N
TRP-508943,2025-01-06,LN-129,Outbound,VEH-2112,DRV-488,KES-CPT,2025-01-06 09:00,2025-01-06 09:00,2025-01-06 17:00,2025-01-06 16:09,148,10206,48.26,N
TRP-508944,2025-01-06,LN-129,Outbound,VEH-2112,DRV-509,KES-CPT,2025-01-06 12:00,2025-01-06 12:00,2025-01-06 20:00,2025-01-06 19:35,152,8742,29.68,N
TRP-508945,2025-01-06,LN-129,Outbound,VEH-2124,DRV-486,KES-CPT,06/01/2025 11:00,06/01/2025 11:00,06/01/2025 19:00,06/01/2025 18:31,147,1420,5.65,N
TRP-508946,2025-01-07,LN-101,Outbound,VEH-2024,DRV-437,KES-JHB,2025-01-07 13:00,2025-01-07 13:47,2025-01-07 20:30,2025-01-07 21:09,559,19611,45.23,N
TRP-508947,2025-01-07,LN-101,Return,VEH-2025,DRV-402,KES-JHB,2025-01-08 03:00,2025-01-08 03:00,2025-01-08 10:30,2025-01-08 10:05,556,7603,75.04,N
TRP-508948,2025-01-07,LN-101,Outbound,VEH-2026,DRV-450,KES-JHB,2025-01-07 13:00,2025-01-07 13:19,2025-01-07 20:30,2025-01-07 20:41,572,8061,77.14,N
TRP-508949,2025-01-07,LN-101,Return,VEH-2029,DRV-422,KES-JHB,2025-01-08 04:00,2025-01-08 04:54,2025-01-08 11:30,2025-01-08 12:34,559,8556,78.52,N
TRP-508950,2025-01-07,LN-102,Outbound,VEH-2031,DRV-442,KES-JHB,07/01/2025 10:00,07/01/2025 10:00,08/01/2025 03:00,08/01/2025 01:25,1381,21008,65.53,N
TRP-508951,2025-01-07,LN-102,Return,VEH-2030,DRV-440,KES-JHB,08/01/2025 06:00,08/01/2025 06:00,08/01/2025 23:00,08/01/2025 23:31,1453,21156,74.64,N
TRP-508952,2025-01-07,LN-103,Outbound,VEH-2004,DRV-446,KES-JHB,2025-01-07 10:00,2025-01-07 10:06,2025-01-07 23:00,2025-01-07 22:01,1057,30702,95.94,N
TRP-508953,2025-01-07,LN-103,Return,VEH-2015,DRV-429,KES-JHB,2025-01-08 08:00,2025-01-08 08:00,2025-01-08 21:00,2025-01-08 22:16,1030,0,0,Y
TRP-508954,2025-01-07,LN-104,Outbound,VEH-2025,DRV-447,KES-JHB,07/01/2025 09:00,07/01/2025 09:14,07/01/2025 14:00,07/01/2025 14:45,412,8343,82,N
TRP-508955,2025-01-07,LN-104,Return,VEH-2025,DRV-452,KES-JHB,08/01/2025 00:00,08/01/2025 00:39,08/01/2025 05:00,08/01/2025 05:50,392,18624,70.82,N
TRP-508956,2025-01-07,LN-105,Outbound,VEH-2026,DRV-416,KES-JHB,2025-01-07 11:00,2025-01-07 11:30,2025-01-07 15:00,2025-01-07 15:13,328,23760,64.97,N
TRP-508957,2025-01-07,LN-105,Return,VEH-2021,DRV-429,KES-JHB,2025-01-07 18:00,2025-01-07 18:11,2025-01-07 22:00,2025-01-07 22:28,319,21276,45.7,N
TRP-508958,2025-01-07,LN-106,Outbound,VEH-2028,DRV-403,KES-JHB,2025-01-07 06:00,2025-01-07 06:21,2025-01-07 10:30,2025-01-07 10:44,368,11890,69.92,N
TRP-508959,2025-01-07,LN-106,Return,VEH-2028,DRV-449,KES-JHB,2025-01-07 16:00,2025-01-07 16:00,2025-01-07 20:30,2025-01-07 20:39,355,9942,70.85,N
TRP-508960,2025-01-07,LN-107,Outbound,VEH-2032,DRV-451,KES-JHB,07/01/2025 11:00,07/01/2025 11:12,07/01/2025 12:48,07/01/2025 13:03,118,22958,63.02,N
TRP-508961,2025-01-07,LN-107,Return,VEH-2027,DRV-404,KES-JHB,2025-01-07 17:00,2025-01-07 17:59,2025-01-07 18:48,2025-01-07 19:38,121,0,0,Y
TRP-508962,2025-01-07,LN-107,Outbound,VEH-2025,DRV-402,KES-JHB,07/01/2025 06:00,07/01/2025 06:04,07/01/2025 07:48,07/01/2025 07:44,120,8947,75.96,N
TRP-508963,2025-01-07,LN-107,Return,VEH-2023,DRV-436,KES-JHB,2025-01-07 22:00,2025-01-07 22:02,2025-01-07 23:48,2025-01-07 23:57,118,22269,63.09,N
TRP-508964,2025-01-07,LN-110,Outbound,VEH-2017,DRV-443,KES-JHB,07/01/2025 11:00,07/01/2025 11:29,07/01/2025 15:00,07/01/2025 15:45,304,24983,112.85,N
TRP-508965,2025-01-07,LN-110,Return,VEH-2002,DRV-406,KES-JHB,2025-01-07 17:00,2025-01-07 17:17,2025-01-07 21:00,2025-01-07 21:35,305,26862,115.28,N
TRP-508966,2025-01-07,LN-111,Outbound,VEH-2033,DRV-430,KES-JHB,07/01/2025 11:00,07/01/2025 11:35,07/01/2025 13:12,07/01/2025 13:51,176,10535,54.26,N
TRP-508967,2025-01-07,LN-111,Return,VEH-2040,DRV-450,KES-JHB,2025-01-07 17:00,2025-01-07 17:11,2025-01-07 19:12,2025-01-07 19:17,171,10974,47.3,N
TRP-508968,2025-01-07,LN-112,Outbound,VEH-2025,DRV-424,KES-JHB,2025-01-07 10:00,2025-01-07 10:09,2025-01-07 13:18,2025-01-07 13:12,260,15303,55.42,N
TRP-508969,2025-01-07,LN-112,Return,VEH-2025,DRV-403,KES-JHB,07/01/2025 20:00,07/01/2025 20:33,07/01/2025 23:18,07/01/2025 23:49,263,17052,63.14,N
TRP-508970,2025-01-07,LN-113,Outbound,VEH-2055,DRV-474,KES-DBN,2025-01-07 12:00,2025-01-07 12:00,2025-01-07 19:30,2025-01-07 20:03,570,25217,66.21,N
TRP-508971,2025-01-07,LN-113,Return,VEH-2060,DRV-463,KES-DBN,2025-01-07 20:00,2025-01-07 20:00,2025-01-08 03:30,2025-01-08 03:19,569,0,0,Y
TRP-508972,2025-01-07,LN-113,Outbound,VEH-2071,DRV-481,KES-DBN,2025-01-07 10:00,2025-01-07 10:45,2025-01-07 17:30,2025-01-07 18:05,568,21056,59.09,N
TRP-508973,2025-01-07,LN-113,Return,VEH-2068,DRV-475,KES-DBN,07/01/2025 22:00,07/01/2025 22:32,08/01/2025 05:30,08/01/2025 06:09,571,22872,71.08,N
TRP-508974,2025-01-07,LN-113,Outbound,VEH-2074,DRV-474,KES-DBN,2025-01-07 14:00,2025-01-07 14:00,2025-01-07 21:30,2025-01-07 21:19,583,20956,64.65,N
TRP-508975,2025-01-07,LN-113,Return,VEH-2073,DRV-465,KES-DBN,2025-01-07 20:00,2025-01-07 20:04,2025-01-08 03:30,2025-01-08 04:07,577,18404,56.17,N
TRP-508976,2025-01-07,LN-116,Outbound,VEH-2075,DRV-469,KES-DBN,07/01/2025 06:00,07/01/2025 07:15,07/01/2025 07:12,07/01/2025 08:41,80,10649,41.69,N
TRP-508977,2025-01-07,LN-116,Return,VEH-2078,DRV-478,KES-DBN,2025-01-07 18:00,2025-01-07 18:30,2025-01-07 19:12,2025-01-07 19:45,80,12823,54.05,N
TRP-508978,2025-01-07,LN-116,Outbound,VEH-2071,DRV-478,KES-DBN,07/01/2025 11:00,07/01/2025 12:15,07/01/2025 12:12,07/01/2025 13:27,81,22520,63.16,N
TRP-508979,2025-01-07,LN-116,Return,VEH-2070,DRV-465,KES-DBN,2025-01-07 15:00,2025-01-07 15:28,2025-01-07 16:12,2025-01-07 16:35,78,23760,70.76,N
TRP-508980,2025-01-07,LN-117,Outbound,VEH-2071,DRV-479,KES-DBN,07/01/2025 13:00,07/01/2025 14:51,07/01/2025 15:24,07/01/2025 17:21,180,19707,63.62,N
TRP-508981,2025-01-07,LN-117,Return,VEH-2067,DRV-477,KES-DBN,2025-01-07 18:00,2025-01-07 18:00,2025-01-07 20:24,2025-01-07 20:34,174,19620,64.34,N
TRP-508982,2025-01-07,LN-119,Outbound,VEH-2095,DRV-490,KES-CPT,2025-01-07 05:00,2025-01-07 05:00,2025-01-07 22:00,2025-01-08 00:16,1401,25011,97.24,N
TRP-508983,2025-01-07,LN-119,Return,VEH-2101,DRV-506,KES-CPT,2025-01-08 11:00,2025-01-08 11:00,2025-01-09 04:00,2025-01-09 03:52,1438,27558,84.67,N
TRP-508984,2025-01-07,LN-119,Outbound,VEH-2109,DRV-502,KES-CPT,2025-01-07 08:00,2025-01-07 09:11,2025-01-08 01:00,2025-01-08 01:45,1378,21292,48.06,N
TRP-508985,2025-01-07,LN-119,Return,VEH-2106,DRV-489,KES-CPT,08/01/2025 04:00,08/01/2025 04:41,08/01/2025 21:00,08/01/2025 20:13,1395,0,0,Y
TRP-508986,2025-01-07,LN-120,Outbound,VEH-2097,DRV-487,KES-CPT,2025-01-07 10:00,2025-01-07 11:01,2025-01-07 19:00,2025-01-07 20:18,761,30155,112.42,N
TRP-508987,2025-01-07,LN-120,Return,VEH-2097,DRV-485,KES-CPT,08/01/2025 04:00,08/01/2025 04:00,08/01/2025 13:00,08/01/2025 13:22,725,29066,99.88,N
TRP-508988,2025-01-07,LN-121,Outbound,VEH-2094,DRV-496,KES-CPT,2025-01-07 12:00,2025-01-07 12:13,2025-01-07 17:00,2025-01-07 17:26,416,13513,107.75,N
TRP-508989,2025-01-07,LN-121,Return,VEH-2096,DRV-504,KES-CPT,2025-01-07 23:00,2025-01-08 00:13,2025-01-08 04:00,2025-01-08 05:09,433,18597,69.67,N
TRP-508990,2025-01-07,LN-122,Outbound,VEH-2104,DRV-501,KES-CPT,2025-01-07 06:00,2025-01-07 06:23,2025-01-07 07:30,2025-01-07 07:59,111,11241,79.58,N
TRP-508991,2025-01-07,LN-122,Return,VEH-2109,DRV-510,KES-CPT,07/01/2025 17:00,07/01/2025 17:00,07/01/2025 18:30,07/01/2025 18:27,106,21186,58.39,N
TRP-508992,2025-01-07,LN-123,Outbound,VEH-2119,DRV-500,KES-CPT,2025-01-07 08:00,2025-01-07 08:00,2025-01-07 08:54,2025-01-07 08:56,61,6821,31.21,N
TRP-508993,2025-01-07,LN-123,Return,VEH-2116,DRV-510,KES-CPT,07/01/2025 13:00,07/01/2025 13:24,07/01/2025 13:54,07/01/2025 14:20,60,0,0,Y
TRP-508994,2025-01-07,LN-124,Outbound,VEH-2107,DRV-512,KES-CPT,2025-01-07 05:00,2025-01-07 05:47,2025-01-07 14:30,2025-01-07 14:26,804,17655,57.51,N
TRP-508995,2025-01-07,LN-124,Return,VEH-2108,DRV-494,KES-CPT,2025-01-08 03:00,2025-01-08 03:44,2025-01-08 12:30,2025-01-08 12:31,772,0,0,Y
TRP-508996,2025-01-07,LN-126,Outbound,VEH-2051,DRV-411,KES-JHB,07/01/2025 13:00,07/01/2025 13:39,07/01/2025 22:00,07/01/2025 23:23,182,1381,5.11,N
TRP-508997,2025-01-07,LN-126,Outbound,VEH-2054,DRV-451,KES-JHB,2025-01-07 06:00,2025-01-07 06:05,2025-01-07 15:00,2025-01-07 14:32,186,909,3.66,N
TRP-508998,2025-01-07,LN-126,Outbound,VEH-2041,DRV-422,KES-JHB,07/01/2025 09:00,07/01/2025 09:22,07/01/2025 18:00,07/01/2025 18:14,184,9019,30.93,N
TRP-508999,2025-01-07,LN-126,Outbound,VEH-2054,DRV-418,KES-JHB,2025-01-07 14:00,2025-01-07 14:50,2025-01-07 23:00,2025-01-07 23:36,181,1024,5.75,N
TRP-509000,2025-01-07,LN-126,Outbound,VEH-2038,DRV-429,KES-JHB,07/01/2025 09:00,07/01/2025 09:49,07/01/2025 18:00,07/01/2025 19:25,184,11821,32.14,N
TRP-509001,2025-01-07,LN-127,Outbound,VEH-2036,DRV-443,KES-JHB,2025-01-07 07:00,2025-01-07 07:00,2025-01-07 16:30,2025-01-07 17:53,208,9482,35.9,N
TRP-509002,2025-01-07,LN-127,Outbound,VEH-2041,DRV-411,KES-JHB,07/01/2025 10:00,07/01/2025 10:06,07/01/2025 19:30,07/01/2025 19:01,207,8666,47.84,N
TRP-509003,2025-01-07,LN-128,Outbound,VEH-2079,DRV-481,KES-DBN,2025-01-07 14:00,2025-01-07 14:05,2025-01-07 22:30,2025-01-07 21:34,167,6323,51.9,N
TRP-509004,2025-01-07,LN-128,Outbound,VEH-2083,DRV-470,KES-DBN,2025-01-07 12:00,2025-01-07 13:00,2025-01-07 20:30,2025-01-07 20:47,164,5245,19.46,N
TRP-509005,2025-01-07,LN-128,Outbound,VEH-2077,DRV-475,KES-DBN,07/01/2025 08:00,07/01/2025 08:49,07/01/2025 16:30,07/01/2025 17:09,164,11334,44.37,N
TRP-509006,2025-01-07,LN-128,Outbound,VEH-2077,DRV-481,KES-DBN,2025-01-07 08:00,2025-01-07 08:17,2025-01-07 16:30,2025-01-07 17:21,165,10785,39.73,N
TRP-509007,2025-01-07,LN-129,Outbound,VEH-2121,DRV-487,KES-CPT,2025-01-07 06:00,2025-01-07 07:34,2025-01-07 14:00,2025-01-07 16:06,152,952,5.89,N
TRP-509008,2025-01-07,LN-129,Outbound,VEH-2116,DRV-495,KES-CPT,2025-01-07 06:00,2025-01-07 06:00,2025-01-07 14:00,2025-01-07 14:25,147,5270,25.86,N
TRP-509009,2025-01-07,LN-129,Outbound,VEH-2119,DRV-491,KES-CPT,2025-01-07 12:00,2025-01-07 12:58,2025-01-07 20:00,2025-01-07 20:40,148,5361,30.45,N
TRP-509010,2025-01-08,LN-101,Outbound,VEH-2026,DRV-419,KES-JHB,2025-01-08 08:00,2025-01-08 08:27,2025-01-08 15:30,2025-01-08 15:13,580,13838,67.93,N
