fuel_txn_id,txn_datetime,vehicle_id,driver_id,litres,price_per_litre,cost_zar,odometer_km,site
FUEL-806776,2024-12-09 19:07,VEH-2117,DRV-483,29.35,21.39,627.8,710052,Depot Bulk Tank
FUEL-806777,2024-12-09 17:34,VEH-2113,DRV-506,"41,01",21.39,877.2,468808,Sasol Truck Stop
FUEL-806778,2024-12-09 17:31,VEH-2118,DRV-503,28.14,21.39,601.91,553739,Depot Bulk Tank
FUEL-806779,2024-12-10 17:57,VEH-2011,DRV-443,275.07,21.39,5883.75,423754,N3 Truck Plaza
FUEL-806780,2024-12-11 07:21,VEH-2005,DRV-438,278.01,21.39,5946.63,758092,Sasol Truck Stop
FUEL-806781,2024-12-10 14:59,VEH-2004,DRV-425,244.97,21.39,5239.91,620124,Highway 1 Stop
FUEL-806782,2024-12-10 23:17,VEH-2011,DRV-438,265.8,21.39,5685.46,424329,Sasol Truck Stop
FUEL-806783,2024-12-10 15:12,VEH-2022,DRV-436,212.19,21.39,4538.74,739771,Depot Bulk Tank
FUEL-806784,2024-12-10 23:40,VEH-2021,DRV-409,162.13,21.39,3467.96,227355,Highway 1 Stop
FUEL-806785,2024-12-10 09:28,VEH-2022,DRV-406,202.51,21.39,4331.69,740331,Sasol Truck Stop
FUEL-806786,2024-12-11 08:41,VEH-2025,DRV-444,238.6,21.39,5103.65,494738,Engen Ultra
FUEL-806787,2024-12-11 00:56,VEH-2009,DRV-412,670.92,21.39,14350.98,212749,N3 Truck Plaza
FUEL-806788,2024-12-11 21:52,VEH-2018,DRV-434,"596,78",21.39,12765.12,681639,Sasol Truck Stop
FUEL-806789,2024-12-11 00:39,VEH-2025,DRV-436,566.33,21.39,12113.8,496120,N3 Truck Plaza
FUEL-806790,2024-12-12 02:18,VEH-2025,DRV-428,"477,98",21.39,10223.99,497555,Highway 1 Stop
FUEL-806791,2024-12-10 20:09,VEH-2031,DRV-432,380.35,21.39,8135.69,337300,Depot Bulk Tank
FUEL-806792,2024-12-11 14:31,VEH-2032,DRV-404,315.93,21.39,6757.74,358017,Engen Ultra
FUEL-806793,2024-12-10 16:11,VEH-2017,DRV-442,202.3,21.39,4327.2,681514,Highway 1 Stop
FUEL-806794,2024-12-10 22:34,VEH-2003,DRV-418,216.48,21.39,4630.51,446160,Highway 1 Stop
FUEL-806795,2024-12-10 07:25,VEH-2011,DRV-401,176.05,21.39,3765.71,424725,Highway 1 Stop
FUEL-806796,2024-12-10 21:52,VEH-2004,DRV-442,168.19,21.39,3597.58,620513,Highway 1 Stop
FUEL-806797,2024-12-10 11:50,VEH-2024,DRV-403,115,21.39,2459.85,652643,Highway 1 Stop
FUEL-806798,2024-12-10 19:21,VEH-2029,DRV-448,120.55,21.39,2578.56,767986,Sasol Truck Stop
FUEL-806799,2024-12-10 08:27,VEH-2020,DRV-415,157.59,21.39,3370.85,409240,N3 Truck Plaza
FUEL-806800,2024-12-11 01:51,VEH-2020,DRV-423,128.87,21.39,2756.53,409572,N3 Truck Plaza
FUEL-806801,2024-12-10 10:22,VEH-2027,DRV-426,141.68,21.39,3030.54,313784,Highway 1 Stop
FUEL-806802,2024-12-10 15:38,VEH-2025,DRV-403,113.08,21.39,2418.78,497921,Sasol Truck Stop
FUEL-806803,2024-12-10 15:07,VEH-2025,DRV-452,"151,53",21.39,3241.23,498279,Engen Ultra
FUEL-806804,2024-12-10 21:11,VEH-2027,DRV-419,138.67,21.39,2966.15,314148,Engen Ultra
FUEL-806805,2024-12-10 10:12,VEH-2042,DRV-447,27.9,21.39,596.78,548610,Highway 1 Stop
FUEL-806806,2024-12-10 16:23,VEH-2048,DRV-432,22.12,21.39,473.15,673735,Engen Ultra
FUEL-806807,2024-12-10 12:11,VEH-2024,DRV-444,40.04,21.39,856.46,652763,Engen Ultra
FUEL-806808,2024-12-10 17:46,VEH-2029,DRV-420,48.15,21.39,1029.93,768106,Depot Bulk Tank
FUEL-806809,2024-12-10 12:20,VEH-2005,DRV-413,"228,74",21.39,4892.75,758561,Sasol Truck Stop
FUEL-806810,2024-12-11 03:20,VEH-2007,DRV-417,234.11,21.39,5007.61,826152,N3 Truck Plaza
FUEL-806811,2024-12-10 22:19,VEH-2013,DRV-441,465.5,21.39,9957.05,792765,N3 Truck Plaza
FUEL-806812,2024-12-11 19:28,VEH-2003,DRV-415,492.03,21.39,10524.52,447137,N3 Truck Plaza
FUEL-806813,2024-12-10 13:19,VEH-2015,DRV-418,136.73,21.39,2924.65,194111,Depot Bulk Tank
FUEL-806814,2024-12-10 18:22,VEH-2019,DRV-410,144.96,21.39,3100.69,520255,Highway 1 Stop
FUEL-806815,2024-12-10 05:55,VEH-2001,DRV-408,144.21,21.39,3084.65,371490,Sasol Truck Stop
FUEL-806816,2024-12-11 00:59,VEH-2013,DRV-431,146.61,21.39,3135.99,793070,Depot Bulk Tank
FUEL-806817,2024-12-10 14:09,VEH-2041,DRV-425,51.83,21.39,1108.64,505160,Sasol Truck Stop
FUEL-806818,2024-12-10 16:10,VEH-2039,DRV-445,"47,37",21.39,1013.24,533661,Highway 1 Stop
FUEL-806819,2024-12-10 10:01,VEH-2020,DRV-433,131.96,21.39,2822.62,409845,N3 Truck Plaza
FUEL-806820,2024-12-10 18:39,VEH-2009,DRV-401,"106,1",21.39,2269.48,213012,Highway 1 Stop
FUEL-806821,2024-12-10 10:09,VEH-2074,DRV-457,200.1,21.39,4280.14,186024,Depot Bulk Tank
FUEL-806822,2024-12-11 07:51,VEH-2069,DRV-470,261.21,21.39,5587.28,403979,Depot Bulk Tank
FUEL-806823,2024-12-10 07:30,VEH-2055,DRV-478,252.34,21.39,5397.55,622900,Engen Ultra
FUEL-806824,2024-12-11 02:24,VEH-2066,DRV-468,286.61,21.39,6130.59,786303,Sasol Truck Stop
FUEL-806825,2024-12-10 12:26,VEH-2066,DRV-454,284.49,21.39,6085.24,786869,N3 Truck Plaza
FUEL-806826,2024-12-11 01:11,VEH-2065,DRV-454,213.97,21.39,4576.82,471539,Sasol Truck Stop
FUEL-806827,2024-12-11 06:11,VEH-2065,DRV-466,763.22,21.39,16325.28,473182,N3 Truck Plaza
FUEL-806828,2024-12-12 00:24,VEH-2065,DRV-458,753.49,21.39,16117.15,474852,Highway 1 Stop
FUEL-806829,2024-12-10 23:05,VEH-2063,DRV-464,484.15,21.39,10355.97,160959,Depot Bulk Tank
FUEL-806830,2024-12-11 16:33,VEH-2060,DRV-475,373.94,21.39,7998.58,215992,Depot Bulk Tank
FUEL-806831,2024-12-10 06:11,VEH-2083,DRV-461,16.51,21.39,353.15,187648,Depot Bulk Tank
FUEL-806832,2024-12-10 19:21,VEH-2085,DRV-477,18.63,21.39,398.5,567586,Highway 1 Stop
FUEL-806833,2024-12-10 08:21,VEH-2083,DRV-481,17.01,21.39,363.84,187727,Highway 1 Stop
FUEL-806834,2024-12-10 14:46,VEH-2081,DRV-463,20.55,21.39,439.56,401762,Engen Ultra
FUEL-806835,2024-12-10 11:46,VEH-2085,DRV-470,18.02,21.39,385.45,567665,N3 Truck Plaza
FUEL-806836,2024-12-10 22:05,VEH-2082,DRV-464,16.76,21.39,358.5,464488,Highway 1 Stop
FUEL-806837,2024-12-10 06:31,VEH-2067,DRV-473,67.29,21.39,1439.33,187361,Depot Bulk Tank
FUEL-806838,2024-12-10 12:39,VEH-2073,DRV-467,69.5,21.39,1486.61,410607,Highway 1 Stop
FUEL-806839,2024-12-10 04:30,VEH-2085,DRV-461,39.31,21.39,840.84,567843,Depot Bulk Tank
FUEL-806840,2024-12-10 12:20,VEH-2083,DRV-455,35.71,21.39,763.84,187910,Engen Ultra
FUEL-806841,2024-12-10 19:47,VEH-2097,DRV-488,704.56,21.39,15070.54,221376,Engen Ultra
FUEL-806842,2024-12-12 01:21,VEH-2100,DRV-506,615.6,21.39,13167.68,713760,Engen Ultra
FUEL-806843,2024-12-11 03:01,VEH-2107,DRV-508,542.82,21.39,11610.92,462816,Highway 1 Stop
FUEL-806844,2024-12-11 17:15,VEH-2107,DRV-491,451.78,21.39,9663.57,464226,Sasol Truck Stop
FUEL-806845,2024-12-10 14:26,VEH-2100,DRV-506,332.27,21.39,7107.26,714509,Sasol Truck Stop
FUEL-806846,2024-12-11 13:02,VEH-2091,DRV-506,301,21.39,6438.39,507952,N3 Truck Plaza
FUEL-806847,2024-12-10 18:54,VEH-2097,DRV-483,379.73,21.39,8122.42,222158,Depot Bulk Tank
FUEL-806848,2024-12-11 06:42,VEH-2095,DRV-483,308.86,21.39,6606.52,634606,N3 Truck Plaza
FUEL-806849,2024-12-10 06:06,VEH-2093,DRV-511,188.67,21.39,4035.65,804222,Highway 1 Stop
FUEL-806850,2024-12-10 23:00,VEH-2098,DRV-506,204.48,21.39,4373.83,644835,Engen Ultra
FUEL-806851,2024-12-10 11:49,VEH-2103,DRV-487,146.63,21.39,3136.42,351468,Highway 1 Stop
FUEL-806852,2024-12-10 22:14,VEH-2109,DRV-494,171.05,21.39,3658.76,207765,Highway 1 Stop
FUEL-806853,2024-12-10 07:39,VEH-2118,DRV-500,22.86,21.39,488.98,553849,Depot Bulk Tank
FUEL-806854,2024-12-10 13:47,VEH-2120,DRV-504,18.5,21.39,395.72,142808,N3 Truck Plaza
FUEL-806855,2024-12-10 07:25,VEH-2110,DRV-498,"34,14",21.39,730.25,638920,Engen Ultra
FUEL-806856,2024-12-10 18:50,VEH-2114,DRV-506,31.87,21.39,681.7,421808,Sasol Truck Stop
FUEL-806857,2024-12-10 03:55,VEH-2106,DRV-509,23.7,21.39,506.94,517262,N3 Truck Plaza
FUEL-806858,2024-12-10 12:29,VEH-2107,DRV-507,23.98,21.39,512.93,464287,Highway 1 Stop
FUEL-806859,2024-12-10 06:47,VEH-2118,DRV-487,12.55,21.39,268.44,553910,N3 Truck Plaza
FUEL-806860,2024-12-10 15:08,VEH-2117,DRV-504,11.99,21.39,256.47,710112,Sasol Truck Stop
FUEL-806861,2024-12-10 21:38,VEH-2096,DRV-493,517.71,21.39,11073.82,576467,Highway 1 Stop
FUEL-806862,2024-12-11 14:17,VEH-2092,DRV-491,"540,97",21.39,11571.35,469470,Sasol Truck Stop
FUEL-806863,2024-12-10 14:37,VEH-2035,DRV-435,50.5,21.39,1080.2,685691,Highway 1 Stop
FUEL-806864,2024-12-10 18:07,VEH-2035,DRV-438,52.06,21.39,1113.56,685879,Highway 1 Stop
FUEL-806865,2024-12-10 16:41,VEH-2037,DRV-408,48.66,21.39,1040.84,185801,Depot Bulk Tank
FUEL-806866,2024-12-10 21:46,VEH-2036,DRV-404,55.72,21.39,1191.85,632119,Depot Bulk Tank
FUEL-806867,2024-12-10 11:16,VEH-2040,DRV-401,52.78,21.39,1128.96,194036,Depot Bulk Tank
FUEL-806868,2024-12-10 12:06,VEH-2033,DRV-434,49.38,21.39,1056.24,584670,N3 Truck Plaza
FUEL-806869,2024-12-10 12:38,VEH-2038,DRV-451,48.69,21.39,1041.48,166360,Sasol Truck Stop
FUEL-806870,2024-12-10 13:42,VEH-2036,DRV-449,52.87,21.39,1130.89,632299,Highway 1 Stop
FUEL-806871,2024-12-10 13:25,VEH-2040,DRV-447,54.42,21.39,1164.04,194238,Highway 1 Stop
FUEL-806872,2024-12-10 17:14,VEH-2041,DRV-426,60.46,21.39,1293.24,505375,Engen Ultra
FUEL-806873,2024-12-10 15:25,VEH-2047,DRV-425,45.64,21.39,976.24,619390,Depot Bulk Tank
FUEL-806874,2024-12-10 15:17,VEH-2080,DRV-471,44.85,21.39,959.34,306801,Highway 1 Stop
FUEL-806875,2024-12-10 13:54,VEH-2089,DRV-474,17.41,21.39,372.4,719307,N3 Truck Plaza
FUEL-806876,2024-12-10 11:54,VEH-2077,DRV-466,42.76,21.39,914.64,154984,Sasol Truck Stop
FUEL-806877,2024-12-10 11:13,VEH-2076,DRV-482,45.89,21.39,981.59,689333,Engen Ultra
FUEL-806878,2024-12-10 08:54,VEH-2079,DRV-458,46.14,21.39,986.93,780052,Depot Bulk Tank
FUEL-806879,2024-12-10 13:17,VEH-2115,DRV-507,42.74,21.39,914.21,445014,N3 Truck Plaza
FUEL-806880,2024-12-10 16:35,VEH-2116,DRV-504,33,21.39,705.87,184676,N3 Truck Plaza
FUEL-806881,2024-12-10 19:00,VEH-2119,DRV-494,34.48,21.39,737.53,125767,N3 Truck Plaza
FUEL-806882,2024-12-10 16:08,VEH-2114,DRV-506,46.01,21.39,984.15,421962,Engen Ultra
FUEL-806883,2024-12-10 13:06,VEH-2110,DRV-486,43.49,21.39,930.25,639069,Sasol Truck Stop
FUEL-806884,2024-12-11 18:22,VEH-2031,DRV-403,219.55,21.39,4696.17,337872,N3 Truck Plaza
FUEL-806885,2024-12-11 22:20,VEH-2021,DRV-450,197.23,21.39,4218.75,227930,Sasol Truck Stop
FUEL-806886,2024-12-11 20:45,VEH-2002,DRV-450,281.54,21.39,6022.14,816515,N3 Truck Plaza
FUEL-806887,2024-12-12 07:28,VEH-2005,DRV-418,"211,33",21.39,4520.35,759122,Depot Bulk Tank
FUEL-806888,2024-12-11 17:44,VEH-2030,DRV-423,222.74,21.39,4764.41,334300,Depot Bulk Tank
FUEL-806889,2024-12-12 03:20,VEH-2023,DRV-419,175.82,21.39,3760.79,419308,N3 Truck Plaza
FUEL-806890,2024-12-11 18:08,VEH-2002,DRV-409,282.07,21.39,6033.48,817102,Highway 1 Stop
FUEL-806891,2024-12-12 02:32,VEH-2006,DRV-417,315.49,21.39,6748.33,348137,Highway 1 Stop
FUEL-806892,2024-12-11 20:00,VEH-2010,DRV-405,721.28,21.39,15428.18,711783,N3 Truck Plaza
FUEL-806893,2024-12-12 19:12,VEH-2012,DRV-412,538.19,21.39,11511.88,757131,Highway 1 Stop
FUEL-806894,2024-12-12 03:13,VEH-2027,DRV-432,518.78,21.39,11096.7,315496,Engen Ultra
FUEL-806895,2024-12-12 18:12,VEH-2023,DRV-421,521.94,21.39,11164.3,420707,N3 Truck Plaza
FUEL-806896,2024-12-11 18:38,VEH-2008,DRV-428,525.53,21.39,11241.09,565501,N3 Truck Plaza
FUEL-806897,2024-12-12 17:20,VEH-2017,DRV-440,423.5,21.39,9058.67,682576,Engen Ultra
FUEL-806898,2024-12-11 14:36,VEH-2005,DRV-449,507.96,21.39,10865.26,760179,Engen Ultra
FUEL-806899,2024-12-12 09:56,VEH-2001,DRV-424,408.8,21.39,8744.23,372548,Highway 1 Stop
FUEL-806900,2024-12-11 13:07,VEH-2026,DRV-405,192.57,21.39,4119.07,786185,Highway 1 Stop
FUEL-806901,2024-12-12 01:47,VEH-2024,DRV-412,"135,36",21.39,2895.35,653165,Depot Bulk Tank
FUEL-806902,2024-12-11 14:28,VEH-2005,DRV-407,193.84,21.39,4146.24,760572,Sasol Truck Stop
FUEL-806903,2024-12-11 22:00,VEH-2006,DRV-433,222.68,21.39,4763.13,348524,Sasol Truck Stop
FUEL-806904,2024-12-11 06:49,VEH-2031,DRV-445,125.69,21.39,2688.51,338207,N3 Truck Plaza
FUEL-806905,2024-12-11 15:54,VEH-2032,DRV-431,101.97,21.39,2181.14,358338,Sasol Truck Stop
FUEL-806906,2024-12-11 09:29,VEH-2018,DRV-421,184.13,21.39,3938.54,681988,Engen Ultra
FUEL-806907,2024-12-11 19:13,VEH-2003,DRV-434,"139,91",21.39,2992.67,447494,Sasol Truck Stop
FUEL-806908,2024-12-11 07:01,VEH-2046,DRV-440,24.53,21.39,524.7,126517,Depot Bulk Tank
FUEL-806909,2024-12-11 19:16,VEH-2045,DRV-442,27.39,21.39,585.87,412007,Sasol Truck Stop
FUEL-806910,2024-12-11 13:19,VEH-2031,DRV-433,46.4,21.39,992.5,338330,Highway 1 Stop
FUEL-806911,2024-12-11 18:14,VEH-2029,DRV-433,38.36,21.39,820.52,768225,Sasol Truck Stop
FUEL-806912,2024-12-11 11:23,VEH-2032,DRV-441,195.35,21.39,4178.54,358805,Engen Ultra
FUEL-806913,2024-12-12 04:57,VEH-2024,DRV-431,127.54,21.39,2728.08,653631,Engen Ultra
FUEL-806914,2024-12-11 13:05,VEH-2023,DRV-451,117.12,21.39,2505.2,421005,Highway 1 Stop
FUEL-806915,2024-12-11 18:10,VEH-2029,DRV-426,111.75,21.39,2390.33,768527,N3 Truck Plaza
FUEL-806916,2024-12-11 12:20,VEH-2046,DRV-417,35.61,21.39,761.7,126684,N3 Truck Plaza
FUEL-806917,2024-12-11 18:25,VEH-2043,DRV-414,36.7,21.39,785.01,463212,Sasol Truck Stop
FUEL-806918,2024-12-11 06:40,VEH-2010,DRV-440,131.72,21.39,2817.49,712051,Engen Ultra
FUEL-806919,2024-12-11 21:05,VEH-2015,DRV-439,93.69,21.39,2004.03,194375,Sasol Truck Stop
FUEL-806920,2024-12-11 21:24,VEH-2061,DRV-481,277.46,21.39,5934.87,157329,Highway 1 Stop
FUEL-806921,2024-12-12 05:54,VEH-2064,DRV-476,224.2,21.39,4795.64,338616,Highway 1 Stop
FUEL-806922,2024-12-11 17:18,VEH-2072,DRV-455,238.54,21.39,5102.37,503899,Sasol Truck Stop
FUEL-806923,2024-12-12 05:16,VEH-2074,DRV-459,226.75,21.39,4850.18,186606,Depot Bulk Tank
FUEL-806924,2024-12-11 14:21,VEH-2067,DRV-473,199.85,21.39,4274.79,187921,Highway 1 Stop
FUEL-806925,2024-12-12 05:13,VEH-2069,DRV-454,255.44,21.39,5463.86,404550,Highway 1 Stop
FUEL-806926,2024-12-11 15:37,VEH-2064,DRV-472,283.87,21.39,6071.98,339203,Depot Bulk Tank
FUEL-806927,2024-12-12 04:12,VEH-2065,DRV-455,277.34,21.39,5932.3,475437,Depot Bulk Tank
FUEL-806928,2024-12-11 16:25,VEH-2063,DRV-463,490.8,21.39,10498.21,161924,Sasol Truck Stop
FUEL-806929,2024-12-12 10:52,VEH-2059,DRV-465,583.17,21.39,12474.01,361124,Engen Ultra
FUEL-806930,2024-12-11 12:26,VEH-2082,DRV-459,17.04,21.39,364.49,464569,Sasol Truck Stop
FUEL-806931,2024-12-11 14:12,VEH-2085,DRV-453,19.05,21.39,407.48,567923,N3 Truck Plaza
FUEL-806932,2024-12-11 11:40,VEH-2075,DRV-469,22.6,21.39,483.41,365326,Highway 1 Stop
FUEL-806933,2024-12-11 15:08,VEH-2076,DRV-470,22.33,21.39,477.64,689412,Sasol Truck Stop
FUEL-806934,2024-12-11 04:24,VEH-2074,DRV-458,28.49,21.39,609.4,186685,Highway 1 Stop
FUEL-806935,2024-12-11 13:03,VEH-2071,DRV-478,32.64,21.39,698.17,468305,Engen Ultra
FUEL-806936,2024-12-11 05:39,VEH-2080,DRV-474,44.9,21.39,960.41,306975,Sasol Truck Stop
FUEL-806937,2024-12-11 10:24,VEH-2076,DRV-463,"51,88",21.39,1109.71,689589,Depot Bulk Tank
FUEL-806938,2024-12-11 12:34,VEH-2085,DRV-463,"41,16",21.39,880.41,568100,Engen Ultra
FUEL-806939,2024-12-11 16:36,VEH-2083,DRV-473,35.48,21.39,758.92,188084,Highway 1 Stop
FUEL-806940,2024-12-11 11:45,VEH-2055,DRV-453,281.76,21.39,6026.85,623545,Depot Bulk Tank
FUEL-806941,2024-12-12 06:43,VEH-2057,DRV-480,326.78,21.39,6989.82,763386,Highway 1 Stop
FUEL-806942,2024-12-11 19:06,VEH-2102,DRV-490,515.23,21.39,11020.77,521029,Highway 1 Stop
FUEL-806943,2024-12-12 22:37,VEH-2107,DRV-485,572.7,21.39,12250.05,465662,Engen Ultra
FUEL-806944,2024-12-11 23:37,VEH-2097,DRV-492,646.1,21.39,13820.08,223528,N3 Truck Plaza
FUEL-806945,2024-12-13 00:49,VEH-2099,DRV-494,664.4,21.39,14211.52,443580,Engen Ultra
FUEL-806946,2024-12-11 12:22,VEH-2101,DRV-505,341.3,21.39,7300.41,432234,Depot Bulk Tank
FUEL-806947,2024-12-12 02:05,VEH-2098,DRV-510,283.2,21.39,6057.65,645608,Highway 1 Stop
FUEL-806948,2024-12-11 13:52,VEH-2108,DRV-483,175.43,21.39,3752.45,308131,Depot Bulk Tank
FUEL-806949,2024-12-11 19:03,VEH-2102,DRV-496,159.42,21.39,3409.99,521460,Depot Bulk Tank
FUEL-806950,2024-12-11 06:27,VEH-2120,DRV-492,23.5,21.39,502.67,142920,Highway 1 Stop
FUEL-806951,2024-12-11 11:31,VEH-2120,DRV-485,"24,45",21.39,522.99,143031,N3 Truck Plaza
FUEL-806952,2024-12-11 11:38,VEH-2116,DRV-501,"23,04",21.39,492.83,184783,Sasol Truck Stop
FUEL-806953,2024-12-11 18:20,VEH-2119,DRV-486,19.65,21.39,420.31,125879,N3 Truck Plaza
FUEL-806954,2024-12-11 01:56,VEH-2116,DRV-484,13.47,21.39,288.12,184843,Engen Ultra
FUEL-806955,2024-12-11 12:56,VEH-2120,DRV-485,10.12,21.39,216.47,143091,N3 Truck Plaza
FUEL-806956,2024-12-11 10:26,VEH-2106,DRV-489,22.44,21.39,479.99,517320,Engen Ultra
FUEL-806957,2024-12-11 11:21,VEH-2103,DRV-485,21.14,21.39,452.18,351528,Depot Bulk Tank
FUEL-806958,2024-12-11 21:15,VEH-2097,DRV-492,485.51,21.39,10385.06,224508,Depot Bulk Tank
FUEL-806959,2024-12-12 11:19,VEH-2094,DRV-507,474.86,21.39,10157.26,454445,Engen Ultra
FUEL-806960,2024-12-11 18:53,VEH-2048,DRV-441,40.94,21.39,875.71,673922,Highway 1 Stop
FUEL-806961,2024-12-11 14:51,VEH-2045,DRV-423,41.57,21.39,889.18,412189,Sasol Truck Stop
FUEL-806962,2024-12-11 10:55,VEH-2045,DRV-409,43.25,21.39,925.12,412375,Engen Ultra
FUEL-806963,2024-12-11 12:49,VEH-2047,DRV-412,41.79,21.39,893.89,619579,Highway 1 Stop
FUEL-806964,2024-12-11 10:03,VEH-2033,DRV-450,46.6,21.39,996.77,584850,N3 Truck Plaza
FUEL-806965,2024-12-11 12:00,VEH-2040,DRV-430,51.4,21.39,1099.45,194426,Highway 1 Stop
FUEL-806966,2024-12-11 09:33,VEH-2033,DRV-419,46.52,21.39,995.06,585030,Sasol Truck Stop
FUEL-806967,2024-12-11 14:02,VEH-2050,DRV-404,22.82,21.39,488.12,487282,N3 Truck Plaza
FUEL-806968,2024-12-11 14:02,VEH-2040,DRV-412,56.52,21.39,1208.96,194636,N3 Truck Plaza
FUEL-806969,2024-12-11 12:53,VEH-2035,DRV-411,58.59,21.39,1253.24,686089,N3 Truck Plaza
FUEL-806970,2024-12-11 20:42,VEH-2034,DRV-438,57.08,21.39,1220.94,225274,Engen Ultra
FUEL-806971,2024-12-11 20:22,VEH-2083,DRV-482,35.83,21.39,766.4,188257,N3 Truck Plaza
FUEL-806972,2024-12-11 16:39,VEH-2075,DRV-477,46.87,21.39,1002.55,365491,Engen Ultra
FUEL-806973,2024-12-11 15:25,VEH-2076,DRV-459,47.8,21.39,1022.44,689753,N3 Truck Plaza
FUEL-806974,2024-12-11 13:48,VEH-2083,DRV-461,32.02,21.39,684.91,188416,Depot Bulk Tank
FUEL-806975,2024-12-11 11:35,VEH-2078,DRV-459,44.45,21.39,950.79,203744,Depot Bulk Tank
FUEL-806976,2024-12-11 11:41,VEH-2079,DRV-471,47.16,21.39,1008.75,780212,Engen Ultra
FUEL-806977,2024-12-11 12:26,VEH-2111,DRV-496,42.61,21.39,911.43,748905,N3 Truck Plaza
FUEL-806978,2024-12-11 12:47,VEH-2115,DRV-484,43.93,21.39,939.66,445158,Sasol Truck Stop
FUEL-806979,2024-12-11 15:08,VEH-2113,DRV-495,43.7,21.39,934.74,468955,Depot Bulk Tank
FUEL-806980,2024-12-11 17:14,VEH-2113,DRV-488,42.4,21.39,906.94,469100,Sasol Truck Stop
FUEL-806981,2024-12-11 20:37,VEH-2123,DRV-493,16.57,21.39,354.43,624649,Depot Bulk Tank
FUEL-806982,2024-12-12 16:19,VEH-2020,DRV-405,280.8,21.39,6006.31,410420,Engen Ultra
FUEL-806983,2024-12-13 05:55,VEH-2011,DRV-422,209.97,21.39,4491.26,425284,Depot Bulk Tank
FUEL-806984,2024-12-12 11:36,VEH-2031,DRV-416,206.55,21.39,4418.1,338900,Highway 1 Stop
FUEL-806985,2024-12-13 02:50,VEH-2032,DRV-424,233.4,21.39,4992.43,359374,N3 Truck Plaza
FUEL-806986,2024-12-12 15:10,VEH-2006,DRV-410,337.33,21.39,7215.49,349089,Sasol Truck Stop
FUEL-806987,2024-12-13 03:19,VEH-2020,DRV-440,266.11,21.39,5692.09,410980,N3 Truck Plaza
FUEL-806988,2024-12-13 02:27,VEH-2013,DRV-411,664.61,21.39,14216.01,794492,N3 Truck Plaza
FUEL-806989,2024-12-14 01:19,VEH-2018,DRV-443,592.01,21.39,12663.09,683402,Engen Ultra
FUEL-806990,2024-12-13 00:19,VEH-2008,DRV-415,618.77,21.39,13235.49,566913,N3 Truck Plaza
FUEL-806991,2024-12-13 21:18,VEH-2019,DRV-412,558.39,21.39,11943.96,521661,Engen Ultra
FUEL-806992,2024-12-12 22:09,VEH-2015,DRV-410,461.81,21.39,9878.12,195404,N3 Truck Plaza
FUEL-806993,2024-12-13 10:30,VEH-2015,DRV-440,356.04,21.39,7615.7,196432,N3 Truck Plaza
FUEL-806994,2024-12-12 17:01,VEH-2009,DRV-411,190.43,21.39,4073.3,213403,Sasol Truck Stop
FUEL-806995,2024-12-13 01:43,VEH-2014,DRV-452,148.17,21.39,3169.36,624958,Sasol Truck Stop
FUEL-806996,2024-12-12 12:27,VEH-2032,DRV-435,170.03,21.39,3636.94,359769,Highway 1 Stop
FUEL-806997,2024-12-12 22:45,VEH-2029,DRV-410,133.92,21.39,2864.55,768905,Sasol Truck Stop
FUEL-806998,2024-12-12 08:14,VEH-2021,DRV-431,111.42,21.39,2383.27,228259,Highway 1 Stop
FUEL-806999,2024-12-12 20:11,VEH-2030,DRV-450,133.75,21.39,2860.91,334633,Sasol Truck Stop
FUEL-807000,2024-12-12 15:31,VEH-2022,DRV-419,121.41,21.39,2596.96,740662,Engen Ultra
FUEL-807001,2024-12-12 22:05,VEH-2027,DRV-427,"100,55",21.39,2150.76,315827,Depot Bulk Tank
FUEL-807002,2024-12-12 13:38,VEH-2031,DRV-415,124.16,21.39,2655.78,339260,Engen Ultra
FUEL-807003,2024-12-12 20:56,VEH-2032,DRV-447,141.16,21.39,3019.41,360131,Highway 1 Stop
FUEL-807004,2024-12-12 05:56,VEH-2028,DRV-408,46.82,21.39,1001.48,509067,Sasol Truck Stop
FUEL-807005,2024-12-12 21:30,VEH-2029,DRV-442,43.89,21.39,938.81,769022,Depot Bulk Tank
FUEL-807006,2024-12-12 11:03,VEH-2033,DRV-425,"33,27",21.39,711.65,585152,Depot Bulk Tank
FUEL-807007,2024-12-12 18:27,VEH-2034,DRV-436,26.52,21.39,567.26,225396,Engen Ultra
FUEL-807008,2024-12-12 02:14,VEH-2024,DRV-424,42.55,21.39,910.14,653752,Sasol Truck Stop
FUEL-807009,2024-12-12 13:18,VEH-2021,DRV-403,41.66,21.39,891.11,228379,Highway 1 Stop
FUEL-807010,2024-12-12 15:28,VEH-2002,DRV-407,229.82,21.39,4915.85,817583,Engen Ultra
FUEL-807011,2024-12-13 02:29,VEH-2015,DRV-409,"169,36",21.39,3622.61,196922,Sasol Truck Stop
FUEL-807012,2024-12-12 16:31,VEH-2015,DRV-409,433.77,21.39,9278.34,197917,N3 Truck Plaza
FUEL-807013,2024-12-13 12:20,VEH-2003,DRV-445,391.83,21.39,8381.24,448462,Highway 1 Stop
FUEL-807014,2024-12-12 12:58,VEH-2022,DRV-413,111.76,21.39,2390.55,740965,N3 Truck Plaza
FUEL-807015,2024-12-12 20:58,VEH-2021,DRV-414,104.13,21.39,2227.34,228674,Sasol Truck Stop
