trip_id,driver_hours,driver_cost_zar,toll_cost_zar,fixed_cost_zar
TRP-503699,11.7,1696.14,287.67,2807.41
TRP-503700,12.59,1825.92,298.56,3022.21
TRP-503701,1.19,173.16,39.92,385
TRP-503702,1.2,174.53,46.49,385
TRP-503703,1.24,179.82,45.98,385
TRP-503704,1.19,172.97,44.99,385
TRP-503705,1.12,161.74,46.93,525
TRP-503706,1.3,188.39,47.98,525
TRP-503707,2.55,369.69,93.45,525
TRP-503708,2.25,325.86,93.16,525
TRP-503709,18.84,2732.19,542.41,6406.51
TRP-503710,16.24,2354.95,516.02,5521.96
TRP-503711,17.02,2467.18,501.25,5785.12
TRP-503712,13.99,2028.88,520.11,4757.36
TRP-503713,8.28,1200.63,182.8,2815.27
TRP-503714,8.94,1296.23,171.98,3039.44
TRP-503715,4.85,702.9,89.1,1163.42
TRP-503716,4.83,699.98,87.77,1158.58
TRP-503717,1.6,232.23,38.83,840
TRP-503718,1.48,214.46,37.92,840
TRP-503719,1.57,227.24,39.09,525
TRP-503720,1.34,193.8,41.78,525
TRP-503721,0.98,141.86,26.04,385
TRP-503722,0.92,132.79,25.56,385
TRP-503723,8.48,1229.07,38.5,550.96
TRP-503724,8.89,1289.02,39.17,977.87
TRP-503725,8.47,1227.52,41.06,550.27
TRP-503726,9.2,1334.67,41.38,1380.69
TRP-503727,8.96,1299.43,40.77,582.5
TRP-503728,8.73,1265.28,37.52,959.87
TRP-503729,9.38,1359.53,40.61,1406.41
TRP-503730,8.14,1180.91,55.59,1221.64
TRP-503731,9.99,1448.27,54.66,649.22
TRP-503732,10.02,1452.91,56.8,651.31
TRP-503733,10.05,1457.37,59.05,1105.59
TRP-503734,8.76,1270.31,35.86,1314.11
TRP-503735,7.83,1135.17,34.43,1174.31
TRP-503736,9,1304.69,35.3,1349.68
TRP-503737,9.03,1308.87,36.28,1354
TRP-503738,7.63,1105.96,28.01,839
TRP-503739,8.36,1212.13,31,919.55
TRP-503740,7.77,1127.25,31,1166.12
TRP-503741,7.7,1115.87,30.74,1154.35
TRP-503742,8.28,1200.96,29.67,1242.38
TRP-503743,7.94,1151.6,30.68,1191.31
TRP-503744,6.85,993.78,372.31,1644.87
TRP-503745,6.94,1006.44,368.26,1665.83
TRP-503746,6.48,939.41,382.78,1554.88
TRP-503747,7.86,1139.31,387.04,1885.76
TRP-503748,6.75,978.93,371.22,1620.29
TRP-503749,8.36,1212.05,375.24,2006.16
TRP-503750,14.79,2145.2,535.25,5030.12
TRP-503751,16.54,2398.06,542.89,5623.04
TRP-503752,15.37,2227.94,524.54,5224.13
TRP-503753,16.87,2446.01,503.61,5735.47
TRP-503754,13.17,1909.44,328.56,4477.3
TRP-503755,12.39,1797.27,281.83,4214.29
TRP-503756,5.31,770,183.81,1274.48
TRP-503757,5.7,827.05,172.92,1368.91
TRP-503758,4.67,677.36,178.15,1588.29
TRP-503759,4.7,681.51,181.5,1598.03
TRP-503760,3.95,573.46,146.54,949.17
TRP-503761,4.09,593.05,149.15,981.59
TRP-503762,4.58,663.47,159.53,1098.15
TRP-503763,4.06,588.28,180.1,973.71
TRP-503764,4.6,666.42,159.65,1103.04
TRP-503765,4.31,624.96,165.25,1034.42
TRP-503766,1.47,213.09,59.88,385
TRP-503767,1.85,268.13,60.74,385
TRP-503768,1.71,248.22,62.09,525
TRP-503769,2.01,291.8,61.2,525
TRP-503770,4.06,588.35,187.12,973.82
TRP-503771,3.54,513.24,182.85,849.5
TRP-503772,2.04,296.07,71.27,525
TRP-503773,2.34,338.66,68.48,525
TRP-503774,3.45,500.86,117.8,840
TRP-503775,3.45,500.31,125.79,840
TRP-503776,7.5,1088.1,380.91,2551.41
TRP-503777,7.74,1122.82,377.41,2632.81
TRP-503778,7.1,1029.09,361.75,1703.31
TRP-503779,7.9,1146.21,370.44,1897.17
TRP-503780,8.04,1165.82,395.52,2733.65
TRP-503781,8,1160.5,354.29,2721.17
TRP-503782,21.34,3094.71,601.67,7256.56
TRP-503783,20.76,3009.88,594.95,7057.65
TRP-503784,12.35,1790.96,306.76,2964.35
TRP-503785,9.5,1377.4,303.12,2279.84
TRP-503786,1.12,163.08,45.83,840
TRP-503787,1.11,160.97,49.38,840
TRP-503788,1.12,162.15,41.97,385
TRP-503789,1.25,181.86,43.38,385
TRP-503790,2.48,359.18,93.84,840
TRP-503791,2.3,333.14,94.36,840
TRP-503792,2.43,352.74,95.1,840
TRP-503793,2.51,363.77,94.93,840
TRP-503794,7.83,1135.31,247.5,2662.11
TRP-503795,8.02,1163.05,266.83,2727.16
TRP-503796,17.17,2490.11,544.37,5838.87
TRP-503797,16.58,2403.42,506.77,5635.6
TRP-503798,16.55,2400.36,523.67,5628.42
TRP-503799,16.21,2350.9,509.82,5512.46
TRP-503800,7.91,1146.54,180.12,2688.44
TRP-503801,8.82,1279.52,184.54,3000.26
TRP-503802,5.21,755.66,99.84,1250.75
TRP-503803,5.24,760.16,96.76,1258.2
TRP-503804,1.52,220.99,38.04,385
TRP-503805,1.55,224.29,41.6,385
TRP-503806,0.89,128.96,23.94,840
TRP-503807,0.98,141.86,25.11,840
TRP-503808,0.97,140.5,26.71,385
TRP-503809,0.82,119.37,26.27,385
TRP-503810,11.66,1690.51,298.83,3963.96
TRP-503811,10.07,1460.27,301.77,3424.09
TRP-503812,8.55,1240.03,41.03,1282.79
TRP-503813,9.57,1387.97,36.31,1435.83
TRP-503814,8.97,1300.11,42.5,1344.95
TRP-503815,9.28,1345.6,39.68,1392
TRP-503816,9.38,1359.64,39.66,609.49
TRP-503817,9.54,1383.17,38.94,1049.3
TRP-503818,8.18,1186.04,40,531.67
TRP-503819,9.31,1349.96,56.84,1396.51
TRP-503820,9.67,1402.22,52.92,628.58
TRP-503821,9.87,1430.49,51.11,1479.82
TRP-503822,8.62,1249.59,35.56,560.16
TRP-503823,7.47,1083.19,35.05,485.57
TRP-503824,9.07,1314.61,34.34,997.29
TRP-503825,8.48,1229.95,37.28,933.06
TRP-503826,7.78,1128.54,31.95,856.13
TRP-503827,7.94,1151.92,29.05,873.87
TRP-503828,7.3,1058.49,29.41,1094.99
TRP-503829,7.24,1050.34,32.16,470.84
TRP-503830,6.77,982.22,379.61,1625.74
TRP-503831,7.11,1030.6,372.58,1705.83
TRP-503832,7.45,1080.29,381.91,1788.06
TRP-503833,7.99,1159.24,378.36,1918.74
TRP-503834,7.16,1037.84,350.53,1717.8
TRP-503835,7.4,1073.53,383.15,1776.88
TRP-503836,7.41,1073.82,370.55,1777.36
TRP-503837,7.19,1042.68,386.76,1725.81
TRP-503838,17.53,2541.33,496.83,5958.99
TRP-503839,16.19,2347.07,512.45,5503.47
TRP-503840,17.96,2604.77,519.95,6107.74
TRP-503841,16.1,2335.1,536.58,5475.41
TRP-503842,11.62,1685.61,288.8,2789.98
TRP-503843,13.37,1938.4,290.15,3208.38
TRP-503844,12.63,1832.01,290.53,4295.75
TRP-503845,13.65,1978.7,272.72,4639.72
TRP-503846,4.39,637.12,187.04,1493.94
TRP-503847,5.28,765.74,175.97,1795.52
TRP-503848,4.71,683.25,187.67,1130.9
TRP-503849,5.25,761.55,179.02,1260.5
TRP-503850,4.07,590.21,156.44,976.9
TRP-503851,4.12,598.02,144.2,989.82
TRP-503852,4.48,649.79,173.49,1075.51
TRP-503853,4.2,609.43,170.13,1008.71
TRP-503854,1.92,277.94,62.43,385
TRP-503855,1.75,254.39,60.23,385
TRP-503856,1.88,272.06,59.3,385
TRP-503857,2,289.85,59.96,385
TRP-503858,5.2,754.71,153.19,1769.66
TRP-503859,4.99,723.91,147.26,1697.45
TRP-503860,3.77,546.59,184.17,904.71
TRP-503861,3.99,578.78,187.84,957.99
TRP-503862,2.4,348.71,65.14,385
TRP-503863,2.37,343.88,68.1,385
TRP-503864,3.21,464.81,120.41,840
TRP-503865,3.1,449.23,124.62,840
TRP-503866,6.91,1002.67,361.26,1659.6
TRP-503867,8.24,1194.62,367.52,1977.31
TRP-503868,7.14,1035.49,362.24,2428.05
TRP-503869,8.07,1170.6,388.28,2744.86
TRP-503870,21.1,3059.07,587.57,7173
TRP-503871,20.96,3039.08,597.68,7126.12
TRP-503872,11.86,1719.78,260.5,2846.53
TRP-503873,11.7,1696.17,287.68,2807.46
TRP-503874,1.1,159.72,42.34,525
TRP-503875,1.22,176.24,42.52,525
TRP-503876,1.1,159.9,42.49,525
TRP-503877,1.27,184.63,45.06,525
TRP-503878,2.5,362.96,87.71,385
TRP-503879,2.58,374.41,94.2,385
TRP-503880,2.38,345.55,97.11,525
TRP-503881,2.19,317.51,98.95,525
TRP-503882,14.52,2105.99,548.9,4938.19
TRP-503883,15.6,2261.51,506.64,5302.86
TRP-503884,17.16,2488.91,532.77,5836.07
TRP-503885,17.47,2533.01,513.19,5939.48
TRP-503886,9.5,1377.02,191.02,2279.2
TRP-503887,9.42,1366.54,181.23,2261.86
TRP-503888,4.68,679.26,90.48,1124.29
TRP-503889,4.29,621.43,102.84,1028.57
TRP-503890,1.33,192.67,42.25,525
TRP-503891,1.48,215.01,41.49,525
TRP-503892,0.95,138.17,25.52,385
TRP-503893,0.89,129.08,27.55,385
TRP-503894,8.37,1214.08,40.61,544.24
TRP-503895,8.66,1255.31,38.32,1298.59
TRP-503896,8.65,1254.29,39.7,1297.54
TRP-503897,8.66,1255.22,38.83,1298.5
TRP-503898,9.05,1312.7,40.74,1357.96
TRP-503899,8.45,1224.55,52.86,1266.78
TRP-503900,10.28,1490.61,55.59,1130.81
TRP-503901,9.9,1435.1,54.64,1088.7
TRP-503902,8.97,1300.98,35.2,986.95
TRP-503903,8.38,1214.89,34.99,1256.78
TRP-503904,8.04,1165.16,34.84,1205.34
TRP-503905,9.92,1438.58,37.25,1488.19
TRP-503906,9.54,1383.58,34.61,1049.61
TRP-503907,8.57,1243.3,29.58,1286.18
TRP-503908,6.95,1007.23,30.81,1041.96
TRP-503909,8.2,1189.37,29.55,533.17
TRP-503910,8.95,1298.42,28.99,1343.19
TRP-503911,7.23,1047.8,367.82,1734.29
TRP-503912,7.77,1125.94,378.09,1863.63
TRP-503913,7.87,1141.33,394.67,2676.22
TRP-503914,6.76,980.12,375.97,2298.22
TRP-503915,7.7,1116.28,383.66,1847.64
TRP-503916,7.25,1051.67,394.82,1740.7
TRP-503917,7.84,1137.47,409.43,1882.71
TRP-503918,8.25,1196.67,360.01,1980.7
TRP-503919,14.63,2121.05,494.98,4973.51
TRP-503920,16.71,2423.3,542.93,5682.21
TRP-503921,15.9,2305.28,520.72,5405.48
TRP-503922,19.12,2772.83,514.68,6501.81
TRP-503923,13.91,2016.25,304.8,4727.75
TRP-503924,12.62,1830.26,299.4,4291.65
TRP-503925,5.05,732.96,181.26,1718.66
TRP-503926,5.76,834.53,178.54,1956.84
TRP-503927,4.47,648.71,187.03,1073.73
TRP-503928,4.83,700.73,174.14,1159.83
TRP-503929,3.84,556.81,148.74,921.61
TRP-503930,4.5,652.66,135.39,1080.26
TRP-503931,4.29,622.26,164.87,1459.1
TRP-503932,4.32,625.83,164.5,1467.46
TRP-503933,1.56,226.12,58.08,525
TRP-503934,1.75,253.19,60,525
TRP-503935,1.99,288.17,61.05,840
TRP-503936,1.76,255.26,58.7,840
TRP-503937,5.22,756.45,152.24,1252.06
TRP-503938,5.05,732.37,141.9,1212.21
TRP-503939,12.3,1783.86,246.24,4182.85
TRP-503940,12.77,1852.11,250.03,4342.87
TRP-503941,3.98,577.25,189.32,955.45
TRP-503942,4.45,644.97,198.02,1067.54
TRP-503943,2.29,331.74,69.05,385
TRP-503944,1.94,281.75,70.73,385
TRP-503945,2.72,394.63,128.33,1190
TRP-503946,3.45,500.65,117.44,1190
TRP-503947,8.26,1198.34,378.18,1983.45
TRP-503948,8.25,1195.93,389.47,1979.47
TRP-503949,7.95,1152.53,382.91,1907.64
TRP-503950,7.55,1094.58,403.72,1811.72
TRP-503951,7.79,1130.08,363.2,1870.48
TRP-503952,6.9,1000.91,372.13,1656.68
TRP-503953,7.52,1090.76,392.98,2557.64
TRP-503954,6.61,958.06,384.47,2246.49
TRP-503955,16.94,2456.08,610.25,4065.24
TRP-503956,19.82,2874.17,594.34,4757.25
TRP-503957,11.55,1674.49,304.62,3926.38
TRP-503958,11.29,1637.14,291.66,3838.82
TRP-503959,1.27,184.23,45.22,525
TRP-503960,1.19,172.84,47.28,525
TRP-503961,1.16,168.4,43.7,385
TRP-503962,1.22,177.28,44.56,385
TRP-503963,2.47,358.33,95,385
TRP-503964,2.42,350.59,97.54,385
TRP-503965,2.27,328.48,96.21,840
TRP-503966,2.28,330.01,98.84,840
TRP-503967,16.43,2381.97,508.1,5585.31
TRP-503968,18.38,2664.38,526.36,6247.51
TRP-503969,16.75,2428.34,543.14,4019.32
TRP-503970,17.17,2490.08,542.81,4121.52
TRP-503971,8.44,1224.17,185.54,2870.47
TRP-503972,9.58,1389.05,172.98,3257.08
TRP-503973,4.66,675.09,98.34,1582.97
TRP-503974,4.54,657.68,96.3,1542.14
TRP-503975,5.22,757.3,97.6,1775.74
TRP-503976,5.14,745.86,93.36,1748.92
TRP-503977,1.58,229.1,40.32,525
TRP-503978,1.49,215.68,41.35,525
TRP-503979,1.34,194.35,38.72,385
TRP-503980,1.47,213.76,37.82,385
TRP-503981,0.81,117.51,25.18,840
TRP-503982,0.84,121.62,26.04,840
TRP-503983,0.89,129,25.96,840
TRP-503984,0.92,133.7,22.97,840
TRP-503985,11.63,1686.32,308.6,3954.12
TRP-503986,13.31,1929.66,297.86,4524.71
TRP-503987,9.42,1366.09,39.91,1413.2
TRP-503988,8.44,1224.22,40,1266.44
TRP-503989,8.47,1228.51,40.53,1270.88
TRP-503990,8.26,1197.16,41.93,536.66
TRP-503991,8.29,1202.21,40.11,1243.67
TRP-503992,9.81,1423.15,40.68,1472.22
TRP-503993,9.45,1370.02,55.42,1417.26
TRP-503994,8.38,1214.57,52.8,1256.45
TRP-503995,8.54,1238.32,52.9,1281.02
TRP-503996,7.73,1120.87,35.4,850.32
TRP-503997,9.26,1342.86,33.58,1389.17
TRP-503998,8.69,1259.43,35.95,564.57
TRP-503999,8.24,1195.49,36.93,535.91
TRP-504000,8.2,1188.53,30.93,1229.52
TRP-504001,7.51,1089.63,27.92,826.61
TRP-504002,8.15,1181.77,31.06,896.51
TRP-504003,7.88,1143.2,28.57,867.25
TRP-504004,7.29,1057.37,30.74,1093.83
TRP-504005,7.81,1132.84,373.4,1875.04
TRP-504006,8.23,1193.91,389.99,1976.13
TRP-504007,7.6,1102.2,390.93,1824.33
TRP-504008,6.83,989.73,394.23,1638.18
TRP-504009,6.82,988.21,368.45,2317.19
TRP-504010,8.29,1201.6,367.89,2817.56
TRP-504011,17.54,2543.79,511.53,5964.75
TRP-504012,18.37,2663.09,522.88,6244.49
TRP-504013,17.78,2578.09,526.94,6045.17
TRP-504014,15.21,2205.23,480.15,5170.89
TRP-504015,12.36,1792.02,303.41,2966.1
TRP-504016,11.32,1641.25,292.22,2716.55
TRP-504017,5.46,791.81,166.67,1856.67
TRP-504018,4.42,640.82,193.27,1502.62
TRP-504019,4.86,704.77,169.22,1166.52
TRP-504020,4.38,635.73,190.72,1052.25
TRP-504021,3.8,550.71,137.2,1291.33
TRP-504022,3.32,481.96,140.18,1190
TRP-504023,4.38,635.05,137.21,1489.08
TRP-504024,4.16,603.52,148.33,1415.15
TRP-504025,4.42,641.21,146.66,1503.52
TRP-504026,4.27,619.12,176.95,1451.74
TRP-504027,1.89,274.76,59.65,840
TRP-504028,2.04,296.47,60.96,840
TRP-504029,2.07,300.09,59.21,525
TRP-504030,1.99,288.46,58.95,525
TRP-504031,5.43,787.66,153.53,1303.72
TRP-504032,5.9,856.13,159.96,1417.04
TRP-504033,12.84,1862.06,247.66,4366.22
TRP-504034,13.03,1888.81,260.34,4428.93
TRP-504035,4.42,641.61,169.38,1061.97
TRP-504036,4,580.37,184.36,960.62
TRP-504037,2.05,297.21,68.05,385
TRP-504038,2.25,326.72,67.84,385
TRP-504039,3.39,491.99,121.18,1190
TRP-504040,3.38,490.07,125.31,1190
TRP-504041,7.39,1070.97,392.49,2511.25
TRP-504042,6.93,1004.54,373.4,2355.48
TRP-504043,6.89,999.46,358.87,1654.28
TRP-504044,7.58,1099.73,363.56,1820.25
TRP-504045,11.4,1653.31,294.8,3876.72
TRP-504046,11.82,1713.7,312.63,4018.33
TRP-504047,1.19,172.04,46.27,525
TRP-504048,1.27,183.8,45.51,525
TRP-504049,1.23,177.77,42.29,840
TRP-504050,1.24,179.59,45.6,840
TRP-504051,1.28,185.41,47.73,525
TRP-504052,1.16,168.3,47.21,525
TRP-504053,2.32,336.98,92.65,385
TRP-504054,2.35,340.13,91.67,385
TRP-504055,2.5,363.17,93.42,525
TRP-504056,2.58,374.72,99,525
TRP-504057,8.72,1263.88,250.47,2963.59
TRP-504058,8.45,1225.06,247.24,2872.56
TRP-504059,16.56,2400.73,498.12,5629.3
TRP-504060,16.6,2407.07,527.51,5644.17
TRP-504061,16.66,2415.06,517.99,5662.9
TRP-504062,14.71,2132.27,552.24,4999.8
TRP-504063,8.94,1296.45,175.12,3039.96
TRP-504064,8.66,1255.68,178.32,2944.35
TRP-504065,4.68,678.99,97.69,1592.11
TRP-504066,5.34,774.51,90.21,1816.1
TRP-504067,1.44,208.5,39.78,840
TRP-504068,1.35,195.92,39.09,840
TRP-504069,1.43,207.17,38.04,385
TRP-504070,1.25,180.54,39.99,385
TRP-504071,0.87,125.95,25.62,525
TRP-504072,0.85,123.92,25.5,525
TRP-504073,0.87,125.62,25.52,385
TRP-504074,0.85,123.96,25.53,385
TRP-504075,8.44,1223.87,142.83,2869.76
TRP-504076,9.26,1342.97,137.1,3149.03
TRP-504077,8.09,1173.56,40.94,526.08
TRP-504078,9.82,1424.46,39.6,638.55
TRP-504079,9.2,1334.54,37.23,1380.56
TRP-504080,10.04,1455.61,40.05,1505.8
TRP-504081,9.19,1331.98,39.79,597.1
TRP-504082,8.84,1281.55,39.18,574.49
TRP-504083,9.16,1328.04,40.91,595.33
TRP-504084,9.85,1428.54,56.47,1477.8
TRP-504085,9.1,1318.95,57.29,1364.43
TRP-504086,9.67,1402.52,55.42,628.72
TRP-504087,10.2,1479.61,52.02,1530.63
TRP-504088,7.75,1123.1,35.66,1161.83
TRP-504089,9.74,1411.6,35.73,1460.28
TRP-504090,8.23,1193.07,34.09,905.09
TRP-504091,8.88,1287.49,35.53,1331.88
TRP-504092,9.08,1315.94,33.56,589.9
TRP-504093,6.97,1010.13,30.03,1044.96
TRP-504094,8.06,1168.89,31.23,1209.2
TRP-504095,8.39,1216.36,28.05,1258.3
TRP-504096,8.55,1239.36,30.48,555.58
TRP-504097,8.96,1299.37,29.62,582.48
TRP-504098,8.08,1171.33,28.15,1211.72
TRP-504099,7.15,1036.98,383.1,1716.38
TRP-504100,6.92,1003.3,364.13,1660.64
TRP-504101,7.13,1033.67,384.11,2423.77
TRP-504102,6.19,897.02,367.65,2103.36
TRP-504103,16.21,2350.86,544.27,5512.36
TRP-504104,17.1,2479.25,500.1,5813.41
TRP-504105,11.95,1732.29,291.3,4061.93
TRP-504106,11.68,1694.15,281.81,3972.48
TRP-504107,4.24,615.36,138.09,1018.52
TRP-504108,3.92,568.22,148.95,940.51
TRP-504109,1.68,243.19,59.69,385
TRP-504110,1.77,257.07,60.44,385
TRP-504111,9.92,1438.52,250.17,3373.09
TRP-504112,11.24,1629.94,252.97,3821.93
TRP-504113,3.79,550.15,190.02,1290.01
TRP-504114,4.39,636.33,186.19,1492.08
TRP-504115,6.73,975.43,391.33,1614.51
TRP-504116,7.48,1084.2,405.51,1794.55
TRP-504117,1.22,177.5,41.38,840
TRP-504118,1.12,162.46,45.83,840
TRP-504119,2.52,365.11,96,525
TRP-504120,2.39,346.98,95.58,525
TRP-504121,17.19,2492.37,499.68,4125.31
TRP-504122,15.71,2277.52,497.61,3769.69
TRP-504123,4.59,666.14,95.82,1102.58
TRP-504124,5.11,741.19,97.69,1226.79
TRP-504125,1.52,220.13,39.76,840
TRP-504126,1.62,234.72,36.77,840
TRP-504127,0.92,133.67,26.34,385
TRP-504128,0.91,132.43,24.52,385
TRP-504129,9.24,1339.31,39.71,1016.02
TRP-504130,9.25,1340.58,39.07,600.95
TRP-504131,9.95,1442.52,38.44,1094.33
TRP-504132,10.55,1529.94,53.89,685.83
TRP-504133,8.37,1214.31,36.89,921.2
TRP-504134,8.15,1181.31,34.15,529.55
TRP-504135,7.36,1067.14,29.83,809.56
TRP-504136,8.51,1234.31,31.28,936.37
TRP-504137,7.75,1123.89,385.23,1860.23
TRP-504138,7.18,1041.71,395.7,1724.22
TRP-504139,6.84,992.18,396.57,2326.49
TRP-504140,7.17,1039.41,395.49,2437.23
TRP-504141,7.81,1132.61,361.01,1874.66
TRP-504142,8.21,1191.05,361.78,1971.4
TRP-504143,17.51,2539.29,529.59,5954.19
TRP-504144,16.48,2389.36,544.35,5602.64
TRP-504145,15.39,2231.48,496.53,5232.44
TRP-504146,18.97,2749.99,524.43,6448.26
TRP-504147,13.68,1983.03,283.8,4649.85
TRP-504148,12.63,1831.37,301.91,4294.24
TRP-504149,11.76,1705.09,292.28,3998.15
TRP-504150,11.55,1674.57,309.56,3926.58
TRP-504151,5.24,759.56,178.63,1781.04
TRP-504152,5,725.02,182.53,1700.06
TRP-504153,3.55,514.42,187.67,1206.22
TRP-504154,4.83,700.72,170.05,1643.07
TRP-504155,3.94,571.84,147.63,946.5
TRP-504156,3.89,563.92,153.8,933.39
TRP-504157,3.87,560.93,126.83,1315.28
TRP-504158,4.11,596.37,145.49,1398.38
TRP-504159,4.83,699.97,157.5,1641.31
TRP-504160,4.29,622.55,161.04,1459.78
TRP-504161,1.92,278.97,63.33,385
TRP-504162,1.76,254.59,60.31,385
TRP-504163,1.92,277.88,57.89,525
TRP-504164,1.95,282.12,61.18,525
TRP-504165,6.02,872.59,142.79,2046.08
TRP-504166,5.77,836.85,135.32,1962.26
TRP-504167,12.91,1871.69,243.65,4388.8
TRP-504168,12.49,1811.25,245.35,4247.07
TRP-504169,4.1,594.05,186.2,983.25
TRP-504170,3.67,531.51,177.11,879.74
TRP-504171,3.65,529.62,186.92,1241.87
TRP-504172,4.2,609.04,185.68,1428.1
TRP-504173,2.1,304.04,69.03,525
TRP-504174,2.28,330.77,70.85,525
TRP-504175,3.17,460.33,120.43,1190
TRP-504176,3.3,478.48,121.52,1190
TRP-504177,7.65,1108.72,367,2599.75
TRP-504178,7.87,1141.04,385.34,2675.54
TRP-504179,6.77,981.13,360.76,2300.57
TRP-504180,8.79,1275.2,406.58,2990.13
TRP-504181,6.96,1008.91,374.37,2365.71
TRP-504182,7.55,1094.8,363.27,2567.11
TRP-504183,22.26,3228.16,591.74,7480
TRP-504184,20.52,2975.34,567.67,6976.66
TRP-504185,12.88,1867.65,301.68,4379.31
TRP-504186,13.22,1916.88,291.1,4494.76
TRP-504187,1.16,168.63,44.15,525
TRP-504188,1.22,177.19,46,525
TRP-504189,1.25,180.94,43.67,840
TRP-504190,1.22,176.89,48.07,840
TRP-504191,1.04,151.41,44.17,385
TRP-504192,1.19,172.12,47.74,385
TRP-504193,2.39,346.78,96.87,525
TRP-504194,2.19,317.21,89.35,525
TRP-504195,2.33,338.45,98.38,840
TRP-504196,2.15,311.23,87.43,840
TRP-504197,16.26,2358.35,535.51,3903.48
TRP-504198,17.64,2557.46,500.86,4233.04
TRP-504199,15.22,2206.52,520.53,5173.91
TRP-504200,18.2,2638.67,528.42,6187.22
TRP-504201,10.32,1497.02,181.93,3510.24
TRP-504202,9,1305.31,187.21,3060.73
TRP-504203,9.34,1354.95,188.87,3177.11
TRP-504204,7.74,1122.51,159.9,2632.09
TRP-504205,5.17,749.69,99.23,1240.87
TRP-504206,5.31,770.06,93.79,1274.59
TRP-504207,1.67,241.92,40.27,840
TRP-504208,1.44,209.48,42.31,840
TRP-504209,0.88,127.64,24.29,840
TRP-504210,0.92,132.9,24.41,840
TRP-504211,0.79,113.87,25.33,525
TRP-504212,0.97,140.19,25.3,525
TRP-504213,8.66,1256.17,37.31,1299.48
TRP-504214,8.45,1224.55,36.93,928.97
TRP-504215,8.99,1303.52,40.24,1348.47
TRP-504216,9.12,1322.66,39.27,1368.27
TRP-504217,8.55,1239.61,40.7,1282.35
TRP-504218,9.41,1364.92,39.63,611.86
TRP-504219,9.96,1444.31,37.58,1494.11
TRP-504220,9.16,1328.92,40.87,1008.14
TRP-504221,9.71,1408.22,57.67,1068.3
TRP-504222,9.01,1306.36,54.35,1351.41
TRP-504223,9.18,1331.3,50.93,1377.21
TRP-504224,9.61,1393.66,56.11,1441.72
TRP-504225,8.8,1276.35,33.68,1320.36
TRP-504226,8.86,1284.98,36.73,1329.29
TRP-504227,8.48,1229.41,33.99,932.66
TRP-504228,8.55,1239.51,35,1282.25
TRP-504229,7.97,1155.35,36.1,517.92
TRP-504230,8.05,1167.4,30.34,885.62
TRP-504231,6.97,1010.21,29.74,1045.04
TRP-504232,7.98,1157.02,29.71,877.74
TRP-504233,8.64,1252.08,30.44,561.28
TRP-504234,8.52,1234.95,28.19,936.86
TRP-504235,7.62,1104.88,29.89,838.19
TRP-504236,8.58,1244.24,396.91,2917.54
TRP-504237,8.25,1196.15,390.41,2804.77
TRP-504238,7.65,1108.53,369.77,1834.8
TRP-504239,7.37,1068.15,391.96,1767.97
TRP-504240,7.55,1095.01,390.28,1812.43
TRP-504241,7.82,1133.3,381.67,1875.81
TRP-504242,15.16,2197.67,516.26,5153.15
TRP-504243,18.36,2662.83,568.01,6243.87
TRP-504244,18.74,2716.66,551,6370.11
TRP-504245,15.6,2261.9,543.07,5303.77
TRP-504246,11.99,1738.46,284.75,4076.4
TRP-504247,14.7,2131.1,273.6,4997.07
TRP-504248,5.12,742.83,188.25,1229.51
TRP-504249,4.86,704.56,181.87,1166.18
TRP-504250,4.57,662.82,189.17,1554.21
TRP-504251,5.11,741.35,173.8,1738.33
TRP-504252,4.09,592.47,137.72,980.63
TRP-504253,3.97,575.77,153.2,952.99
TRP-504254,4.84,702.41,156.17,1647.04
TRP-504255,4.63,671.5,164.23,1574.54
TRP-504256,3.84,556.45,164.99,921.02
TRP-504257,4.29,621.56,158.16,1028.79
TRP-504258,1.48,214.95,57.98,840
TRP-504259,1.68,243.84,56.62,840
TRP-504260,5.24,760.31,154.38,1782.79
TRP-504261,5.55,804.39,154.86,1886.16
TRP-504262,12.33,1788.39,246.86,4193.46
TRP-504263,12.64,1833.39,244.36,4298.98
TRP-504264,4.07,590.72,178.32,1385.14
TRP-504265,3.83,555.68,196.8,1302.97
TRP-504266,1.98,286.85,70.08,385
TRP-504267,2.31,334.42,68.94,385
TRP-504268,3.23,468.33,120.05,1190
TRP-504269,3.26,472.26,119.71,1190
TRP-504270,7.27,1053.72,367.16,1744.09
TRP-504271,8.21,1190.63,381.67,1970.7
TRP-504272,8.04,1165.47,378.43,2732.83
TRP-504273,8.21,1190.93,373.31,2792.52
TRP-504274,6.8,986.13,433.87,1632.22
TRP-504275,7.12,1032.76,382.15,1709.39
TRP-504276,13.62,1974.57,294.9,4630.03
TRP-504277,13.12,1901.96,290.51,4459.77
TRP-504278,1.4,203.04,44.19,525
TRP-504279,1.27,183.79,44.76,525
TRP-504280,1.06,153.81,42.1,385
TRP-504281,1.22,177.42,43.65,385
TRP-504282,0.98,142.39,43.02,840
TRP-504283,1.25,180.91,48.61,840
TRP-504284,2.41,348.81,100.22,840
TRP-504285,2.59,375.86,94.43,840
TRP-504286,2.58,374.3,90.16,385
TRP-504287,1.94,281.23,88.79,385
TRP-504288,7.36,1067,266.69,1766.07
TRP-504289,7.77,1126.93,237.76,1865.27
TRP-504290,14.5,2102.92,507.92,4930.98
