order_id,order_date,customer_id,warehouse_code,rep_id,order_status,payment_terms_days
SO-714351,10/03/2025,CUS-5035,WH-01,REP-107,Delivered,45
SO-714352,2025-03-10,CUS-5278,WH-01,REP-111,Delivered,30
SO-714353,2025-03-10,CUS-5042,WH-01,REP-104,Delivered,30
SO-714354,2025-03-10,CUS-5087,WH-01,REP-110,Delivered,30
SO-714355,2025-03-10,CUS-5048,WH-01,REP-112,Cancelled,30
SO-714356,2025-03-10,CUS-5386,WH-03,REP-103,Delivered,60
SO-714357,10/03/2025,CUS-5174,WH-03,REP-109,Delivered,60
SO-714358,2025-03-10,CUS-5050,WH-03,REP-109,Delivered,45
SO-714359,2025-03-10,CUS-5461,WH-01,REP-112,Delivered,14
SO-714360,2025-03-10,CUS-5041,WH-03,REP-103,Delivered,30
SO-714361,2025-03-10,CUS-5022,WH-03,REP-103,Cancelled,30
SO-714362,2025-03-10,CUS-5023,WH-01,REP-110,Delivered,60
SO-714363,2025-03-10,CUS-5028,WH-01,REP-106,Delivered,30
SO-714364,10/03/2025,CUS-5485,WH-01,REP-105,Delivered,60
SO-714365,2025-03-10,CUS-5053,WH-01,REP-112,Delivered,30
SO-714366,10/03/2025,CUS-5017,WH-02,REP-102,Delivered,30
SO-714367,2025-03-10,CUS-5357,WH-03,REP-109,Delivered,30
SO-714368,2025-03-10,CUS-5031,WH-02,REP-108,Delivered,30
SO-714369,2025-03-11,CUS-5277,WH-01,REP-101,Delivered,30
SO-714370,2025-03-11,CUS-5448,WH-03,REP-103,Delivered,30
SO-714371,11/03/2025,CUS-5182,WH-03,REP-103,Delivered,30
SO-714372,11/03/2025,CUS-5015,WH-02,REP-108,Delivered,60
SO-714373,2025-03-11,CUS-5091,WH-03,REP-109,Delivered,14
SO-714374,2025-03-11,CUS-5370,WH-01,REP-104,Delivered,14
SO-714375,2025-03-11,CUS-5485,WH-01,REP-105,Delivered,60
SO-714376,11/03/2025,CUS-5094,WH-01,REP-105,Delivered,30
SO-714377,2025-03-11,CUS-5043,WH-01,REP-107,Delivered,30
SO-714378,11/03/2025,CUS-5030,WH-03,REP-103,Delivered,30
SO-714379,2025-03-11,CUS-5456,WH-01,REP-105,Delivered,30
SO-714380,11/03/2025,CUS-5408,WH-03,REP-109,Delivered,30
SO-714381,2025-03-11,CUS-5193,WH-01,REP-111,Delivered,30
SO-714382,2025-03-11,CUS-5356,WH-01,REP-106,Cancelled,45
SO-714383,2025-03-11,CUS-5027,WH-01,REP-107,Delivered,30
SO-714384,2025-03-11,CUS-5313,WH-01,REP-101,Delivered,30
SO-714385,11/03/2025,CUS-5353,WH-02,REP-108,Delivered,30
SO-714386,11/03/2025,CUS-5055,WH-01,REP-105,Delivered,14
SO-714387,2025-03-11,CUS-5235,WH-01,REP-112,Delivered,30
SO-714388,2025-03-11,CUS-5008,WH-01,REP-105,Delivered,30
SO-714389,11/03/2025,CUS-5037,WH-02,REP-102,Delivered,45
SO-714390,11/03/2025,CUS-5023,WH-01,REP-110,Delivered,60
SO-714391,2025-03-11,CUS-5071,WH-03,REP-109,Delivered,14
SO-714392,2025-03-11,CUS-5052,WH-01,REP-112,Delivered,60
SO-714393,2025-03-11,CUS-5403,WH-01,REP-101,Delivered,30
SO-714394,2025-03-11,CUS-5100,WH-01,REP-110,Delivered,30
SO-714395,2025-03-11,CUS-5449,WH-02,REP-108,Delivered,30
SO-714396,11/03/2025,CUS-5041,WH-03,REP-103,Delivered,30
SO-714397,11/03/2025,CUS-5130,WH-01,REP-110,Delivered,45
SO-714398,2025-03-11,CUS-5225,WH-03,REP-103,Delivered,60
SO-714399,2025-03-11,CUS-5350,WH-02,REP-102,Delivered,14
SO-714400,11/03/2025,CUS-5107,WH-01,REP-105,Delivered,30
SO-714401,2025-03-11,CUS-5029,WH-01,REP-101,Delivered,60
SO-714402,2025-03-11,CUS-5050,WH-03,REP-109,Delivered,45
SO-714403,11/03/2025,CUS-5196,WH-01,REP-106,Delivered,30
SO-714404,11/03/2025,CUS-5054,WH-01,REP-112,Delivered,14
SO-714405,2025-03-11,CUS-5025,WH-02,REP-108,Delivered,45
SO-714406,2025-03-11,CUS-5100,WH-01,REP-110,Delivered,30
SO-714407,2025-03-11,CUS-5225,WH-03,REP-103,Delivered,60
SO-714408,2025-03-11,CUS-5022,WH-03,REP-103,Delivered,30
SO-714409,2025-03-11,CUS-5049,WH-01,REP-106,Delivered,45
SO-714410,2025-03-11,CUS-5343,WH-01,REP-107,Delivered,60
SO-714411,2025-03-11,CUS-5002,WH-03,REP-109,Delivered,30
SO-714412,11/03/2025,CUS-5133,WH-02,REP-108,Delivered,30
SO-714413,11/03/2025,CUS-5456,WH-01,REP-105,Delivered,30
SO-714414,2025-03-11,CUS-5217,WH-01,REP-105,Delivered,30
SO-714415,2025-03-11,CUS-5031,WH-02,REP-108,Delivered,30
SO-714416,2025-03-11,CUS-5011,WH-01,REP-112,Delivered,60
SO-714417,11/03/2025,CUS-5244,WH-01,REP-101,Delivered,30
SO-714418,11/03/2025,CUS-5463,WH-01,REP-112,Delivered,60
SO-714419,11/03/2025,CUS-5432,WH-01,REP-104,Delivered,30
SO-714420,2025-03-11,CUS-5426,WH-01,REP-112,Delivered,30
SO-714421,2025-03-11,CUS-5148,WH-01,REP-112,Delivered,45
SO-714422,2025-03-11,CUS-5144,WH-03,REP-109,Delivered,30
SO-714423,2025-03-11,CUS-5053,WH-01,REP-112,Delivered,30
SO-714424,2025-03-11,CUS-5135,WH-01,REP-111,Delivered,14
SO-714425,11/03/2025,CUS-5407,WH-01,REP-104,Delivered,30
SO-714426,11/03/2025,CUS-5048,WH-01,REP-112,Delivered,30
SO-714427,2025-03-11,CUS-5023,WH-01,REP-110,Delivered,60
SO-714428,2025-03-11,CUS-5073,WH-01,REP-104,Delivered,30
SO-714429,2025-03-11,CUS-5005,WH-01,REP-101,Returned,14
SO-714430,2025-03-11,CUS-5094,WH-01,REP-105,Delivered,30
SO-714431,2025-03-11,CUS-5054,WH-01,REP-112,Delivered,14
SO-714432,2025-03-11,CUS-5002,WH-03,REP-109,Delivered,30
SO-714433,2025-03-11,CUS-5048,WH-01,REP-112,Delivered,30
SO-714434,2025-03-11,CUS-5459,WH-01,REP-106,Delivered,30
SO-714435,2025-03-11,CUS-5030,WH-03,REP-103,Delivered,30
SO-714436,2025-03-11,CUS-5047,WH-02,REP-102,Delivered,30
SO-714437,2025-03-11,CUS-5267,WH-01,REP-110,Delivered,45
SO-714438,2025-03-11,CUS-5007,WH-01,REP-104,Delivered,30
SO-714439,11/03/2025,CUS-5295,WH-01,REP-110,Delivered,30
SO-714440,2025-03-11,CUS-5189,WH-02,REP-102,Delivered,30
SO-714441,11/03/2025,CUS-5171,WH-01,REP-112,Delivered,30
SO-714442,2025-03-11,CUS-5228,WH-01,REP-111,Delivered,60
SO-714443,2025-03-11,CUS-5014,WH-01,REP-110,Returned,45
SO-714444,2025-03-11,CUS-5293,WH-02,REP-102,Delivered,60
SO-714445,2025-03-11,CUS-5102,WH-01,REP-111,Delivered,60
SO-714446,2025-03-11,CUS-5165,WH-03,REP-103,Delivered,30
SO-714447,11/03/2025,CUS-5166,WH-01,REP-104,Delivered,30
SO-714448,2025-03-11,CUS-5460,WH-01,REP-107,Delivered,30
SO-714449,2025-03-11,CUS-5004,WH-02,REP-102,Delivered,30
SO-714450,2025-03-11,CUS-5054,WH-01,REP-112,Delivered,14
SO-714451,2025-03-11,CUS-5167,WH-01,REP-101,Delivered,30
SO-714452,2025-03-11,CUS-5238,WH-01,REP-107,Delivered,30
SO-714453,2025-03-11,CUS-5235,WH-01,REP-112,Delivered,30
SO-714454,2025-03-11,CUS-5182,WH-03,REP-103,Delivered,30
SO-714455,2025-03-11,CUS-5025,WH-02,REP-108,Delivered,45
SO-714456,11/03/2025,CUS-5305,WH-03,REP-109,Delivered,30
SO-714457,2025-03-11,CUS-5159,WH-02,REP-108,Delivered,45
SO-714458,2025-03-11,CUS-5049,WH-01,REP-106,Delivered,45
SO-714459,2025-03-11,CUS-5052,WH-01,REP-112,Delivered,60
SO-714460,2025-03-11,CUS-5044,WH-01,REP-111,Delivered,14
SO-714461,11/03/2025,CUS-5106,WH-01,REP-110,Delivered,14
SO-714462,12/03/2025,CUS-5052,WH-01,REP-112,Delivered,60
SO-714463,12/03/2025,CUS-5119,WH-01,REP-110,Delivered,30
SO-714464,12/03/2025,CUS-5446,WH-03,REP-103,Delivered,60
SO-714465,2025-03-12,CUS-5056,WH-01,REP-104,Delivered,30
SO-714466,2025-03-12,CUS-5430,WH-02,REP-102,Delivered,30
SO-714467,12/03/2025,CUS-5012,WH-01,REP-110,Cancelled,30
SO-714468,2025-03-12,CUS-5225,WH-03,REP-103,Delivered,60
SO-714469,2025-03-12,CUS-5007,WH-01,REP-104,Delivered,30
SO-714470,2025-03-12,CUS-5475,WH-02,REP-102,Delivered,30
SO-714471,2025-03-12,CUS-5018,WH-01,REP-105,Delivered,30
SO-714472,2025-03-12,CUS-5052,WH-01,REP-112,Delivered,60
SO-714473,2025-03-12,CUS-5094,WH-01,REP-105,Delivered,30
SO-714474,2025-03-12,CUS-5257,WH-01,REP-110,Delivered,45
SO-714475,2025-03-12,CUS-5033,WH-02,REP-102,Returned,30
SO-714476,2025-03-12,CUS-5316,WH-01,REP-111,Delivered,30
SO-714477,2025-03-12,CUS-5367,WH-02,REP-102,Delivered,30
SO-714478,2025-03-12,CUS-5148,WH-01,REP-112,Delivered,45
SO-714479,12/03/2025,CUS-5240,WH-03,REP-103,Delivered,30
SO-714480,2025-03-12,CUS-5055,WH-01,REP-105,Delivered,14
SO-714481,2025-03-12,CUS-5048,WH-01,REP-112,Delivered,30
SO-714482,2025-03-12,CUS-5005,WH-01,REP-101,Delivered,14
SO-714483,2025-03-12,CUS-5012,WH-01,REP-110,Delivered,30
SO-714484,2025-03-12,CUS-5073,WH-01,REP-104,Delivered,30
SO-714485,2025-03-12,CUS-5015,WH-02,REP-108,Delivered,60
SO-714486,12/03/2025,CUS-5107,WH-01,REP-105,Delivered,30
SO-714487,12/03/2025,CUS-5012,WH-01,REP-110,Delivered,30
SO-714488,2025-03-12,CUS-5434,WH-03,REP-103,Delivered,30
SO-714489,2025-03-12,CUS-5216,WH-01,REP-104,Delivered,30
SO-714490,2025-03-12,CUS-5291,WH-01,REP-111,Delivered,45
SO-714491,2025-03-12,CUS-5018,WH-01,REP-105,Delivered,30
SO-714492,2025-03-12,CUS-5033,WH-02,REP-102,Delivered,30
SO-714493,12/03/2025,CUS-5007,WH-01,REP-104,Delivered,30
SO-714494,2025-03-12,CUS-5110,WH-01,REP-112,Cancelled,45
SO-714495,2025-03-12,CUS-5019,WH-03,REP-103,Delivered,30
SO-714496,2025-03-12,CUS-5237,WH-01,REP-111,Delivered,45
SO-714497,2025-03-12,CUS-5355,WH-01,REP-112,Delivered,30
SO-714498,2025-03-12,CUS-5047,WH-02,REP-102,Delivered,30
SO-714499,2025-03-12,CUS-5176,WH-02,REP-102,Delivered,60
SO-714500,12/03/2025,CUS-5240,WH-03,REP-103,Delivered,30
SO-714501,2025-03-12,CUS-5137,WH-01,REP-101,Delivered,45
SO-714502,12/03/2025,CUS-5056,WH-01,REP-104,Delivered,30
SO-714503,2025-03-12,CUS-5377,WH-01,REP-101,Delivered,30
SO-714504,12/03/2025,CUS-5108,WH-03,REP-109,Delivered,60
SO-714505,2025-03-12,CUS-5387,WH-01,REP-106,Delivered,45
SO-714506,2025-03-12,CUS-5194,WH-03,REP-103,Delivered,30
SO-714507,2025-03-12,CUS-5191,WH-01,REP-112,Delivered,14
SO-714508,12/03/2025,CUS-5402,WH-02,REP-108,Delivered,30
SO-714509,2025-03-12,CUS-5053,WH-01,REP-112,Delivered,30
SO-714510,12/03/2025,CUS-5326,WH-01,REP-106,Delivered,30
SO-714511,2025-03-12,CUS-5048,WH-01,REP-112,Delivered,30
SO-714512,2025-03-12,CUS-5047,WH-02,REP-102,Delivered,30
SO-714513,12/03/2025,CUS-5025,WH-02,REP-108,Delivered,45
SO-714514,12/03/2025,CUS-5048,WH-01,REP-112,Delivered,30
SO-714515,2025-03-12,CUS-5023,WH-01,REP-110,Delivered,60
SO-714516,2025-03-12,CUS-5411,WH-01,REP-101,Delivered,30
SO-714517,2025-03-12,CUS-5461,WH-01,REP-112,Delivered,14
SO-714518,2025-03-12,CUS-5047,WH-02,REP-102,Delivered,30
SO-714519,2025-03-12,CUS-5058,WH-01,REP-105,Delivered,45
SO-714520,2025-03-12,CUS-5411,WH-01,REP-101,Delivered,30
SO-714521,2025-03-12,CUS-5455,WH-02,REP-108,Delivered,45
SO-714522,2025-03-12,CUS-5031,WH-02,REP-108,Delivered,30
SO-714523,2025-03-12,CUS-5044,WH-01,REP-111,Delivered,14
SO-714524,2025-03-12,CUS-5015,WH-02,REP-108,Delivered,60
SO-714525,2025-03-12,CUS-5108,WH-03,REP-109,Delivered,60
SO-714526,2025-03-12,CUS-5009,WH-01,REP-107,Delivered,30
SO-714527,2025-03-12,CUS-5300,WH-01,REP-104,Delivered,30
SO-714528,2025-03-12,CUS-5152,WH-01,REP-112,Delivered,45
SO-714529,2025-03-12,CUS-5024,WH-01,REP-111,Delivered,45
SO-714530,12/03/2025,CUS-5055,WH-01,REP-105,Delivered,14
SO-714531,2025-03-12,CUS-5288,WH-01,REP-111,Delivered,30
SO-714532,2025-03-12,CUS-5036,WH-01,REP-112,Delivered,30
SO-714533,2025-03-12,CUS-5244,WH-01,REP-101,Delivered,30
SO-714534,12/03/2025,CUS-5046,WH-01,REP-106,Delivered,45
SO-714535,12/03/2025,CUS-5034,WH-01,REP-111,Delivered,30
SO-714536,2025-03-12,CUS-5280,WH-02,REP-108,Delivered,30
SO-714537,12/03/2025,CUS-5481,WH-01,REP-110,Delivered,60
SO-714538,2025-03-12,CUS-5441,WH-01,REP-112,Delivered,30
SO-714539,2025-03-12,CUS-5434,WH-03,REP-103,Delivered,30
SO-714540,12/03/2025,CUS-5041,WH-03,REP-103,Delivered,30
SO-714541,2025-03-12,CUS-5451,WH-01,REP-104,Delivered,30
SO-714542,2025-03-12,CUS-5048,WH-01,REP-112,Delivered,30
SO-714543,12/03/2025,CUS-5055,WH-01,REP-105,Delivered,14
SO-714544,2025-03-12,CUS-5019,WH-03,REP-103,Delivered,30
SO-714545,2025-03-12,CUS-5485,WH-01,REP-105,Delivered,60
SO-714546,2025-03-12,CUS-5047,WH-02,REP-102,Delivered,30
SO-714547,2025-03-12,CUS-5005,WH-01,REP-101,Delivered,14
SO-714548,2025-03-12,CUS-5005,WH-01,REP-101,Delivered,14
SO-714549,2025-03-12,CUS-5036,WH-01,REP-112,Delivered,30
SO-714550,2025-03-13,CUS-5054,WH-01,REP-112,Delivered,14
SO-714551,2025-03-13,CUS-5225,WH-03,REP-103,Delivered,60
SO-714552,2025-03-13,CUS-5046,WH-01,REP-106,Delivered,45
SO-714553,13/03/2025,CUS-5041,WH-03,REP-103,Delivered,30
SO-714554,2025-03-13,CUS-5125,WH-01,REP-112,Delivered,30
SO-714555,2025-03-13,CUS-5190,WH-01,REP-111,Cancelled,30
SO-714556,2025-03-13,CUS-5006,WH-01,REP-106,Delivered,30
SO-714557,2025-03-13,CUS-5330,WH-01,REP-111,Delivered,14
SO-714558,13/03/2025,CUS-5028,WH-01,REP-106,Delivered,30
SO-714559,13/03/2025,CUS-5039,WH-01,REP-110,Delivered,60
SO-714560,2025-03-13,CUS-5015,WH-02,REP-108,Delivered,60
SO-714561,2025-03-13,CUS-5041,WH-03,REP-103,Delivered,30
SO-714562,2025-03-13,CUS-5012,WH-01,REP-110,Delivered,30
SO-714563,2025-03-13,CUS-5045,WH-01,REP-110,Delivered,30
SO-714564,2025-03-13,CUS-5358,WH-02,REP-102,Delivered,30
SO-714565,2025-03-13,CUS-5030,WH-03,REP-103,Delivered,30
SO-714566,2025-03-13,CUS-5054,WH-01,REP-112,Delivered,14
SO-714567,13/03/2025,CUS-5135,WH-01,REP-111,Delivered,14
SO-714568,13/03/2025,CUS-5447,WH-01,REP-106,Delivered,60
SO-714569,2025-03-13,CUS-5075,WH-01,REP-107,Delivered,14
SO-714570,13/03/2025,CUS-5364,WH-01,REP-110,Delivered,45
SO-714571,2025-03-13,CUS-5263,WH-01,REP-104,Delivered,14
SO-714572,2025-03-13,CUS-5048,WH-01,REP-112,Delivered,30
SO-714573,13/03/2025,CUS-5109,WH-01,REP-101,Delivered,30
SO-714574,13/03/2025,CUS-5031,WH-02,REP-108,Delivered,30
SO-714575,2025-03-13,CUS-5310,WH-01,REP-105,Delivered,60
SO-714576,2025-03-13,CUS-5149,WH-02,REP-108,Delivered,60
SO-714577,2025-03-13,CUS-5280,WH-02,REP-108,Delivered,30
SO-714578,13/03/2025,CUS-5055,WH-01,REP-105,Delivered,14
SO-714579,2025-03-13,CUS-5256,WH-03,REP-103,Delivered,60
SO-714580,2025-03-13,CUS-5377,WH-01,REP-101,Delivered,30
SO-714581,2025-03-13,CUS-5024,WH-01,REP-111,Delivered,45
SO-714582,2025-03-13,CUS-5302,WH-01,REP-112,Delivered,30
SO-714583,2025-03-13,CUS-5255,WH-01,REP-112,Delivered,60
SO-714584,13/03/2025,CUS-5311,WH-01,REP-112,Delivered,60
SO-714585,2025-03-13,CUS-5466,WH-01,REP-110,Delivered,14
SO-714586,13/03/2025,CUS-5438,WH-01,REP-101,Delivered,30
SO-714587,2025-03-13,CUS-5051,WH-01,REP-106,Delivered,14
SO-714588,2025-03-13,CUS-5140,WH-01,REP-112,Delivered,30
SO-714589,2025-03-13,CUS-5014,WH-01,REP-110,Delivered,45
SO-714590,2025-03-13,CUS-5280,WH-02,REP-108,Delivered,30
SO-714591,2025-03-13,CUS-5009,WH-01,REP-107,Delivered,30
SO-714592,13/03/2025,CUS-5034,WH-01,REP-111,Delivered,30
SO-714593,13/03/2025,CUS-5331,WH-02,REP-102,Delivered,60
SO-714594,2025-03-13,CUS-5483,WH-02,REP-102,Delivered,45
SO-714595,2025-03-13,CUS-5021,WH-03,REP-103,Delivered,14
SO-714596,13/03/2025,CUS-5361,WH-01,REP-110,Delivered,60
SO-714597,13/03/2025,CUS-5046,WH-01,REP-106,Delivered,45
SO-714598,2025-03-13,CUS-5261,WH-01,REP-105,Delivered,30
SO-714599,2025-03-13,CUS-5057,WH-01,REP-111,Delivered,60
SO-714600,2025-03-13,CUS-5022,WH-03,REP-103,Delivered,30
SO-714601,13/03/2025,CUS-5023,WH-01,REP-110,Delivered,60
SO-714602,2025-03-13,CUS-5045,WH-01,REP-110,Delivered,30
SO-714603,2025-03-13,CUS-5108,WH-03,REP-109,Delivered,60
SO-714604,2025-03-13,CUS-5011,WH-01,REP-112,Delivered,60
SO-714605,13/03/2025,CUS-5213,WH-02,REP-108,Cancelled,14
SO-714606,2025-03-13,CUS-5146,WH-01,REP-106,Delivered,30
SO-714607,2025-03-13,CUS-5052,WH-01,REP-112,Delivered,60
SO-714608,2025-03-13,CUS-5255,WH-01,REP-112,Delivered,60
SO-714609,2025-03-13,CUS-5041,WH-03,REP-103,Delivered,30
SO-714610,13/03/2025,CUS-5052,WH-01,REP-112,Delivered,60
SO-714611,2025-03-13,CUS-5479,WH-01,REP-105,Delivered,60
SO-714612,2025-03-13,CUS-5029,WH-01,REP-101,Delivered,60
SO-714613,2025-03-13,CUS-5012,WH-01,REP-110,Delivered,30
SO-714614,2025-03-13,CUS-5429,WH-01,REP-101,Delivered,30
SO-714615,2025-03-13,CUS-5048,WH-01,REP-112,Delivered,30
SO-714616,2025-03-13,CUS-5003,WH-01,REP-106,Delivered,30
SO-714617,2025-03-13,CUS-5133,WH-02,REP-108,Delivered,30
SO-714618,13/03/2025,CUS-5013,WH-01,REP-110,Returned,45
SO-714619,2025-03-13,CUS-5074,WH-01,REP-101,Delivered,45
SO-714620,2025-03-13,CUS-5254,WH-01,REP-106,Delivered,14
SO-714621,2025-03-13,CUS-5034,WH-01,REP-111,Delivered,30
SO-714622,2025-03-13,CUS-5270,WH-01,REP-112,Delivered,30
SO-714623,13/03/2025,CUS-5086,WH-02,REP-102,Delivered,60
SO-714624,2025-03-13,CUS-5021,WH-03,REP-103,Delivered,14
SO-714625,13/03/2025,CUS-5021,WH-03,REP-103,Delivered,14
SO-714626,2025-03-13,CUS-5037,WH-02,REP-102,Delivered,45
SO-714627,2025-03-13,CUS-5290,WH-01,REP-104,Cancelled,30
SO-714628,2025-03-13,CUS-5024,WH-01,REP-111,Delivered,45
SO-714629,13/03/2025,CUS-5014,WH-01,REP-110,Delivered,45
SO-714630,2025-03-13,CUS-5390,WH-01,REP-107,Delivered,30
SO-714631,13/03/2025,CUS-5384,WH-03,REP-103,Delivered,30
SO-714632,2025-03-13,CUS-5039,WH-01,REP-110,Delivered,60
SO-714633,2025-03-13,CUS-5477,WH-03,REP-103,Delivered,30
SO-714634,2025-03-13,CUS-5113,WH-01,REP-107,Delivered,30
SO-714635,13/03/2025,CUS-5004,WH-02,REP-102,Delivered,30
SO-714636,13/03/2025,CUS-5041,WH-03,REP-103,Delivered,30
SO-714637,13/03/2025,CUS-5020,WH-01,REP-101,Delivered,30
SO-714638,2025-03-13,CUS-5152,WH-01,REP-112,Delivered,45
SO-714639,2025-03-13,CUS-5115,WH-03,REP-103,Delivered,30
SO-714640,2025-03-13,CUS-5184,WH-03,REP-109,Delivered,45
SO-714641,2025-03-13,CUS-5422,WH-01,REP-112,Delivered,30
SO-714642,2025-03-13,CUS-5053,WH-01,REP-112,Delivered,30
SO-714643,2025-03-13,CUS-5024,WH-01,REP-111,Delivered,45
SO-714644,2025-03-13,CUS-5224,WH-03,REP-103,Delivered,30
SO-714645,13/03/2025,CUS-5306,WH-03,REP-109,Delivered,30
SO-714646,2025-03-14,CUS-5002,WH-03,REP-109,Delivered,30
SO-714647,14/03/2025,CUS-5300,WH-01,REP-104,Delivered,30
SO-714648,14/03/2025,CUS-5027,WH-01,REP-107,Delivered,30
SO-714649,2025-03-14,CUS-5067,WH-02,REP-108,Delivered,30
SO-714650,14/03/2025,CUS-5078,WH-01,REP-104,Delivered,45
SO-714651,14/03/2025,CUS-5282,WH-03,REP-109,Delivered,30
SO-714652,2025-03-14,CUS-5040,WH-01,REP-101,Delivered,30
SO-714653,2025-03-14,CUS-5232,WH-01,REP-101,Delivered,60
SO-714654,2025-03-14,CUS-5192,WH-02,REP-108,Delivered,30
SO-714655,14/03/2025,CUS-5450,WH-01,REP-104,Delivered,45
SO-714656,2025-03-14,CUS-5029,WH-01,REP-101,Delivered,60
SO-714657,2025-03-14,CUS-5080,WH-01,REP-112,Delivered,45
SO-714658,14/03/2025,CUS-5049,WH-01,REP-106,Delivered,45
SO-714659,14/03/2025,CUS-5118,WH-02,REP-102,Delivered,30
SO-714660,2025-03-14,CUS-5001,WH-01,REP-104,Delivered,60
SO-714661,14/03/2025,CUS-5010,WH-01,REP-107,Delivered,30
SO-714662,2025-03-14,CUS-5132,WH-01,REP-105,Delivered,45
SO-714663,14/03/2025,CUS-5022,WH-03,REP-103,Delivered,30
SO-714664,2025-03-14,CUS-5041,WH-03,REP-103,Delivered,30
SO-714665,2025-03-14,CUS-5305,WH-03,REP-109,Delivered,30
SO-714666,2025-03-14,CUS-5079,WH-01,REP-104,Delivered,30
SO-714667,2025-03-14,CUS-5193,WH-01,REP-111,Delivered,30
SO-714668,2025-03-14,CUS-5047,WH-02,REP-102,Delivered,30
SO-714669,2025-03-14,CUS-5381,WH-01,REP-104,Delivered,45
SO-714670,2025-03-14,CUS-5387,WH-01,REP-106,Delivered,45
SO-714671,2025-03-14,CUS-5462,WH-01,REP-105,Delivered,60
SO-714672,2025-03-14,CUS-5051,WH-01,REP-106,Delivered,14
SO-714673,2025-03-14,CUS-5047,WH-02,REP-102,Delivered,30
SO-714674,2025-03-14,CUS-5461,WH-01,REP-112,Delivered,14
SO-714675,2025-03-14,CUS-5481,WH-01,REP-110,Delivered,60
SO-714676,2025-03-14,CUS-5166,WH-01,REP-104,Delivered,30
SO-714677,2025-03-14,CUS-5067,WH-02,REP-108,Delivered,30
SO-714678,2025-03-14,CUS-5030,WH-03,REP-103,Delivered,30
SO-714679,2025-03-14,CUS-5003,WH-01,REP-106,Delivered,30
SO-714680,2025-03-14,CUS-5036,WH-01,REP-112,Delivered,30
SO-714681,2025-03-14,CUS-5100,WH-01,REP-110,Delivered,30
SO-714682,14/03/2025,CUS-5200,WH-01,REP-110,Delivered,60
SO-714683,2025-03-14,CUS-5046,WH-01,REP-106,Delivered,45
SO-714684,14/03/2025,CUS-5033,WH-02,REP-102,Delivered,30
SO-714685,2025-03-14,CUS-5080,WH-01,REP-112,Delivered,45
SO-714686,2025-03-14,CUS-5151,WH-01,REP-110,Delivered,30
SO-714687,2025-03-14,CUS-5051,WH-01,REP-106,Delivered,14
SO-714688,14/03/2025,CUS-5004,WH-02,REP-102,Delivered,30
SO-714689,2025-03-14,CUS-5050,WH-03,REP-109,Delivered,45
SO-714690,14/03/2025,CUS-5485,WH-01,REP-105,Delivered,60
SO-714691,2025-03-14,CUS-5047,WH-02,REP-102,Delivered,30
SO-714692,2025-03-14,CUS-5061,WH-03,REP-103,Delivered,60
SO-714693,2025-03-14,CUS-5049,WH-01,REP-106,Delivered,45
SO-714694,14/03/2025,CUS-5310,WH-01,REP-105,Delivered,60
SO-714695,2025-03-14,CUS-5199,WH-02,REP-108,Delivered,30
SO-714696,2025-03-14,CUS-5430,WH-02,REP-102,Delivered,30
SO-714697,2025-03-14,CUS-5035,WH-01,REP-107,Delivered,45
SO-714698,2025-03-14,CUS-5128,WH-01,REP-111,Delivered,60
SO-714699,2025-03-14,CUS-5303,WH-01,REP-111,Delivered,45
SO-714700,2025-03-14,CUS-5052,WH-01,REP-112,Delivered,60
SO-714701,2025-03-14,CUS-5219,WH-01,REP-101,Delivered,60
SO-714702,14/03/2025,CUS-5003,WH-01,REP-106,Delivered,30
SO-714703,2025-03-14,CUS-5075,WH-01,REP-107,Delivered,14
SO-714704,2025-03-14,CUS-5001,WH-01,REP-104,Delivered,60
SO-714705,14/03/2025,CUS-5395,WH-03,REP-109,Delivered,30
SO-714706,2025-03-14,CUS-5087,WH-01,REP-110,Delivered,30
SO-714707,2025-03-14,CUS-5013,WH-01,REP-110,Delivered,45
SO-714708,2025-03-14,CUS-5174,WH-03,REP-109,Delivered,60
SO-714709,14/03/2025,CUS-5043,WH-01,REP-107,Delivered,30
SO-714710,2025-03-14,CUS-5146,WH-01,REP-106,Delivered,30
SO-714711,2025-03-14,CUS-5040,WH-01,REP-101,Delivered,30
SO-714712,14/03/2025,CUS-5064,WH-01,REP-111,Delivered,30
SO-714713,14/03/2025,CUS-5043,WH-01,REP-107,Delivered,30
SO-714714,14/03/2025,CUS-5186,WH-01,REP-110,Delivered,45
SO-714715,2025-03-14,CUS-5050,WH-03,REP-109,Delivered,45
SO-714716,14/03/2025,CUS-5421,WH-02,REP-102,Delivered,14
SO-714717,2025-03-14,CUS-5396,WH-01,REP-110,Delivered,30
SO-714718,2025-03-14,CUS-5051,WH-01,REP-106,Delivered,14
SO-714719,2025-03-14,CUS-5011,WH-01,REP-112,Delivered,60
SO-714720,14/03/2025,CUS-5172,WH-01,REP-106,Delivered,30
SO-714721,2025-03-14,CUS-5005,WH-01,REP-101,Delivered,14
SO-714722,14/03/2025,CUS-5022,WH-03,REP-103,Delivered,30
SO-714723,2025-03-14,CUS-5011,WH-01,REP-112,Returned,60
SO-714724,2025-03-14,CUS-5479,WH-01,REP-105,Delivered,60
SO-714725,2025-03-14,CUS-5028,WH-01,REP-106,Delivered,30
SO-714726,2025-03-14,CUS-5385,WH-02,REP-102,Delivered,30
SO-714727,14/03/2025,CUS-5182,WH-03,REP-103,Delivered,30
