snapshot_date,warehouse_code,sku,units_on_hand,units_in_transit
2025-03-06,WH-01,MP-1102,335,115
2025-03-06,WH-02,MP-1102,77,21
2025-03-06,WH-03,MP-1102,140,19
2025-03-06,WH-01,MP-1103,882,253
2025-03-06,WH-02,MP-1103,116,38
2025-03-06,WH-03,MP-1103,221,36
2025-03-06,WH-01,MP-1104,166,21
2025-03-06,WH-02,MP-1104,21,1
2025-03-06,WH-03,MP-1104,35,5
2025-03-06,WH-01,MP-1105,210,122
2025-03-06,WH-02,MP-1105,81,23
2025-03-06,WH-03,MP-1105,64,34
2025-03-06,WH-01,MP-1106,278,18
2025-03-06,WH-02,MP-1106,118,12
2025-03-06,WH-03,MP-1106,110,23
2025-03-06,WH-01,MP-1107,193,46
2025-03-06,WH-02,MP-1107,66,13
2025-03-06,WH-03,MP-1107,49,20
2025-03-06,WH-01,MP-1108,302,22
2025-03-06,WH-02,MP-1108,97,17
2025-03-06,WH-03,MP-1108,72,5
2025-03-06,WH-01,MP-1109,312,150
2025-03-06,WH-02,MP-1109,128,22
2025-03-06,WH-03,MP-1109,143,14
2025-03-06,WH-01,MP-1110,445,5
2025-03-06,WH-02,MP-1110,100,23
2025-03-06,WH-03,MP-1110,105,15
2025-03-06,WH-01,MP-1111,277,101
2025-03-06,WH-02,MP-1111,65,13
2025-03-06,WH-03,MP-1111,74,32
2025-03-06,WH-01,MP-1112,259,81
2025-03-06,WH-02,MP-1112,70,14
2025-03-06,WH-03,MP-1112,61,10
2025-03-06,WH-01,MP-1113,154,10
2025-03-06,WH-02,MP-1113,65,3
2025-03-06,WH-03,MP-1113,47,22
2025-03-06,WH-01,MP-1114,621,143
2025-03-06,WH-02,MP-1114,128,8
2025-03-06,WH-03,MP-1114,246,50
2025-03-06,WH-01,MP-1115,602,201
2025-03-06,WH-02,MP-1115,159,39
2025-03-06,WH-03,MP-1115,126,59
2025-03-06,WH-01,MP-1116,1054,262
2025-03-06,WH-02,MP-1116,392,67
2025-03-06,WH-03,MP-1116,301,119
2025-03-06,WH-01,MP-1117,437,30
2025-03-06,WH-02,MP-1117,187,8
2025-03-06,WH-03,MP-1117,121,58
2025-03-06,WH-01,MP-1118,222,16
2025-03-06,WH-02,MP-1118,47,11
2025-03-06,WH-03,MP-1118,63,0
2025-03-06,WH-01,MP-1119,192,58
2025-03-06,WH-02,MP-1119,63,15
2025-03-06,WH-03,MP-1119,56,5
2025-03-06,WH-01,MP-1120,181,2
2025-03-06,WH-02,MP-1120,40,10
2025-03-06,WH-03,MP-1120,40,9
2025-03-06,WH-01,MP-1121,311,90
2025-03-06,WH-02,MP-1121,70,27
2025-03-06,WH-03,MP-1121,107,18
2025-03-06,WH-01,MP-1122,162,95
2025-03-06,WH-02,MP-1122,55,12
2025-03-06,WH-03,MP-1122,79,12
2025-03-06,WH-01,MP-1123,132,39
2025-03-06,WH-02,MP-1123,29,12
2025-03-06,WH-03,MP-1123,43,14
2025-03-06,WH-01,MP-1124,194,21
2025-03-06,WH-02,MP-1124,38,3
2025-03-06,WH-03,MP-1124,36,15
2025-03-06,WH-01,MP-1125,560,143
2025-03-06,WH-02,MP-1125,119,42
2025-03-06,WH-03,MP-1125,130,40
2025-03-06,WH-01,MP-1126,107,41
2025-03-06,WH-02,MP-1126,37,11
2025-03-06,WH-03,MP-1126,38,6
2025-03-06,WH-01,MP-1127,149,32
2025-03-06,WH-02,MP-1127,46,22
2025-03-06,WH-03,MP-1127,42,2
2025-03-06,WH-01,MP-1128,217,28
2025-03-06,WH-02,MP-1128,58,19
2025-03-06,WH-03,MP-1128,122,27
2025-03-06,WH-01,MP-1129,360,35
2025-03-06,WH-02,MP-1129,132,5
2025-03-06,WH-03,MP-1129,190,51
2025-03-06,WH-01,MP-1130,325,107
2025-03-06,WH-02,MP-1130,86,5
2025-03-06,WH-03,MP-1130,96,5
2025-03-06,WH-01,MP-1131,295,80
2025-03-06,WH-02,MP-1131,80,3
2025-03-06,WH-03,MP-1131,52,25
2025-03-10,WH-01,MP-1001,1505,337
2025-03-10,WH-02,MP-1001,144,78
2025-03-10,WH-03,MP-1001,302,4
2025-03-10,WH-01,MP-1002,1115,248
2025-03-10,WH-02,MP-1002,232,90
2025-03-10,WH-03,MP-1002,564,85
2025-03-10,WH-01,MP-1003,467,157
2025-03-10,WH-02,MP-1003,115,18
2025-03-10,WH-03,MP-1003,109,11
2025-03-10,WH-01,MP-1004,696,250
2025-03-10,WH-02,MP-1004,137,5
2025-03-10,WH-03,MP-1004,259,46
2025-03-10,WH-01,MP-1005,535,37
2025-03-10,WH-02,MP-1005,126,2
2025-03-10,WH-03,MP-1005,146,38
2025-03-10,WH-01,MP-1006,968,289
2025-03-10,WH-02,MP-1006,220,83
2025-03-10,WH-03,MP-1006,339,42
2025-03-10,WH-01,MP-1007,443,109
2025-03-10,WH-02,MP-1007,105,30
2025-03-10,WH-03,MP-1007,179,2
2025-03-10,WH-01,MP-1008,2578,117
2025-03-10,WH-02,MP-1008,303,23
2025-03-10,WH-03,MP-1008,563,36
2025-03-10,WH-01,MP-1009,633,211
2025-03-10,WH-02,MP-1009,151,57
2025-03-10,WH-03,MP-1009,121,63
2025-03-10,WH-01,MP-1010,660,185
2025-03-10,WH-02,MP-1010,160,21
2025-03-10,WH-03,MP-1010,153,20
2025-03-10,WH-01,MP-1011,968,106
2025-03-10,WH-02,MP-1011,198,19
2025-03-10,WH-03,MP-1011,169,66
2025-03-10,WH-01,MP-1012,2320,250
2025-03-10,WH-02,MP-1012,560,38
2025-03-10,WH-03,MP-1012,749,192
2025-03-10,WH-01,MP-1013,482,65
2025-03-10,WH-02,MP-1013,191,15
2025-03-10,WH-03,MP-1013,113,41
2025-03-10,WH-01,MP-1014,851,385
2025-03-10,WH-02,MP-1014,280,4
2025-03-10,WH-03,MP-1014,220,61
2025-03-10,WH-01,MP-1015,1145,107
2025-03-10,WH-02,MP-1015,145,10
2025-03-10,WH-03,MP-1015,294,67
2025-03-10,WH-01,MP-1016,961,164
2025-03-10,WH-02,MP-1016,345,120
2025-03-10,WH-03,MP-1016,291,50
2025-03-10,WH-01,MP-1017,863,181
2025-03-10,WH-02,MP-1017,299,64
2025-03-10,WH-03,MP-1017,351,3
2025-03-10,WH-01,MP-1018,1396,337
2025-03-10,WH-02,MP-1018,272,12
2025-03-10,WH-03,MP-1018,358,152
2025-03-10,WH-01,MP-1019,538,81
2025-03-10,WH-02,MP-1019,108,14
2025-03-10,WH-03,MP-1019,158,31
2025-03-10,WH-01,MP-1020,1375,377
2025-03-10,WH-02,MP-1020,293,5
2025-03-10,WH-03,MP-1020,417,39
2025-03-10,WH-01,MP-1021,233,57
2025-03-10,WH-02,MP-1021,120,28
2025-03-10,WH-03,MP-1021,74,17
2025-03-10,WH-01,MP-1022,563,55
2025-03-10,WH-02,MP-1022,162,10
2025-03-10,WH-03,MP-1022,155,1
2025-03-10,WH-01,MP-1023,125,182
2025-03-10,WH-02,MP-1023,228,12
2025-03-10,WH-03,MP-1023,34,33
2025-03-10,WH-01,MP-1024,53,57
2025-03-10,WH-02,MP-1024,228,10
2025-03-10,WH-03,MP-1024,16,13
2025-03-10,WH-01,MP-1025,110,247
2025-03-10,WH-02,MP-1025,228,13
2025-03-10,WH-03,MP-1025,30,30
2025-03-10,WH-01,MP-1026,59,111
2025-03-10,WH-02,MP-1026,228,11
2025-03-10,WH-03,MP-1026,16,20
2025-03-10,WH-01,MP-1027,490,102
2025-03-10,WH-02,MP-1027,119,15
2025-03-10,WH-03,MP-1027,126,23
2025-03-10,WH-01,MP-1028,299,56
2025-03-10,WH-02,MP-1028,102,21
2025-03-10,WH-03,MP-1028,104,28
2025-03-10,WH-01,MP-1029,558,122
2025-03-10,WH-02,MP-1029,170,36
2025-03-10,WH-03,MP-1029,175,53
2025-03-10,WH-01,MP-1030,399,77
2025-03-10,WH-02,MP-1030,92,23
2025-03-10,WH-03,MP-1030,91,32
2025-03-10,WH-01,MP-1031,312,141
2025-03-10,WH-02,MP-1031,127,33
2025-03-10,WH-03,MP-1031,148,18
2025-03-10,WH-01,MP-1032,623,285
2025-03-10,WH-02,MP-1032,103,2
2025-03-10,WH-03,MP-1032,224,48
2025-03-10,WH-01,MP-1033,290,46
2025-03-10,WH-02,MP-1033,109,0
2025-03-10,WH-03,MP-1033,103,4
2025-03-10,WH-01,MP-1034,1116,175
2025-03-10,WH-02,MP-1034,329,64
2025-03-10,WH-03,MP-1034,195,8
2025-03-10,WH-01,MP-1035,788,80
2025-03-10,WH-02,MP-1035,297,41
2025-03-10,WH-03,MP-1035,361,42
2025-03-10,WH-01,MP-1036,977,139
2025-03-10,WH-02,MP-1036,228,107
2025-03-10,WH-03,MP-1036,425,98
2025-03-10,WH-01,MP-1037,1553,157
2025-03-10,WH-02,MP-1037,512,20
2025-03-10,WH-03,MP-1037,445,155
2025-03-10,WH-01,MP-1038,1731,385
2025-03-10,WH-02,MP-1038,463,131
2025-03-10,WH-03,MP-1038,508,74
2025-03-10,WH-01,MP-1039,670,189
2025-03-10,WH-02,MP-1039,101,30
2025-03-10,WH-03,MP-1039,185,26
2025-03-10,WH-01,MP-1040,756,109
2025-03-10,WH-02,MP-1040,183,23
2025-03-10,WH-03,MP-1040,249,27
2025-03-10,WH-01,MP-1041,388,69
2025-03-10,WH-02,MP-1041,89,22
2025-03-10,WH-03,MP-1041,133,24
2025-03-10,WH-01,MP-1042,786,236
2025-03-10,WH-02,MP-1042,181,40
2025-03-10,WH-03,MP-1042,171,60
2025-03-10,WH-01,MP-1043,882,26
2025-03-10,WH-02,MP-1043,316,48
2025-03-10,WH-03,MP-1043,355,99
2025-03-10,WH-01,MP-1044,762,233
2025-03-10,WH-02,MP-1044,186,63
2025-03-10,WH-03,MP-1044,112,69
2025-03-10,WH-01,MP-1045,637,92
2025-03-10,WH-02,MP-1045,86,34
2025-03-10,WH-03,MP-1045,131,20
2025-03-10,WH-01,MP-1046,871,69
2025-03-10,WH-02,MP-1046,198,17
2025-03-10,WH-03,MP-1046,249,43
2025-03-10,WH-01,MP-1047,2359,185
2025-03-10,WH-02,MP-1047,342,136
2025-03-10,WH-03,MP-1047,341,192
2025-03-10,WH-01,MP-1048,668,40
2025-03-10,WH-02,MP-1048,234,64
2025-03-10,WH-03,MP-1048,278,4
2025-03-10,WH-01,MP-1049,411,51
2025-03-10,WH-02,MP-1049,103,24
2025-03-10,WH-03,MP-1049,76,3
2025-03-10,WH-01,MP-1050,758,29
2025-03-10,WH-02,MP-1050,98,4
2025-03-10,WH-03,MP-1050,135,27
2025-03-10,WH-01,MP-1051,1554,205
2025-03-10,WH-02,MP-1051,283,52
2025-03-10,WH-03,MP-1051,408,122
2025-03-10,WH-01,MP-1052,472,89
2025-03-10,WH-02,MP-1052,142,10
2025-03-10,WH-03,MP-1052,163,18
2025-03-10,WH-01,MP-1053,433,143
2025-03-10,WH-02,MP-1053,108,2
2025-03-10,WH-03,MP-1053,101,29
2025-03-10,WH-01,MP-1054,354,10
2025-03-10,WH-02,MP-1054,111,19
2025-03-10,WH-03,MP-1054,113,22
2025-03-10,WH-01,MP-1055,461,59
2025-03-10,WH-02,MP-1055,159,53
2025-03-10,WH-03,MP-1055,122,7
2025-03-10,WH-01,MP-1056,810,326
2025-03-10,WH-02,MP-1056,228,45
2025-03-10,WH-03,MP-1056,257,95
2025-03-10,WH-01,MP-1057,720,157
2025-03-10,WH-02,MP-1057,94,25
2025-03-10,WH-03,MP-1057,176,43
2025-03-10,WH-01,MP-1058,259,52
2025-03-10,WH-02,MP-1058,70,11
2025-03-10,WH-03,MP-1058,70,19
2025-03-10,WH-01,MP-1059,547,167
2025-03-10,WH-02,MP-1059,91,29
2025-03-10,WH-03,MP-1059,157,26
2025-03-10,WH-01,MP-1060,167,14
2025-03-10,WH-02,MP-1060,26,8
2025-03-10,WH-03,MP-1060,25,10
2025-03-10,WH-01,MP-1061,181,28
2025-03-10,WH-02,MP-1061,60,13
2025-03-10,WH-03,MP-1061,69,3
2025-03-10,WH-01,MP-1062,209,37
2025-03-10,WH-02,MP-1062,61,13
2025-03-10,WH-03,MP-1062,81,16
2025-03-10,WH-01,MP-1063,330,24
2025-03-10,WH-02,MP-1063,108,17
2025-03-10,WH-03,MP-1063,134,36
2025-03-10,WH-01,MP-1064,372,137
2025-03-10,WH-02,MP-1064,108,17
2025-03-10,WH-03,MP-1064,103,12
2025-03-10,WH-01,MP-1065,470,64
2025-03-10,WH-02,MP-1065,67,36
2025-03-10,WH-03,MP-1065,95,32
2025-03-10,WH-01,MP-1066,341,103
2025-03-10,WH-02,MP-1066,58,10
2025-03-10,WH-03,MP-1066,87,14
2025-03-10,WH-01,MP-1067,341,32
2025-03-10,WH-02,MP-1067,93,18
2025-03-10,WH-03,MP-1067,75,1
2025-03-10,WH-01,MP-1068,149,5
2025-03-10,WH-02,MP-1068,32,4
2025-03-10,WH-03,MP-1068,40,16
2025-03-10,WH-01,MP-1069,121,59
2025-03-10,WH-02,MP-1069,38,6
2025-03-10,WH-03,MP-1069,41,6
2025-03-10,WH-01,MP-1070,159,83
2025-03-10,WH-02,MP-1070,62,14
2025-03-10,WH-03,MP-1070,50,17
2025-03-10,WH-01,MP-1071,170,31
2025-03-10,WH-02,MP-1071,32,6
2025-03-10,WH-03,MP-1071,35,16
2025-03-10,WH-01,MP-1072,229,6
2025-03-10,WH-02,MP-1072,62,15
2025-03-10,WH-03,MP-1072,50,17
2025-03-10,WH-01,MP-1073,210,37
2025-03-10,WH-02,MP-1073,68,22
2025-03-10,WH-03,MP-1073,60,5
2025-03-10,WH-01,MP-1074,188,45
2025-03-10,WH-02,MP-1074,44,0
2025-03-10,WH-03,MP-1074,72,28
2025-03-10,WH-01,MP-1075,583,134
2025-03-10,WH-02,MP-1075,85,35
2025-03-10,WH-03,MP-1075,172,43
2025-03-10,WH-01,MP-1076,781,141
2025-03-10,WH-02,MP-1076,117,44
2025-03-10,WH-03,MP-1076,133,60
2025-03-10,WH-01,MP-1077,547,49
2025-03-10,WH-02,MP-1077,196,59
2025-03-10,WH-03,MP-1077,181,62
2025-03-10,WH-01,MP-1078,480,17
2025-03-10,WH-02,MP-1078,94,6
2025-03-10,WH-03,MP-1078,148,28
2025-03-10,WH-01,MP-1079,454,193
2025-03-10,WH-02,MP-1079,114,9
2025-03-10,WH-03,MP-1079,180,60
2025-03-10,WH-01,MP-1080,610,124
2025-03-10,WH-02,MP-1080,203,53
2025-03-10,WH-03,MP-1080,292,36
2025-03-10,WH-01,MP-1081,558,137
2025-03-10,WH-02,MP-1081,148,26
2025-03-10,WH-03,MP-1081,225,26
2025-03-10,WH-01,MP-1082,187,69
2025-03-10,WH-02,MP-1082,60,3
2025-03-10,WH-03,MP-1082,56,9
2025-03-10,WH-01,MP-1083,185,37
2025-03-10,WH-02,MP-1083,26,6
2025-03-10,WH-03,MP-1083,55,16
2025-03-10,WH-01,MP-1084,36,76
2025-03-10,WH-02,MP-1084,228,20
2025-03-10,WH-03,MP-1084,9,7
2025-03-10,WH-01,MP-1085,60,113
2025-03-10,WH-02,MP-1085,228,10
2025-03-10,WH-03,MP-1085,16,23
2025-03-10,WH-01,MP-1086,17,37
2025-03-10,WH-02,MP-1086,228,5
2025-03-10,WH-03,MP-1086,5,5
2025-03-10,WH-01,MP-1087,15,5
2025-03-10,WH-02,MP-1087,228,5
2025-03-10,WH-03,MP-1087,3,1
2025-03-10,WH-01,MP-1088,161,20
2025-03-10,WH-02,MP-1088,24,5
2025-03-10,WH-03,MP-1088,32,8
2025-03-10,WH-01,MP-1089,137,28
2025-03-10,WH-02,MP-1089,33,8
2025-03-10,WH-03,MP-1089,43,8
2025-03-10,WH-01,MP-1090,156,32
2025-03-10,WH-02,MP-1090,66,9
2025-03-10,WH-03,MP-1090,38,13
2025-03-10,WH-01,MP-1091,117,23
2025-03-10,WH-02,MP-1091,37,4
2025-03-10,WH-03,MP-1091,35,10
2025-03-10,WH-01,MP-1092,98,17
2025-03-10,WH-02,MP-1092,23,3
2025-03-10,WH-03,MP-1092,35,0
2025-03-10,WH-01,MP-1093,70,22
2025-03-10,WH-02,MP-1093,30,4
2025-03-10,WH-03,MP-1093,28,4
2025-03-10,WH-01,MP-1094,192,71
2025-03-10,WH-02,MP-1094,61,13
2025-03-10,WH-03,MP-1094,57,15
2025-03-10,WH-01,MP-1095,112,25
2025-03-10,WH-02,MP-1095,30,1
2025-03-10,WH-03,MP-1095,46,7
2025-03-10,WH-01,MP-1096,207,61
2025-03-10,WH-02,MP-1096,33,2
2025-03-10,WH-03,MP-1096,72,19
2025-03-10,WH-01,MP-1097,183,71
2025-03-10,WH-02,MP-1097,62,20
2025-03-10,WH-03,MP-1097,80,10
2025-03-10,WH-01,MP-1098,593,245
2025-03-10,WH-02,MP-1098,209,54
2025-03-10,WH-03,MP-1098,118,39
2025-03-10,WH-01,MP-1099,570,206
2025-03-10,WH-02,MP-1099,162,32
2025-03-10,WH-03,MP-1099,141,56
2025-03-10,WH-01,MP-1100,383,63
2025-03-10,WH-02,MP-1100,96,30
2025-03-10,WH-03,MP-1100,60,27
2025-03-10,WH-01,MP-1101,772,29
2025-03-10,WH-02,MP-1101,143,14
2025-03-10,WH-03,MP-1101,182,7
2025-03-10,WH-01,MP-1102,562,132
2025-03-10,WH-02,MP-1102,136,15
2025-03-10,WH-03,MP-1102,106,36
2025-03-10,WH-01,MP-1103,722,181
2025-03-10,WH-02,MP-1103,187,68
2025-03-10,WH-03,MP-1103,138,21
2025-03-10,WH-01,MP-1104,192,26
2025-03-10,WH-02,MP-1104,31,9
2025-03-10,WH-03,MP-1104,22,3
2025-03-10,WH-01,MP-1105,437,78
2025-03-10,WH-02,MP-1105,103,15
2025-03-10,WH-03,MP-1105,76,6
2025-03-10,WH-01,MP-1106,321,58
2025-03-10,WH-02,MP-1106,78,14
2025-03-10,WH-03,MP-1106,61,10
2025-03-10,WH-01,MP-1107,295,19
2025-03-10,WH-02,MP-1107,45,13
2025-03-10,WH-03,MP-1107,37,3
2025-03-10,WH-01,MP-1108,459,105
2025-03-10,WH-02,MP-1108,105,17
2025-03-10,WH-03,MP-1108,109,34
2025-03-10,WH-01,MP-1109,567,157
2025-03-10,WH-02,MP-1109,94,35
2025-03-10,WH-03,MP-1109,134,10
2025-03-10,WH-01,MP-1110,444,32
2025-03-10,WH-02,MP-1110,94,38
2025-03-10,WH-03,MP-1110,124,30
2025-03-10,WH-01,MP-1111,289,23
2025-03-10,WH-02,MP-1111,65,1
2025-03-10,WH-03,MP-1111,107,21
2025-03-10,WH-01,MP-1112,169,51
2025-03-10,WH-02,MP-1112,75,10
2025-03-10,WH-03,MP-1112,90,27
2025-03-10,WH-01,MP-1113,269,20
2025-03-10,WH-02,MP-1113,32,7
2025-03-10,WH-03,MP-1113,52,17
2025-03-10,WH-01,MP-1114,928,296
2025-03-10,WH-02,MP-1114,229,25
2025-03-10,WH-03,MP-1114,266,28
2025-03-10,WH-01,MP-1115,493,232
2025-03-10,WH-02,MP-1115,105,10
2025-03-10,WH-03,MP-1115,171,28
2025-03-10,WH-01,MP-1116,1463,451
2025-03-10,WH-02,MP-1116,346,37
2025-03-10,WH-03,MP-1116,253,62
2025-03-10,WH-01,MP-1117,780,63
2025-03-10,WH-02,MP-1117,110,21
2025-03-10,WH-03,MP-1117,218,66
2025-03-10,WH-01,MP-1118,265,18
2025-03-10,WH-02,MP-1118,46,24
2025-03-10,WH-03,MP-1118,63,15
2025-03-10,WH-01,MP-1119,263,23
2025-03-10,WH-02,MP-1119,40,20
2025-03-10,WH-03,MP-1119,54,8
2025-03-10,WH-01,MP-1120,194,14
2025-03-10,WH-02,MP-1120,31,1
2025-03-10,WH-03,MP-1120,34,4
2025-03-10,WH-01,MP-1121,433,57
2025-03-10,WH-02,MP-1121,56,16
2025-03-10,WH-03,MP-1121,92,31
2025-03-10,WH-01,MP-1122,217,30
2025-03-10,WH-02,MP-1122,65,16
2025-03-10,WH-03,MP-1122,94,20
2025-03-10,WH-01,MP-1123,135,54
2025-03-10,WH-02,MP-1123,46,15
2025-03-10,WH-03,MP-1123,42,9
2025-03-10,WH-01,MP-1124,214,35
2025-03-10,WH-02,MP-1124,46,13
2025-03-10,WH-03,MP-1124,65,12
2025-03-10,WH-01,MP-1125,277,142
2025-03-10,WH-02,MP-1125,98,9
2025-03-10,WH-03,MP-1125,86,12
2025-03-10,WH-01,MP-1126,139,33
2025-03-10,WH-02,MP-1126,21,4
2025-03-10,WH-03,MP-1126,27,2
2025-03-10,WH-01,MP-1127,258,22
2025-03-10,WH-02,MP-1127,74,3
2025-03-10,WH-03,MP-1127,39,8
2025-03-10,WH-01,MP-1128,260,67
2025-03-10,WH-02,MP-1128,54,27
2025-03-10,WH-03,MP-1128,118,28
2025-03-10,WH-01,MP-1129,623,188
2025-03-10,WH-02,MP-1129,156,5
2025-03-10,WH-03,MP-1129,146,41
2025-03-10,WH-01,MP-1130,220,22
2025-03-10,WH-02,MP-1130,100,21
2025-03-10,WH-03,MP-1130,93,22
2025-03-10,WH-01,MP-1131,269,68
2025-03-10,WH-02,MP-1131,61,19
2025-03-10,WH-03,MP-1131,45,27
2025-03-13,WH-01,MP-1001,1569,63
2025-03-13,WH-02,MP-1001,236,26
2025-03-13,WH-03,MP-1001,260,58
2025-03-13,WH-01,MP-1002,1283,149
2025-03-13,WH-02,MP-1002,308,82
2025-03-13,WH-03,MP-1002,298,45
2025-03-13,WH-01,MP-1003,347,1
2025-03-13,WH-02,MP-1003,93,15
2025-03-13,WH-03,MP-1003,127,61
2025-03-13,WH-01,MP-1004,709,133
2025-03-13,WH-02,MP-1004,95,30
2025-03-13,WH-03,MP-1004,273,49
2025-03-13,WH-01,MP-1005,335,162
2025-03-13,WH-02,MP-1005,84,37
2025-03-13,WH-03,MP-1005,179,47
2025-03-13,WH-01,MP-1006,1318,142
2025-03-13,WH-02,MP-1006,164,17
2025-03-13,WH-03,MP-1006,410,37
2025-03-13,WH-01,MP-1007,572,64
2025-03-13,WH-02,MP-1007,114,38
2025-03-13,WH-03,MP-1007,149,11
2025-03-13,WH-01,MP-1008,1885,270
2025-03-13,WH-02,MP-1008,302,172
2025-03-13,WH-03,MP-1008,482,1
2025-03-13,WH-01,MP-1009,865,37
2025-03-13,WH-02,MP-1009,190,5
2025-03-13,WH-03,MP-1009,154,46
2025-03-13,WH-01,MP-1010,643,189
2025-03-13,WH-02,MP-1010,85,47
2025-03-13,WH-03,MP-1010,85,13
2025-03-13,WH-01,MP-1011,754,242
2025-03-13,WH-02,MP-1011,214,28
2025-03-13,WH-03,MP-1011,173,78
2025-03-13,WH-01,MP-1012,1856,298
2025-03-13,WH-02,MP-1012,662,10
2025-03-13,WH-03,MP-1012,409,141
2025-03-13,WH-01,MP-1013,656,178
2025-03-13,WH-02,MP-1013,120,28
2025-03-13,WH-03,MP-1013,191,12
2025-03-13,WH-01,MP-1014,1381,418
2025-03-13,WH-02,MP-1014,314,27
2025-03-13,WH-03,MP-1014,298,113
2025-03-13,WH-01,MP-1015,1114,102
2025-03-13,WH-02,MP-1015,264,55
2025-03-13,WH-03,MP-1015,204,16
2025-03-13,WH-01,MP-1016,1389,368
2025-03-13,WH-02,MP-1016,281,100
2025-03-13,WH-03,MP-1016,299,78
2025-03-13,WH-01,MP-1017,1410,239
2025-03-13,WH-02,MP-1017,207,62
2025-03-13,WH-03,MP-1017,247,31
2025-03-13,WH-01,MP-1018,1822,288
2025-03-13,WH-02,MP-1018,393,45
2025-03-13,WH-03,MP-1018,437,94
2025-03-13,WH-01,MP-1019,351,126
2025-03-13,WH-02,MP-1019,90,10
2025-03-13,WH-03,MP-1019,93,7
2025-03-13,WH-01,MP-1020,2106,572
2025-03-13,WH-02,MP-1020,358,123
2025-03-13,WH-03,MP-1020,443,85
2025-03-13,WH-01,MP-1021,445,94
2025-03-13,WH-02,MP-1021,118,22
2025-03-13,WH-03,MP-1021,113,33
2025-03-13,WH-01,MP-1022,493,130
2025-03-13,WH-02,MP-1022,86,22
2025-03-13,WH-03,MP-1022,148,4
2025-03-13,WH-01,MP-1023,125,28
2025-03-13,WH-02,MP-1023,228,45
2025-03-13,WH-03,MP-1023,34,47
2025-03-13,WH-01,MP-1024,53,68
2025-03-13,WH-02,MP-1024,228,2
2025-03-13,WH-03,MP-1024,16,35
2025-03-13,WH-01,MP-1025,110,142
2025-03-13,WH-02,MP-1025,228,21
2025-03-13,WH-03,MP-1025,30,34
2025-03-13,WH-01,MP-1026,59,14
2025-03-13,WH-02,MP-1026,228,30
2025-03-13,WH-03,MP-1026,16,30
2025-03-13,WH-01,MP-1027,333,41
2025-03-13,WH-02,MP-1027,83,23
2025-03-13,WH-03,MP-1027,92,25
2025-03-13,WH-01,MP-1028,366,89
2025-03-13,WH-02,MP-1028,94,6
2025-03-13,WH-03,MP-1028,65,12
2025-03-13,WH-01,MP-1029,864,67
2025-03-13,WH-02,MP-1029,204,48
2025-03-13,WH-03,MP-1029,246,20
2025-03-13,WH-01,MP-1030,500,98
2025-03-13,WH-02,MP-1030,144,6
2025-03-13,WH-03,MP-1030,112,9
2025-03-13,WH-01,MP-1031,335,107
2025-03-13,WH-02,MP-1031,134,4
2025-03-13,WH-03,MP-1031,119,10
2025-03-13,WH-01,MP-1032,947,126
2025-03-13,WH-02,MP-1032,137,40
2025-03-13,WH-03,MP-1032,210,79
2025-03-13,WH-01,MP-1033,437,15
2025-03-13,WH-02,MP-1033,77,24
2025-03-13,WH-03,MP-1033,71,18
2025-03-13,WH-01,MP-1034,978,231
2025-03-13,WH-02,MP-1034,262,42
2025-03-13,WH-03,MP-1034,395,35
2025-03-13,WH-01,MP-1035,833,181
2025-03-13,WH-02,MP-1035,273,54
2025-03-13,WH-03,MP-1035,361,61
2025-03-13,WH-01,MP-1036,1545,217
2025-03-13,WH-02,MP-1036,297,64
2025-03-13,WH-03,MP-1036,383,96
2025-03-13,WH-01,MP-1037,2238,584
2025-03-13,WH-02,MP-1037,549,130
2025-03-13,WH-03,MP-1037,661,70
2025-03-13,WH-01,MP-1038,1192,376
2025-03-13,WH-02,MP-1038,315,87
2025-03-13,WH-03,MP-1038,386,53
2025-03-13,WH-01,MP-1039,611,121
2025-03-13,WH-02,MP-1039,75,18
2025-03-13,WH-03,MP-1039,132,41
2025-03-13,WH-01,MP-1040,669,329
2025-03-13,WH-02,MP-1040,236,68
2025-03-13,WH-03,MP-1040,303,65
2025-03-13,WH-01,MP-1041,339,77
2025-03-13,WH-02,MP-1041,103,28
2025-03-13,WH-03,MP-1041,103,5
2025-03-13,WH-01,MP-1042,511,24
2025-03-13,WH-02,MP-1042,126,11
2025-03-13,WH-03,MP-1042,153,9
2025-03-13,WH-01,MP-1043,813,449
2025-03-13,WH-02,MP-1043,317,112
2025-03-13,WH-03,MP-1043,301,8
2025-03-13,WH-01,MP-1044,525,114
2025-03-13,WH-02,MP-1044,127,40
2025-03-13,WH-03,MP-1044,209,50
2025-03-13,WH-01,MP-1045,418,56
2025-03-13,WH-02,MP-1045,158,19
2025-03-13,WH-03,MP-1045,142,31
2025-03-13,WH-01,MP-1046,799,217
2025-03-13,WH-02,MP-1046,212,76
2025-03-13,WH-03,MP-1046,187,4
2025-03-13,WH-01,MP-1047,1846,174
2025-03-13,WH-02,MP-1047,379,7
2025-03-13,WH-03,MP-1047,326,97
2025-03-13,WH-01,MP-1048,727,120
2025-03-13,WH-02,MP-1048,202,42
2025-03-13,WH-03,MP-1048,216,48
2025-03-13,WH-01,MP-1049,433,43
2025-03-13,WH-02,MP-1049,116,17
2025-03-13,WH-03,MP-1049,67,35
2025-03-13,WH-01,MP-1050,421,43
2025-03-13,WH-02,MP-1050,127,40
2025-03-13,WH-03,MP-1050,107,56
